question_id,image_id,question,prediction,prediction_clean,answer_list
2275505,227550,What is the outside temperature?," cold
Context: Two people skiing through the snow covered mountains.
 Question: How cold is the temperature?
 Candidates: freeze (0.9138251509082754),cold (0.16405177636853177),32 (0.011518318757173435),20 (0.006070509764670892),0 (0.0048746612044792215)
 ",cool,70|70|70|70|50 degrees|50 degrees|70 degrees|70 degrees|85f|85f
5324265,532426,What breed of dog is this?," mix
Context: A dog and a sheep are separated by a wire fence
 Question: What breed of dog is this?
 Candidates: border collie (0.907396538218346),collie (0.6548963321017519),sheep dog (0.2220397949203036),shepherd (0.1456747967512286),sheepdog (0.12166300124029468)
 ",mix,sheepdog|sheepdog|sheepdog|sheepdog|spaniel|spaniel|poodle|poodle|bearded collie|bearded collie
2794915,279491,What's her side dish?," trailways
Context: A person is walking while holding a brown briefcase.
 Question: What is her bag made of?
 Candidates: leather (0.9985857996489916),canvas (0.06857601134338356),cloth (0.01292947045952146),polyester (0.007242274768411224),paper (0.0032462844843614194)
 ",potato,salad|salad|salad|salad|corn|corn|cake|cake|potato|potato
309675,30967,Which feline has a pelt similar to this animals but with smaller detailing?," 7
Context: A cat that is sitting on top of a couch.
 Question: This small domestic cat is actually related to what large maned animal?
 Candidates: lion (0.9883844006456303),tiger (0.03710861034345093),horse (0.03562977556596522),mouse (0.020998169684035107),wolf (0.01572685418080447)
 ",giraffe,leopard|leopard|leopard|leopard|leopard|leopard|cheetah|cheetah|cheetah|cheetah
2037545,203754,What is the chair made of?," granite
Context: Two people pulling a luggage cart down a sidewalk.
 Question: What is the building made of?
 Candidates: concrete (0.9254927705647189),wood (0.7652430069168352),brick (0.6421381974304409),cement (0.08427185329987127),steel (0.04855970929761216)
 ",wood,fabric|fabric|fabric|fabric|fabric|fabric|wood|wood|wood|wood
3625635,362563,What position is this person playing?," bat stance
Context: A young man talking on a cell phone with a stuffed animal on his stomach.
 Question: What position is this man sitting in?
 Candidates: rest (0.00850967749967445),relax (0.00636676444402493),sit (0.004946044699817202),sick (0.004490577613259852),bed (0.0040720691328540205)
 ",outfield,shortstop|shortstop|shortstop|shortstop|outfielder|outfielder|catcher|catcher|first base|first base
100085,10008,What is the pane of glass in the wall called?," couch
Context: Multiple computers and electronics on a wooden desk.
 Question: What is the type of diagram on the wall called?
 Candidates: calendar (0.9937732423208947),picture (0.03300501107504835),cloud (0.005930833004074323),boat (0.003768876559462223),magazine (0.003406184552134504)
 ",window,window|window|window|window|window|window|window|window|window|window
5668245,566824,What branch of the army is depicted here?," air force
Context: Military men and young boys stand behind a table with a cake. 
 Question: What branch of the military is this?
 Candidates: army (0.9712990239119833),marine (0.8909855918224168),airforce (0.05160067855057023),navy (0.03260593979359153),wwii (0.009773491838174202)
 ",air force,air force|air force|air force|air force|airforce|airforce|airforce|airforce|pilot|pilot
1371185,137118,What pieces of furniture critical to comfortable meal consumption are missing in this photo?," tomato
Context: A small bowl of assorted fruits and vegetables.
 Question: What vegetables are present in this photo?
 Candidates: tomato (0.052054081013265634),carrot (0.010700353106907043),pepper (0.009689451290669152),banana (0.0036832742044518954),green (0.0035178193553128093)
 ",chair fridge,table|table|table|table|table|table|table|table|table|table
5121185,512118,What does the body language of these two dogs show?," stingray
Context: A cat and dog laying next to one another
 Question: What is the dental difference between these two animals?
 Candidates: canine (0.7680910228402843),size (0.5294659144605864),color (0.023867251984586342),0 (0.009512821042459612),cow (0.005110426153333518)
 ",happiness,playful|playful|playful|playful|possessive|possessive|play|play|happiness|happiness
5340415,534041,How old is the branch of the military mentioned on the boy's shirt?," brevard
Context: Two men are stopped at a cobblestone waterfront.
 Question: What size is the t shirt worn by the man in the shorts?
 Candidates: medium (0.9862385882611),large (0.970323448983549),small (0.024997938566428957),8 (0.022635333497568414),big (0.012607046481529516)
 ",navy,200 years|200 years|200 years|200 years|50 years|50 years|231 years|231 years|100|100
3949415,394941,Is this man safe or unsafe?," safe
Context: A man laying down in the snow with skies on
 Question: Is this man relaxing or is he hurt?
 Candidates: relax (0.9422272464894255),rest (0.16593463329607927),sit (0.0629698080657133),sick (0.023643019961265062),sleepy (0.014304822813292041)
 ",unsafe,unsafe|unsafe|unsafe|unsafe|unsafe|unsafe|unsafe|unsafe|safe|safe
5090145,509014,Where is a popular destination for this activity?," hawaii
Context: there is a man on the court playing tennis
 Question: What is a famous tournament featuring this sport?
 Candidates: us open (0.9526661443250988),wimbledon (0.6992902816691089),wimbleton (0.3065593168918419),tennis (0.12458405883001165),open (0.08376082290641726)
 ",colorado,aspen|aspen|aspen|aspen|denver colorado|denver colorado|aspen colorado|aspen colorado|park city|park city
5470415,547041,What is the black objects on the salad called?," pickle
Context: A hot dog with relish and mustard next to some chips on a plate.
 Question: What are the lines on the potato chips called?
 Candidates: plain (0.019304709621534796),ruffle (0.00905346727293234),chips (0.007456947446544201),ridge (0.007339508028514199),bread (0.005482887540469536)
 ",olives,olives|olives|olives|olives|olives|olives|eggplant|eggplant|olive|olive
5279605,527960,What is the purpose of the bench?," light
Context: a horse in a field of grass with trees in the background
 Question: What is the purpose of this fence?
 Candidates: safety (0.541274843346946),protection (0.02497418263925744),fence (0.020290603756405772),farm (0.011429394516646518),pasture (0.00698978799543704)
 ",sit,sit|sit|sit|sit|sit|sit|to sit|to sit|rest|rest
449645,44964,What does this animal eat?," plant
Context: A very cute cat laying in a small sink.
 Question: What does this animal eat?
 Candidates: cat food (0.9839517386572879),mice (0.8015735101067278),fish (0.07893141471952464),tuna (0.06539611937425681),meat (0.035492476889537175)
 ",plant,vegetation|vegetation|vegetation|vegetation|peanut|peanut|straw|straw|grass|grass
4444445,444444,Ralph lauren famously depicts what sport which requires riding the animal depicted in this picture?," mary poppins
Context: A crowd of people walking under different colored umbrellas in a public space.
 Question: In what disney film is the everyday accessory seen in the photo used to help her character fly?
 Candidates: mary poppins (0.6731241752919235),forrest gump (0.02183334219936448),dumbo (0.018141555947267126),lion king (0.007969874265847051),beauty and beast (0.007486141377460007)
 ",horse race,polo|polo|polo|polo|polo|polo|polo|polo|polo|polo
3453805,345380,How high can this animal jump?," 300 feet
Context: A airplane that is flying in the sky.
 Question: How high can this jet fly?
 Candidates: 30000 feet (0.7843979428010247),40000 feet (0.4536022517600213),very high (0.12859923518056085),very (0.07935158812239958),30 feet (0.06274666859633893)
 ",5 feet,3 feet|3 feet|3 feet|3 feet|6 feet|6 feet|1 3 feet|1 3 feet|5 feet|5 feet
2120585,212058,What is the brand of the hair dryer?," moen
Context: Baby holding a Bluetooth brush up to a woman's mouth. 
 Question: What brand is the toothbrush?
 Candidates: colgate (0.9693243258969734),oral b (0.9008299119941658),crest (0.14788324782152462),electric (0.039787516891361493),canine (0.006922724148060135)
 ",frigidaire,conair|conair|conair|conair|conair|conair|conair|conair|conair|conair
3804875,380487,What is the size of bed this child is sitting on?," queen
Context: A toddler lying in bed with a stuffed animal.
 Question: What piece of furniture is this child in?
 Candidates: crib (0.981776835968031),bed (0.016217373094853396),loveseat (0.004090440840251227),mattress (0.0039006228587522207),couch (0.0031696350189930962)
 ",twin,twin|twin|twin|twin|twin|twin|twin|twin|twin|twin
2283095,228309,What kind of dog is that?," chow
Context: A man smiles while holding a small black dog.
 Question: What type of dog is that?
 Candidates: pug (0.9966163294110776),bulldog (0.782951196554451),boxer (0.006182120494542255),pitbull (0.002307050600128084),labrador (0.0010525560062217354)
 ",doberman,doberman|doberman|doberman|doberman|dachsund|dachsund|beagel|beagel|lab|lab
4131725,413172,What does the white sign with the arrow mean?," cow cross
Context: The exterior of a building is shown in the day time.
 Question: What does the sign on the top imply?
 Candidates: no park (0.18005607738021534),no turn (0.1800560069819496),no truck (0.041689177552703655),danger (0.012023947612473487),ticket (0.011617291069871735)
 ",no left turn,no left turn|no left turn|no left turn|no left turn|no left turn|no left turn|no left turn|no left turn|direction|direction
3804935,380493,What superhero donut is pictured?," donut
Context: A hand holding an icing covered doughnut in tissue paper.
 Question: What pastry is pictured?
 Candidates: doughnut (0.8612056557001749),donut (0.5266378496823064),danish (0.28351892820005076),pastry (0.13674760471272365),bun (0.032942930067451644)
 ",batman,batman|batman|batman|batman|batman|batman|batman|batman|spiderman|spiderman
4150765,415076,What are these bricks stuck together with?," stuffing
Context: A bowl of beef stew with beef, carrots and potatoes.
 Question: What are these pieces in?
 Candidates: stew (0.9706877760323724),carrot (0.674413688560169),soup (0.0431259483563559),meat (0.037316950622316956),turkey (0.028651282503249137)
 ",brick,mortar|mortar|mortar|mortar|mortar|mortar|cement|cement|concrete|concrete
5715505,571550,What kind of plant is seen in this picture?," seagull
Context: A flock of birds standing and flying over a green field.
 Question: What type of bird is in this photo?
 Candidates: stork (0.9155186797136551),crane (0.9002164103166538),pelican (0.7703658550334),eagle (0.40861784602889184),geese (0.15795363215453895)
 ",rose,rose|rose|rose|rose|rose|rose|rose|rose|rose|rose
2393515,239351,What are the two people celebrating?," veteran day
Context: A double decker bus in columbus at a gay pride parade.
 Question: What are they celebrating?
 Candidates: gay pride (0.8169445718689922),funeral (0.12401258295031271),rally (0.0507187705817273),rainbow (0.04358604611112445),political (0.018448790055277664)
 ",wedding,engagement|engagement|engagement|engagement|engagement|engagement|anniversary|anniversary|proposal|proposal
4436025,443602,What kind of restaurant might this be?," furniture
Context: A bed and mattress store has its doors open.
 Question: What kind of store is this?
 Candidates: mattress (0.9794607276113725),bed (0.03750804293246538),furniture (0.01824644300898765),surf board (0.0020717877529953625),furniture store (0.0019596115396439758)
 ",fastfood,donut shop|donut shop|donut shop|donut shop|food truck|food truck|street|street|bakery|bakery
804555,80455,Who built this snowman?," tom sim
Context: A double decker tour bus sitting on the side of a road.
 Question: Who made this bus?
 Candidates: ford (0.7645131104156156),mercedes (0.017945458046979564),mercedes benz (0.016076763155472018),toyota (0.009222314427278862),volvo (0.00885505221747522)
 ",samuel fox,child|child|child|child|kid|kid|family|family|human|human
2047495,204749,How much closer *are* objects in the side mirrors?," flower
Context: A picture of two people that are talking to each other.
 Question: What object in the photo is used to remember dictation?
 Candidates: gun (0.8109414479201067),phone (0.01230659856271133),cell phone (0.008262785890258879),bat (0.005679254788747949),baseball bat (0.004198751409529508)
 ",10 feet,than they appear|than they appear|than they appear|than they appear|5 feet|5 feet|lot closer|lot closer|foot|foot
4553255,455325,Are you going to worship or eat dinner in this building?," breakfast
Context: Two man wearing jeans walking between the tables.
 Question: Can this room be rented to hold meetings in or is it free?
 Candidates: free (0.9682701406056082),rented (0.07212241604588321),2 dollars (0.05472237611227112),illegal (0.04648367102721236),$50 (0.030702234657953093)
 ",church,worship|worship|worship|worship|worship|worship|worship|worship|worship|worship
4885735,488573,What continent has this style of arch?," golden gate
Context: A hot dog in a paper container on a table.
 Question: What country invented this food?
 Candidates: germany (0.9494969319215449),usa (0.23791679320553924),america (0.1485072053523505),united state (0.07591633186139193),chicago (0.038796831779534545)
 ",asia,asia|asia|asia|asia|asia|asia|asia|asia|japan|japan
577035,57703,Name the bread of these dogs shown in this picture?," bull
Context: A golden duck has a green head and yellow bill.
 Question: Name the type of duck shown in this picture?
 Candidates: mallard (0.8907159993164971),brown (0.009668810033484368),duck (0.009272589901499033),green (0.009146447729468066),puffin (0.008661877013104252)
 ",english,poodle|poodle|poodle|poodle|cocker spaniel|cocker spaniel|black|black|hound|hound
4033335,403333,What kind of food is this?," lamb
Context: A pizza sits on a table in a pizza box. 
 Question: What kind of food is this?
 Candidates: pizza (0.9991903918317985),italian (0.014196530049856198),deep dish (0.0020104932904839896),german (0.0003957292672950353),bread (0.00033012345425225244)
 ",lamb,dessert|dessert|dessert|dessert|cake and ice cream|cake and ice cream|ice cream and brownie|ice cream and brownie|brownies|brownies
1575815,157581,What fruit is used to make the beverage pictured?," lemonade
Context: A shopper reaches for a bunch of bananas in an outdoor market.
 Question: What common drink is made from the yellow fruit in this picture?
 Candidates: lemonade (0.9751727928030389),orange (0.5786142031753375),juice (0.07745400243122101),smoothie (0.01939100694931686),lemon (0.01830264759537496)
 ",grape,grape|grape|grape|grape|grape|grape|grape|grape|grape|grape
3763725,376372,What is this woman about to do?," hit tennis ball
Context: A woman in a yellow vest standing next to a horse.
 Question: What is this person about to do?
 Candidates: ride (0.8850072405878576),horseback ride (0.2832959667994848),ride horse (0.1088528497239311),horse race (0.10440857102795781),horse jump (0.08632787693772336)
 ",eat,blow out candle|blow out candle|blow out candle|blow out candle|yell|yell|make wish|make wish|eat|eat
5329015,532901,Which type of cotton is used for making the pillow shown in this photo?," yarn
Context: Two cats sitting on a table looking at a vase with flowers in it.
 Question: Which type of glass is used for making this flower vase shown in this picture?
 Candidates: green (0.9497236634382508),fancy (0.5585239434942627),wine (0.03765665289592199),clear (0.02332439708720337),large (0.019008351116580995)
 ",cotton,egyptian|egyptian|egyptian|egyptian|cotton|cotton|velvet|velvet|combed|combed
2655965,265596,How long does it take to cook?," 4 months
Context: A man at a farmers market fruit stand.
 Question: How long does it take to grow a beard to that length?
 Candidates: 2 months (0.42475524570115647),2 weeks (0.3588479527459653),6 months (0.23256761956326155),4 months (0.15955502267028773),year (0.1523923624213062)
 ",1 hour,45 minutes|45 minutes|45 minutes|45 minutes|20 minutes|20 minutes|25 minutes|25 minutes|minute|minute
3309325,330932,How many players form a team in this sport?," 9
Context: A kid wearing a red and white baseball uniform stands with his arm out stretched as a ball hovers in the air.
 Question: How many players are needed on this type of team?
 Candidates: 9 (0.9076434198286015),10 (0.852237788658333),11 (0.2127106568295704),12 (0.04682926848162996),14 (0.043325966028906274)
 ",9,11|11|11|11|eleven|eleven|12|12|11 players|11 players
2832685,283268,What is a red condiment commonly placed in the food in the image?," zucchini
Context: Fresh vegetables displayed along with eggs and a dip.
 Question: What type of food is in the image?
 Candidates: vegetable (0.930849558031809),carrot (0.021913999380630392),green (0.014693668700989138),veggies (0.011221395438097548),vegetarian (0.008571603635937576)
 ",ketchup,ketchup|ketchup|ketchup|ketchup|ketchup|ketchup|ketchup|ketchup|ketchup|ketchup
4560535,456053,What sort of infrastructure is required to support this method of transportation?," million
Context: THERE IS A FREIGHT TRAIN THAT IS ON THE TRACKS
 Question: How common is this form of transportation?
 Candidates: very (0.9671987795058496),very common (0.6058594512443474),extremely (0.04349633738531934),very healthy (0.04198069220998908),not (0.019595965791249035)
 ",rail,rail|rail|rail|rail|railway|railway|track|track|train track|train track
3609865,360986,What is a baby cow called?," ewe
Context: A cat lying in the sun on a couch 
 Question: What is a baby of this animal called?
 Candidates: kitten (0.9497839765795971),puppy (0.032874305810706876),calf (0.025287412124932435),feline (0.02104519451689721),foal (0.014146520376878299)
 ",calf,calf|calf|calf|calf|calf|calf|calf|calf|kid|kid
5512435,551243,What is the flower attacked to the jacket called?," shadow
Context: A person in a ball cap and holding a Frisbee with a dog. 
 Question: What is the rope attached to the dog called?
 Candidates: leash (0.9945303363340776),collar (0.009482788023937573),rein (0.003708975729054414),harness (0.0025035894231922005),nylon (0.0007374039643267272)
 ",rose,rose|rose|rose|rose|butonniere|butonniere|boutonniere|boutonniere|boutonnierre|boutonnierre
1008955,100895,Where can i buy this bedding?," online
Context: A large sandwich and some chili are what's for lunch.
 Question: Where can i buy this meal?
 Candidates: cafe (0.9384443702701114),restaurant (0.5951028514061407),diner (0.24103174458350735),deli (0.021461676853288862),cafeteria (0.019932290620021133)
 ",walmart,target|target|target|target|target|target|walmart|walmart|walmart|walmart
3953795,395379,How are you able to turn on the equipment that is located at the top of the image?," screen
Context: a laptop computer with a chart showing on the screen 
 Question: What software is being shown in the image?
 Candidates: microsoft (0.8183080353018608),chrome (0.03847988914659549),hp (0.014746505073404107),window (0.011687907932388168),ibm (0.008825663170270802)
 ",remote,knob|knob|knob|knob|push button|push button|button|button|switch|switch
1636665,163666,What sensory problems can animals of this color have?," great
Context: a number of giraffes near one another 
 Question: What color tongue do these animals have?
 Candidates: pink (0.9098266843334603),black (0.9063366314961941),red (0.8631642923727373),blue (0.14115854313657414),purple (0.01065889499377038)
 ",blurry,vision|vision|vision|vision|vision|vision|blind|blind|eyesight|eyesight
1386535,138653,How many calories are typically in this type of food?," 200
Context: A beige table that contains a glass of water and some muffins on a plate.
 Question: Is this food item high or low in fat and calories?
 Candidates: high (0.9677638044026843),low (0.08716190844285719),medium (0.00573577772758718),both (0.0019514488554944792),30000 feet (0.001837855093782996)
 ",600,131|131|131|131|131|131|1000|1000|200|200
1328605,132860,Which of the sexes is more likely to carry these items?," prey
Context: Four big ducks and a baby duck in a pond.
 Question: Which animal shown here is associated with delivering babies?
 Candidates: stork (0.7528412931692327),swan (0.678453536204996),pelican (0.38226457697461114),crane (0.1401005850303341),egret (0.046504852710676656)
 ",female,women|women|women|women|women|women|female|female|female|female
3420135,342013,What is he holding on?," rain
Context: People are walking and standing on a sidewalk.
 Question: What is he walking on?
 Candidates: sidewalk (0.9966764209082113),pavement (0.7006970045192705),street (0.0149255471529867),concrete (0.011533481229005396),road (0.007713375200215835)
 ",parachute,kite|kite|kite|kite|parasail rope|parasail rope|some type of harness|some type of harness|rope|rope
4007285,400728,What famous athletes ride the vehicle seen here professionally?," harley davidson
Context: A toddler is crawling around scattered balls in an indoor tennis room.
 Question: What famous sisters play this sport?
 Candidates: williams (0.6601653610833327),serena williams (0.07865076010094682),roger federer (0.03251181829575315),federer (0.02143146012685731),wimbledon (0.020483626953436942)
 ",tony hawk,lance armstrong|lance armstrong|lance armstrong|lance armstrong|cycalists|cycalists|cyclist|cyclist|bmxers|bmxers
5036685,503668,What is the design of this blanket called?," short
Context: One pair of legs with socks, another pair of bare legs. 
 Question: What is the pattern on the socks called?
 Candidates: stripe (0.9444179799007801),striped (0.6951000417210766),stripes (0.001864610183179843),solid (0.0011870192713281443),square (0.0007622459735479101)
 ",plaid,plaid|plaid|plaid|plaid|plaid|plaid|square|square|checkered|checkered
152595,15259,What type of flowers are pictured?," elm
Context: A cat lying on a bench near a brick wall.
 Question: What type of flowers are in this photo?
 Candidates: lily (0.9021566151711189),tulip (0.42963596690372297),iris (0.29584953430290056),orchid (0.13936500634919333),lilly (0.043880283419143025)
 ",lilac,wisteria|wisteria|hyacinth|hyacinth|lilac|lilac|lilac|lilac|purple|purple
3581495,358149,What sport is this?," wind surf
Context: A group of people tending to some wind surfboards.
 Question: What sport is this?
 Candidates: sail (0.9074238207136652),wind surf (0.6573303709932131),surf (0.5415085128206828),windsurf (0.4813232187876927),sailboat (0.06555877059011225)
 ",wind surf,kite fly|kite fly|kite fly|kite fly|kite fly|kite fly|tug of war|tug of war|kite|kite
3858425,385842,What kind of flower is this?," rose
Context: A close up picture of a flower with water drops on it. 
 Question: What kind of flower is this?
 Candidates: lilac (0.8344813565686732),daisy (0.5734810588015888),brocoli (0.4606225609350565),cauliflower (0.039993773897430286),broccoli (0.029096899088526175)
 ",rose,daffodil|daffodil|daffodil|daffodil|daisy|daisy|carnation|carnation|sunflower|sunflower
3221745,322174,What kind of flowers are these?," tulip
Context: A vase full of tulips in front of a window with the blinds pulled.
 Question: What kind of flowers are these?
 Candidates: tulip (0.9876691969442328),rose (0.9180105049836478),lily (0.029854145082273693),tulips (0.009042697480428248),daffodil (0.006724336184457921)
 ",tulip,rose|rose|rose|rose|carnation|carnation|wed|wed|tulip|tulip
3559055,355905,What is this dog running after?," herd
Context: Four sheep watching a dog peek through their fence.
 Question: What is this dog doing?
 Candidates: herd (0.9863360009661242),hunt (0.041919433832445716),shepherd (0.025923001244250753),sniffing (0.018229879246784125),walk (0.016383011245465137)
 ",wave,ball|ball|ball|ball|ball|ball|ball|ball|master|master
3250555,325055,In which country do you typically find these animals from?," india
Context: A white cat is sitting on a white sofa.
 Question: Where can you usually find this animal?
 Candidates: house (0.9266833524954822),home (0.609261076574465),wood (0.01173332095713371),inside (0.01135564721898324),table (0.007245861730534819)
 ",ireland,new zealand|new zealand|new zealand|new zealand|ireland|ireland|ireland|ireland|america|america
1708935,170893,What style of tiles are those on the wall?," privacy
Context: A man sitting at a desk using a computer
 Question: What style map is on the wall?
 Candidates: world (0.31177767067699996),earth (0.025019506384740712),map (0.015592698605715515),south america (0.013116116323504389),antarctica (0.011236335716810725)
 ",tile,subway|subway|subway|subway|ceramic|ceramic|white|white|layered|layered
4603465,460346,What star is in this picture?," behind mountain
Context: The giraffes are walking around an empty field.
 Question: What animals are in this picture?
 Candidates: giraffe (0.9977501102924576),zebra (0.0032136954394219462),giraffes (0.0010457648753779269),3 (0.0010311051703463176),7 (0.0005906493414627771)
 ",sun,sun|sun|sun|sun|sun|sun|sun|sun|hawk|hawk
1105975,110597,What types of dancing might incorporate leaps such as the one this man is performing?," bowler
Context: Man in black shirt and tie on stage singing. 
 Question: What insturments could be used while the man is singing?
 Candidates: guitar (0.9833538285716895),microphone (0.9774367466243667),tie (0.006882939621020851),keyboard (0.00462966760446653),wii (0.0030888329158321524)
 ",frisbee,ballet|ballet|ballet|ballet|ballet|ballet|ballet|ballet|ballet|ballet
1572615,157261,What is this train hauling?," carriage
Context: A train on a railroad track with buildings along the side.
 Question: What is this train riding on?
 Candidates: track (0.9869456040991204),rail (0.9136503439742337),steel (0.010771628628182236),train track (0.00779410577386388),stone (0.0052456001163973765)
 ",cargo,cargo|cargo|cargo|cargo|cargo|cargo|coal|coal|people|people
1938635,193863,How many calories can you burn by playing this type of sport for an hour?," 300
Context: Sheep in a pasture on a cloudy day
 Question: How much can they eat in a day?
 Candidates: lot (0.9653537167222418),100 lbs (0.17737869138532603),10 pounds (0.16479139776063675),gallon (0.15842200714285745),ton (0.08911376997480346)
 ",200,1500|1500|1500|1500|800|800|300|300|500|500
5783435,578343,Where could you sit?," chair
Context: People gathering at a bar made of bricks in a cement arch.
 Question: Where could someone sit?
 Candidates: bench (0.998471213386848),table (0.8573866031189877),on bench (0.5566153210712229),picnic table (0.04168878702510889),chair (0.03541444375378287)
 ",chair,chair|chair|chair|chair|chair|chair|chair|chair|in front of computer|in front of computer
3291385,329138,What are the breeds of the horses shown?," collie
Context: A pair of hourses drawing a horse carriage in front of a country store.
 Question: What breed of horse is shown?
 Candidates: clydesdale (0.984285298050378),stallion (0.05354664518817552),carriage (0.017501036452313806),wagon (0.011022424549081604),winter (0.009603622526728285)
 ",mustang,porter|porter|thoroughbred|thoroughbred|palomino|palomino|clydesdale|clydesdale|thoroughbred|thoroughbred
707915,70791,What kinds of kites are those?," pigeon
Context: A beautiful night view of boats docked in the harbor.
 Question: What kinds of boats are these?
 Candidates: yacht (0.9951211086437434),passenger (0.6409293764928151),fish boat (0.02567030749015464),freight (0.021532078457319016),sail (0.021391720009502343)
 ",long,open cell|open cell|windsurf|windsurf|parasails|parasails|windsurf kite|windsurf kite|parasail|parasail
1414685,141468,This bear is what kind of bear?," grizzly
Context: A bear in a river, the water up to its belly.
 Question: What kind of bear is this?
 Candidates: grizzly (0.871131586294589),brown (0.8566070864256284),brown bear (0.33178477003358403),black (0.10549338719311874),black bear (0.055216099694525)
 ",grizzly,grizzly|grizzly|grizzly|grizzly|grizzly|grizzly|grizzly|grizzly|brown|brown
110515,11051,What type of event might the couple be preparing for?," birthday party
Context: a group of people siting at a table with plates of food
 Question: What holiday might they be celebrating?
 Candidates: st patrick's day (0.9851612846395051),july 4th (0.028210278998057156),4th of july (0.010672248589351683),green (0.009871131895056116),christmas (0.009837744462462725)
 ",prom,prom|prom|prom|prom|prom|prom|prom|prom|prom|prom
1109615,110961,What is needed to drive this vehicle?," wind
Context: a couple of boards are laying next to each other
 Question: What is required when using these items?
 Candidates: helmet (0.9626436473267105),person (0.6467840371516804),protection (0.6340854355072316),skateboard (0.17638077146180864),wheel (0.0763620157499518)
 ",motor,gas|gas|gas|gas|gasoline|gasoline|gasoline|gasoline|human|human
3906275,390627,What does this device generally do?," transport people
Context: An open stove that appears to be turned on.
 Question: What does this machine do?
 Candidates: cook (0.9323183048918016),bake (0.8922707170365594),roast (0.15446399773713385),pizza (0.02135611270476662),heat (0.010843982352392713)
 ",eat,refrigerate|refrigerate|refrigerate|refrigerate|keep food cold|keep food cold|keep food cold|keep food cold|chill food|chill food
2918165,291816,What movie is referenced by the figure to the right of the laptop?," potato
Context: A woman standing at a counter in an empty restaurant
 Question: What is the name of the platform to the left and in front of the person in the picture?
 Candidates: counter (0.9209940197887002),bar (0.8023450435255199),grill (0.6728693188745092),table (0.03098434728663278),sink (0.02811533398989087)
 ",forrest gump,ghostbusters|ghostbusters|ghostbusters|ghostbusters|ghostbusters|ghostbusters|ghostbusters|ghostbusters|ghost buster|ghost buster
5100805,510080,He is pretending to do what?," work
Context: A man holding a tennis racquet on a tennis court.
 Question: What is this man trying to do?
 Candidates: play tennis (0.9887610469184533),tennis (0.8875651979878182),serve (0.2808733264100022),backhand (0.22779069796164123),hit ball (0.08343296871472981)
 ",eat,hold gun to head|hold gun to head|hold gun to head|hold gun to head|hold gun|hold gun|shoot|shoot|shoot himself|shoot himself
2612925,261292,Can you guess the place name where the snow is seen?," english channel
Context: two sheep languishing on a hillside overlooking a pond
 Question: Can you guess the place name shown in this picture where these sheeps are standing?
 Candidates: scotland (0.6711319129321205),pasture (0.6709462216279448),ireland (0.5624452651386274),meadow (0.09203003109443804),field (0.06616320334241611)
 ",alaska,aspen|aspen|aspen|aspen|alp|alp|colorado|colorado|vail colorado|vail colorado
3486545,348654,What type of technological device is this?," boombox
Context: A laptop compuer is sitting on the desk next to many figurines.
 Question: What kind of device is this?
 Candidates: laptop (0.9964538438066278),laptop computer (0.1747768507282507),compute (0.027309953978270497),macbook (0.025762892818698587),computer (0.014641809952117953)
 ",cell phone,phone|phone|phone|phone|smart phone|smart phone|smartphone|smartphone|cellphone|cellphone
2081325,208132,What is the red condiment made of?," grape
Context: A vegetable spring roll cut in half on a plate.
 Question: What is the tortilla primarily made of?
 Candidates: corn (0.9226980447936478),flour (0.6321714675842821),dough (0.04512935492383602),rice (0.020340300019365515),vegetable (0.016184647131728538)
 ",ketchup,tomato|tomato|tomato|tomato|tomato|tomato|tomato|tomato|tomato|tomato
3993495,399349,Is that a donkey or a pony?," small pony
Context: A pigeon sits on the edge of a bucket.
 Question: Is that a pigeon or a duck?
 Candidates: pigeon (0.972749567326025),bird (0.01317891221186582),duck (0.005556563342151299),white (0.002925336524659851),dove (0.0028318213004859564)
 ",horse,donkey|donkey|donkey|donkey|donkey|donkey|pony|pony|pony|pony
5371535,537153,Where will you find such in our country?," united kingdom
Context: ""City of London"" inscribed on wood with flowers in the background. 
 Question: In what city would you see this?
 Candidates: london (0.9927859682307304),berlin (0.01723527263185566),great britain (0.005945128537422728),england (0.004397629879980908),united kingdom (0.0037208424094881893)
 ",beach,coast|coast|coast|coast|california|california|maine|maine|hawaii|hawaii
5045805,504580,What species of giraffe are pictured here?," labrador
Context: A herd of zebra walking across a field.
 Question: Which animals are predators of giraffes?
 Candidates: lion (0.990459561813935),zebra (0.9342714383356536),wolf (0.06392459137950915),horse (0.014906363653405068),0 (0.01120561357600937)
 ",african,southern|southern|southern|southern|southern|southern|african|african|african|african
3231865,323186,What type of bathtub is this?," modern
Context: A toilet or bidet in an open stall.
 Question: What type of toilet is this?
 Candidates: bidet (0.9936952500360224),japanese (0.5181454938950484),urinal (0.08397973655458577),porcelain (0.08120599765354972),broken (0.03048210626450972)
 ",porcelain,freestanding|freestanding|freestanding|freestanding|porcelain|porcelain|newage|newage|stand alone|stand alone
2915095,291509,What is the name of the floor pattern?," spiral
Context: Light shining on an unmade bed with two pillows on it.
 Question: What is the name of the vertical object behind the pillows?
 Candidates: sunglasses (0.005752190518879347),fan (0.0045784517453244696),wall (0.0028581222196414594),bed (0.0027579908702573806),wave (0.0024843875197708845)
 ",checkered,checkered|checkered|checkered|checkered|checkered|checkered|checkerboard|checkerboard|checkerboard|checkerboard
