question_id,image_id,question,prediction,prediction_clean,answer_list
3866375,386637,Can you guess the family or breed to which the dog belongs to?," bulldog
Context: a dog that is rolling down a skateboard
 Question: What breed of dog is on the skateboard?
 ",bulldog,boston terrier|boston terrier|boston terrier|boston terrier|boston terrier|boston terrier|french bulldog|french bulldog|french bulldog|french bulldog
5352535,535253,Where can you get these?," supermarket
Context: A picture of some food on the table.
 Question: Where would one go to buy these items?
 ",grocery store,grocery|grocery|grocery|grocery|supermarket|supermarket|store|store|grocery store|grocery store
550025,55002,Which type of metal is used for making this toilet?," copper
Context: Small kitchen with all major appliances and dark cabinets. 
 Question: What material are the appliances made from?
 ",stainless steel,stainless steel|stainless steel|stainless steel|stainless steel|stainless steel|stainless steel|steel|steel|steel|steel
1656755,165675,At which holiday would you traditionally eat this food?," thanksgiving
Context: A appetizer plate with the food shaped as a peacock. 
 Question: What holiday is this platter used for?
 ",thanksgiving,easter|easter|easter|easter|easter|easter|christmas|christmas|christmas|christmas
5396045,539604,Can you name the place where this bird is seen?," pond
Context: A bird walking in a small stream on a sunny day.
 Question: Name the place where this bird is seen?
 ",lake,river|river|river|river|lake|lake|lake|lake|pond|pond
4937995,493799,What are the white veggies?," potato
Context: A pizza sitting on top of a pan covered in veggies.
 Question: What is the name of the purple vegetable on the pizza?
 ",carrot,potato|potato|leek|leek|potato|potato|carrot|carrot|beat|beat
2934525,293452,What country or countries will you find these birds in?," kenya
Context: A children's soccer game being played on a grass field.
 Question: What are the most popular countries for this sport?
 ",mexico,new zealand|new zealand|new zealand|new zealand|australia|australia|australia|australia|usa|usa
3798005,379800,How would this train stop itself on the tracks?," brake
Context: Traffic at a crowded intersection in the city. 
 Question: What does the bright red light on the vehicle mean?
 ",brake,brake|brake|brake|brake|brake|brake|brake|brake|break|break
2245675,224567,How do we know this is not summertime?," string
Context: A group of people walking down a sidewalk.
 Question: Why might one assume that at least some of these people listened to a weather forecast before going out?
 ",no sun,no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|tree have no leaf|tree have no leaf
3530015,353001,What kind of umbrella are those in the background?," beach umbrella
Context: People are walking by street vendors in an Asian city.
 Question: What are the colorful umbrellas out for?
 ",pink,parasol|parasol|parasol|parasol|parasol|parasol|parasol|parasol|pink|pink
4642965,464296,What kind of plant is this wreath made from?," fern
Context: A group of women standing next to each other on a hard wood floor.
 Question: What is the girl in the middle wearing on her head?
 ",holly,pine tree|pine tree|pine tree|pine tree|tree|tree|pine|pine|pinetree|pinetree
4672505,467250,Which occupation sniffs this item before drinking?," sommelier
Context: A man and two women sampling some wine.
 Question: What is this man's most probable job title?
 ",sommelier,wine taster|wine taster|wine taster|wine taster|taster|taster|wine connoisseur|wine connoisseur|wine taster|wine taster
5693145,569314,What nationality are these children appear to be?," hispanic
Context: A man wearing a shirt and tie making a creepy face.
 Question: What do you think this person's ethnicity is?
 ",hispanic,mexican|mexican|mexican|mexican|japanese|japanese|asian|asian|indian|indian
2281225,228122,What does the second light mean?," slow down
Context: Intersection featuring several stoplights, with a yellow light most prominent
 Question: What does this symbol mean?
 ",caution,caution|caution|caution|caution|yield|yield|slow|slow|slow down|slow down
1888625,188862,What grade are these kids in?," kindergarten
Context: A little boy using safety scissors cutting a piece of paper.
 Question: What grade is he in?
 ",2nd,third|third|third|third|third|third|elementary|elementary|2|2
703535,70353,Egyptians worshiped these animals?," felis catus
Context: A black cat and a tan striped cat sleeping in a blue chair.
 Question: What is the scientific name of the animal on the right?
 ",yes,cat|cat|cat|cat|cat|cat|cat|cat|cat|cat
2887995,288799,Where is that kind of sign found?," midwest
Context: A bunch of trains side by side on tracks.
 Question: What is this area known as?
 ",train station,train track|train track|train track|train track|train track|train track|yield|yield|railroad|railroad
153865,15386,Is the christmas tree real or fake?," real
Context: This teddy bear seems to be by himself in a large open building.
 Question: Am i a real bear or a fake one?
 ",fake,fake|fake|fake|fake|fake|fake|fake|fake|real|real
425,42,This holder is also called a shoe what?," foot
Context: a lady sitting in one chair and putting her foot on another
 Question: What are on the lady's feet?
 ",rack,rack|rack|rack|rack|rack|rack|rack|rack|shelf|shelf
5186155,518615,In which direction is the wind blowing?," west
Context: A white airplane is in the distance on an runway near grass.
 Question: What direction is this plane pointing?
 ",west,west|west|west|west|north|north|north|north|east|east
1648485,164848,Is the man cross country skiing or is he in a race?," race
Context: A man on skis on the snow on a path.
 Question: This sport can be found in what international sports event every four years?
 ",cross country,race|race|race|race|race|race|cross country ski|cross country ski|cross country|cross country
511745,51174,The sandwich in this photo was wrapped in what?," mesh
Context: a close up of an air plane on a run way
 Question: What material is this plane made out of?
 ",tin foil,foil|foil|foil|foil|foil|foil|foil|foil|foil|foil
2111925,211192,What room is this?," hospital
Context: A hospital bed with a body lift and laptop on it.
 Question: Where is this?
 ",": computer lab
Context: Two women who are each holding a teddy bear",exam room|exam room|hospital|hospital|doctor office|doctor office|doctor office|doctor office|exam|exam
4515595,451559,What mechanism propels the vehicle in this picture?," engine
Context: A green bus with a bicycle on the front bike holder.
 Question: What powers the front most vehicle?
 ",pedal,wheel|wheel|wheel|wheel|pedal|pedal|bench|bench|self|self
3329405,332940,What is this toy made of?," styrofoam
Context: a couple of women are standing in a pool
 Question: What might the object the girl is holding be made of?
 ",plastic,cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|wooden|wooden
3123855,312385,What animal do you have to watch out for when doing this sport?," shark
Context: A surfer riding a wave in the middle of the ocean.
 Question: What animal is this man most likely to see below him?
 ",shark,shark|shark|shark|shark|shark|shark|wave|wave|shark|shark
1069125,106912,Can you name the place where the boy is playing?," driveway
Context: A woman is on a bike that has a kite on it
 Question: Why won't the pedestrians need to worry about the truck?
 ",sidewalk,driveway|driveway|driveway|driveway|driveway|driveway|concrete|concrete|park lot|park lot
800225,80022,Name the device which seperates the court above?," fence
Context: A man taking a swing at a tennis ball
 Question: What is in the middle between the two tennis players?
 ",net,net|net|net|net|net|net|net|net|tennis net|tennis net
2857425,285742,What decade was this picture taken?," early 1900's
Context: A vintage photograph of people sitting on a bench in front of some buildings.
 Question: What decade was this?
 ",1950's,1950's|1950's|1950's|1950's|20s|20s|60's|60's|1960's|1960's
4712265,471226,Where is this vegetable grown?," garden
Context: A banana and strawberry on top of a laptop
 Question: Where were these fruits grown?
 ",garden,ground|ground|outdoor|outdoor|garden|garden|garden|garden|field|field
1174325,117432,What body of water is this?," pond
Context: A boy on a raft of bananas in water.
 Question: Is this a river creek stream or lake?
 ",river,river|river|river|river|river|river|river|river|sea|sea
1174415,117441,What kind of scissors are these?," craft
Context: A man looking into a mirror on a white tractor trailer.
 Question: What kind of mirror is that?
 ",craft,surgical|surgical|surgical|surgical|nail clipper|nail clipper|metal|metal|tweezers|tweezers
4943285,494328,What does this animal eat?," cat food
Context: A black cat laying on top of a blue and red bench.
 Question: What does this animal eat?
 ",": mice
Context: A very cute cat laying in a small sink",tuna|tuna|tuna|tuna|mice|mice|mice|mice|milk|milk
4658355,465835,What animal is half patterned like those pictured and half patterned like a donkey?," horse
Context: A heard of zebras lurking in the fields.
 Question: What is the name of this animal in the movie madagascar?
 ",giraffe,mule|mule|mule|mule|burro|burro|zonkey|zonkey|okapi|okapi
1169515,116951,What decade was this train engine manufactured?," 1804
Context: Several people stand next to a steam engine holding a boy.
 Question: What year was the first patent for the machine depicted in the photo?
 ",1800's,1800|1800|1800|1800|1900s|1900s|1910 to 1920|1910 to 1920|1930s|1930s
4573945,457394,How did you make this dish?," bake
Context: A plate with fries covered in gravy sitting on a table
 Question: How do you make this dish?
 ",boil,boil it|boil it|pot|pot|boiled|boiled|boil|boil|boil|boil
3486315,348631,Why is this dangerous?," wave
Context: A shirtless surfer riding an emerald wave in the afternoon
 Question: What is the most offten accident that happens in this recreational activity?
 ",wave,drown|drown|drown|drown|wave|wave|surf|surf|marine life|marine life
265075,26507,What is the waist size of the man in the black shorts?," 40 inches
Context: A man in a blue hat and snow suit is on a pair of white skis.
 Question: What size is the green hat this man is wearing?
 ",32,34|34|34|34|30|30|36 in|36 in|medium|medium
4951465,495146,What organization operates this train?," amtrak
Context: This is a painting of a streetcar coming out of an underpass
 Question: What company made this train?
 ",amtrack,amtrak|amtrak|amtrak|amtrak|southwest|southwest|southwest|southwest|norfolk southern|norfolk southern
3281115,328111,What is a common name for very tall buildings like the one shown in this photo?," skyscraper
Context: A large group of people and bike on a road.
 Question: What are the buildings called?
 ",skyscraper,skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscrapper|skyscrapper
4207755,420775,What is the name of the sticks held in this person's hand?," pole
Context: The person is getting ready to ski in the snow
 Question: What is he holding in his hand?
 ",ski pole,pole|pole|pole|pole|pole|pole|skii pole|skii pole|ski pole|ski pole
115525,11552,What do you do if you encounter this animal?," play dead
Context: The young brown bear is standing in a stream.

 Question: What should be done if this animal is encountered?
 ",run,run|run|run|run|stay still|stay still|stay still|stay still|play dead|play dead
2575575,257557,In what sort of building would this vehicle be found?," office
Context: a man that is jumping off a roof of a building
 Question: What is the type of building in this picture?
 ",factory,warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|factory|factory
4488105,448810,What kind of sign is this?," direct
Context: A street sign and a tree in front of a brick wall. 
 Question: What kind of sign is in the picture?
 ",": street
Context: Two street signs are sitting on top of the pole
 Question: What are these green signs typically used for?
 Answer: street name
 Context: a pole with several street signs on it in front of a building",street sign|street sign|street sign|street sign|street|street|street|street|road|road
3017995,301799,What are the eating utensils on the left called?," chop stick
Context: A glass table holding food that includes salad and onion.s
 Question: What utensils are being used?
 ",chopstick,chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chop stick|chop stick
3732665,373266,What type of building is this?," hospital
Context: Three women are gathered around a hospital bed.
 Question: Where are these people located?
 ",office,hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital
3883745,388374,What is the best country to visit a beach like this?," hawaii
Context: The couple is posing in the snow with a surfboard, dressed in their bathing suits with Santa hats and weather boots.
 Question: Where did this sport originate?
 ",hawaii,mexico|mexico|mexico|mexico|bahamas|bahamas|united state|united state|brazil|brazil
1350765,135076,Which bird is this?," blue jay
Context: Colorful bluebird sitting on branch looking to the left
 Question: What is the scientific name of this bird?
 ",bluebird,bluejay|bluejay|bluejay|bluejay|bluebird|bluebird|blue bird|blue bird|mountain bluebird|mountain bluebird
4409375,440937,What is this device used for?," communication
Context: a male in a white shirt and his cellphone and people
 Question: What was that device used for?
 ",call,communicating|communicating|music|music|talk|talk|communication|communication|telephony and compute|telephony and compute
1638525,163852,What type of oil was used to garnish the dish?," olive
Context: Broccoli and chicken pieces being cooked  in a wok.
 Question: Which cooking oil is used to cook the food?
 ",olive,olive|olive|olive|olive|olive|olive|olive|olive|sesame|sesame
4893465,489346,What style of fence is this?," spanish style
Context: A picture of a bathroom in a cabin. 
 Question: Can you tell the type of wall shown in the photo?
 ",picket,picket|picket|picket|picket|picket|picket|picket|picket|pickett|pickett
5541425,554142,What insects are attracted to this plant?," bee
Context: A bench in the middle of a garden of flowers.
 Question: What type of flying insect are you likely to find here?
 ",bee,bee|bee|bee|bee|bee|bee|flys|flys|mite|mite
246105,24610,What type of person would live in this environment?," student
Context: A corner of  a room with a cot in it.
 Question: What type of person would typically live in this room?
 ",student,college student|college student|college student|college student|student|student|student|student|single|single
1967155,196715,Why is this vehicle parked in the beach?," land
Context: A single chair and a boat sit on the sand in front of a building.
 Question: What is the boat doing on the sand?
 ",unload,life gaurd|life gaurd|life gaurd|life gaurd|work|work|maintenance|maintenance|he is lifeguard|he is lifeguard
3008145,300814,What kind of event is this?," equestrian
Context: People watching a horse race [image is fuzzy].
 Question: What are they watching?
 ",horse show,joust|joust|joust|joust|joust|joust|joosting|joosting|joust|joust
806665,80666,Where can you buy this pet?," department store
Context: A wooden bowl of cooked broccoli and cauliflower.
 Question: Where can i buy a bowl like this?
 ",walmart,pet store|pet store|pet store|pet store|pet store|pet store|pet store|pet store|shelter|shelter
3835135,383513,What type of clouds are these?," cumulus
Context: Two blue trailers in front of a large field.
 Question: What kind of clouds are in this picture?
 ",": cumulus
Context: Two blue trailers in front of a large field",nimbus|nimbus|nimbus|nimbus|rain|rain|cumulus|cumulus|cumulous|cumulous
3257205,325720,How many wheels does this vehicle usually have?," 8
Context: The back of a semi truck on the freeway.
 Question: How many wheels does this vehicle have normally?
 ",8,8|8|8|8|8|8|18|18|4|4
4630375,463037,The rounded front part of the plane is also called the what?," propeller
Context: An old photograph of a group of people posing in front of an airplane.
 Question: What does one need to fly this vehicle?
 ",nose,nose|nose|nose|nose|nose|nose|nose|nose|turbine|turbine
2025625,202562,Where are they going?," vacation
Context: a close up of two bags of luggage with a broken wheel
 Question: What activity might you use this for?
 ",vacation,on trip|on trip|on trip|on trip|on trip|on trip|vacation|vacation|vacation|vacation
1745035,174503,Why is there a rubber band on her head?," wet hair
Context: A computer sitting on a desk next to a light and phone.
 Question: Why is there two key boards?
 ",headache,hold phone|hold phone|hold phone|hold phone|forehead|forehead|hold|hold|to hold cell phone|to hold cell phone
1129155,112915,In what room of a house would you most likly find these types of chairs?," restroom
Context: A bathroom sink and counter with a large mirror above it.
 Question: In which room is this photo taken at?
 ",living room,dine room|dine room|dine room|dine room|bedroom|bedroom|live|live|kitchen|kitchen
991195,99119,What type of occasion would warrant this behavior?," surf
Context: A little boy in a inter tube at a water park.
 Question: What activity is the child taking part in?
 ",summer,vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation
698845,69884,Things that are scaled to such a small size but which are meant to accurately depict the larger variants are called what?," gumby
Context: Even a doll loves to hold a teddy bear.
 Question: What kind of object is this?
 ",miniature,miniature|miniature|miniature|miniature|miniature model|miniature model|miniature|miniature|scale|scale
4010035,401003,What kind of vehicle is that and how many terrorist attacks have been performed with it?," 10
Context: Man skateboarding on a brick floor near a metal rail.
 Question: How many people are seriously injured from this activity a year?
 ",airplane,airplane 3|airplane 3|airplane 3|airplane 3|airplane 33|airplane 33|plane 3|plane 3|airplane|airplane
736345,73634,This is a modern plane that was originally inspired by what two brothers?," biplane
Context: A scale sized airplane hanging from a ceiling in a building.
 Question: What kind of airplane is this?
 ",wright,wright|wright|wright|wright|wright|wright|wright brother|wright brother|write|write
3441005,344100,How is this beverage made?," brew
Context: this is a lady at a restaurant eating some food
 Question: How do you make the drink in the front of the picture?
 ",brew,brewed|brewed|brewed|brewed|coffee maker|coffee maker|blender|blender|brew|brew
4749345,474934,What is the type of ground the horses are riding on?," sand
Context: Two people walking their dogs on a beach with people in the ocean in the background.
 Question: What type of surface is the person standing on?
 ",sand,sand|sand|sand|sand|sand|sand|sand|sand|beach|beach
3419335,341933,Under what family do these two vegetables fall in?," vegetable
Context: A young child trying to eat a piece of broccoli. 
 Question: Which food group is this age group constantly being encouraged to eat from?
 ",allium,root|root|root|root|umbellifer|umbellifer|umbellifers|umbellifers|root|root
5593885,559388,What psychological benefits do these animals provide their owners?," bad
Context: Two cats are lounging on a table together
 Question: How do these animals communicate a sense of contentment to their owners?
 ",companionship,comfort|comfort|comfort|comfort|love|love|emotional support|emotional support|happiness|happiness
980485,98048,What activity is taking place?," sail
Context: A windsurfer is carrying his board and sail on the edge of the surf.
 Question: Which sport are these people enjoying?
 ",sail,sail|sail|sail|sail|sail|sail|boat|boat|wind surf|wind surf
917515,91751,What is the player most likely kicking the ball towards?," goal
Context: Two woman's soccer teams are competing in a soccer game. 
 Question: How do you score a goal in this game?
 ",goal,goal|goal|goal|goal|goal|goal|goal|goal|soccer player|soccer player
3502305,350230,How much water can the teapot in the photo hold?," 5 gallons
Context: A herd of elephants standing next to each other.
 Question: How much do all of these animals drink in a day?
 ",1 gallon,2 quarts|2 quarts|2 quarts|2 quarts|1 gallon|1 gallon|1 gallon|1 gallon|2 liters|2 liters
752835,75283,What kind of dog is featured in this photo?," dalmation
Context: a couple of dogs that are walking on some water
 Question: What breed are these dogs?
 ",dalmation,dalmation|dalmation|dalmation|dalmation|great dane|great dane|great dane|great dane|dalmations|dalmations
3972785,397278,What does the color of this sign represent in america?," caution
Context: A large truck going down a city street.
 Question: What is the meaning of the symbols seen on the back of this truck?
 ",caution,caution|caution|caution|caution|caution|caution|caution|caution|yellow|yellow
1631555,163155,How many of this animal are estimated to be kept as pets worldwide?," many
Context: Two cats in bathroom on toilet and in window sill.
 Question: How many of this animal are in the us?
 ",100 million,75 million|75 million|75 million|75 million|3 billion|3 billion|526452|526452|75000000|75000000
4986105,498610,Giraffes have spots to provide what kind of defense?," cracked
Context: a giraffe leaning over a little tiny tree 
 Question: What is this animal's popular characteristic?
 ",camouflage,camouflage|camouflage|camouflage|camouflage|cammouflage|cammouflage|camoflauge|camoflauge|visual|visual
4242705,424270,What gender is the child?," girl
Context: A woman sitting at a table eating a sandwich and french fries.
 Question: Which gender is the person shown on the photo?
 ",girl,female|female|female|female|female|female|girl|girl|girl|girl
169585,16958,Who painting the artwork hanging over the fireplace?," van gogh
Context: A large group of people are sitting at a long dining table set with plates and wine.
 Question: Who painted the painting hanging on the back wall of this restaurant?
 ",van gogh,artist|artist|artist|artist|painter|painter|owner|owner|thomas kinkade|thomas kinkade
289985,28998,Why is he eating this?," hungry
Context: A close up a woman shoving bananas in her mouth.
 Question: Why is she eating carbohydrates?
 ",hungry,snack|snack|snack|snack|carnival|carnival|hungry|hungry|treat|treat
4350695,435069,What is the object called that is tied around this dogs neck?," collar
Context: A brown and white dog standing on a lush green field.
 Question: What item seen here might be used to identify this animal if lost?
 ",collar,bandana|bandana|bandana|bandana|bandana|bandana|kerchief|kerchief|ascot|ascot
4637815,463781,What is the name of the airline of the pictured airplane?," air canada
Context: A white airplane with a multicolored tail soars in the blue sky.
 Question: What airline is this?
 ",air canada,air canada|air canada|air canada|air canada|canada air|canada air|boeing|boeing|jet|jet
3982365,398236,What is a good side dish for this meal?," breadsticks
Context: a plate of food that is sitting on a table
 Question: What are the ingredients are used for preparing the dish shown in this photo?
 ",": breadsticks
Context: a plate of food that is sitting on a table
 Question: What are the ingredients are used for preparing the dish shown in this photo?
 Answer: bread and meat
Context: A hot dog inside of a bun next to a container of fries",fry|fry|fry|fry|chip|chip|baked bean|baked bean|coleslaw|coleslaw
2774405,277440,What is this object for?," compute
Context: Various computer products sitting out with instruction manuals around them. 
 Question: What can i use these for?
 ",compute,surf internet|surf internet|compute|compute|compute data|compute data|work|work|surf internet|surf internet
5815575,581557,What is that special shirt called?," dress shirt
Context: A man with a surfboard wades into the foam.
 Question: What kind of outfit is needed for this?
 ",wetsuit,wet shirt|wet shirt|wet shirt|wet shirt|wetsuit|wetsuit|wetsuit|wetsuit|rash guard|rash guard
5764615,576461,Name the place shown in this picture?," highway
Context: A traffic light with Lions Gate Bridge and Stanley Park on the signs.
 Question: Where would you normally see this?
 ",highway,highway|highway|highway|highway|chicago|chicago|brighton|brighton|america|america
4359575,435957,What kind of stuffed toy is in the picture?," teddy bear
Context: a cat lays on a blanket next to a stuffed animal 
 Question: What's the name of toy shown here?
 ",teddy bear,bear|bear|bear|bear|bear|bear|bear|bear|teddy bear|teddy bear
3187015,318701,Which furnishing seen here is of a type reminiscent of what is seen in some classrooms?," couch
Context: A room with an open door and yoga mat on the floor.
 Question: Can you name the piece of furniture on the left side of the photo?
 ",desk,chair|chair|chair|chair|chair|chair|desk|desk|desk|desk
1256735,125673,What is the glaze on the chicken?," salt
Context: A plate contains a sandwich with a side of potatoes.
 Question: What type of seasoning?
 ",barbecue,honey mustard|honey mustard|honey mustard|honey mustard|sauce|sauce|lemon honey garlic|lemon honey garlic|garlic butter|garlic butter
2986335,298633,What is this man doing?," tennis
Context: Two people are player tennis on the same side of the net.
 Question: Why is the man swinging at a ball?
 ",play tennis,play tennis|play tennis|play tennis|play tennis|play tennis|play tennis|ten|ten|tennis|tennis
1812965,181296,Why does this person have protective clothing on?," safety
Context: A man on a skateboard in motion on a track.
 Question: Why does the person wear a helmet for?
 ",safety,safety|safety|safety|safety|safety|safety|prevent energy|prevent energy|to protect himself|to protect himself
3524785,352478,These are something who don't eat without a fight?," carrot and cauliflower
Context: Fresh vegetables displayed along with eggs and a dip.
 Question: What type of food is in the image?
 ",child,kid|kid|kid|kid|broccoli|broccoli|vegetable|vegetable|popeye|popeye
3965435,396543,Name the family or bread to which this dog belongs to?," cowboy
Context: This is a picture of a woman with a hat and some string.
 Question: What is this type of hat called?
 ",terrier,boston terrier|boston terrier|boston terrier|boston terrier|boxer|boxer|boxer|boxer|pug|pug
2513795,251379,What is the purpose of this machine?," park meter
Context: A parking meter covered with a nasty swarm of vicious bees.
 Question: What sort of machine is shown in front of the vehicles?
 ",park meter,park|park|park|park|payment for park|payment for park|time your park|time your park|pay toll|pay toll
1653365,165336,This type of animal has a famously long what?," neck
Context: The giraffe stands still looking forward in the wilderness.
 Question: This animal is known for having the longest what?
 ",neck,neck|neck|neck|neck|neck|neck|neck|neck|neck|neck
1964625,196462,What type of bread is pictured in this dish?," rye
Context: A person is cutting a small sandwich in half.
 Question: What kinf od bread is the man cutting into?
 ",rye,wheat|wheat|wheat|wheat|wheat|wheat|rye|rye|toast|toast
4178045,417804,What kind of devices use these?," computer
Context: a shot of a desk with a multiple monitor computer setup.
 Question: What types of technology are shown in the picture?
 ",computer,computer|computer|computer|computer|computer|computer|computer|computer|mouse|mouse
2414535,241453,What century is this?," 16
Context: an old time picture of men and work horses
 Question: What century is this?
 ",": 16
Context: an old time picture of men and work horses
 Question: What century is this?
 Answer: 19th
Context: A couple of men driving horse drawn carriages",19th|19th|19th|19th|18th|18th|19|19|20th|20th
2182245,218224,When was this airline founded?," 1903
Context: a white plane sitting on the tarmac between two poles
 Question: When was this mode of transportation invented?
 ",1966,1996|1996|1996|1996|ninety|ninety|february 29 1996|february 29 1996|1990|1990
2706725,270672,What type of event are these people attending?," concert
Context: Three women at an outdoor event with a polka dot umbrella overhead on a dreary day.
 Question: What event are these girls attending?
 ",fair,festival|festival|festival|festival|food|food|food fesrival|food fesrival|fair|fair
3122785,312278,Where can i but nice looking suitcases like in this photo?," vacation
Context: A big grey cat laying on a piece of luggage.
 Question: Where is the rest of the stuff?
 ",amazon,kohl|kohl|kohl|kohl|you can find these in vintage store|you can find these in vintage store|internet|internet|amazon|amazon
4634065,463406,What make and model is the white car?," volvo
Context: a white car sitting next to a pay here station

 Question: What type of car is the white vehicle?
 ",volvo,honda accord|honda accord|honda accord|honda accord|toyota camry|toyota camry|toyota carola|toyota carola|ford sedan|ford sedan
5135555,513555,What water activity is occuring here?," sail
Context: Four sail boats on the water during an overcast day
 Question: What type of event is this?
 ",sail,sail|sail|sail|sail|sail|sail|boat|boat|boat|boat
1559125,155912,What is the kid playing with?," kite
Context: A group of people stand with kite strings tangled.
 Question: What are the people trying to fly?
 ",kite,kite|kite|kite|kite|kite|kite|kite|kite|kite|kite
1362505,136250,What type of pattern is on the animals fur?," stripe
Context: A group of zebras in a grassy outdoor area.
 Question: What is the design on the animal?
 ",stripe,stripe|stripe|stripe|stripe|striped|striped|striped|striped|checkered|checkered
1499095,149909,What did the animal just finishing doing?," swim
Context: Two Geese are swimming in the water by a tree.
 Question: How do the subjects pictured move from one place to another?
 ",swim,catch fish|catch fish|catch fish|catch fish|hunt|hunt|fish|fish|catch food|catch food
5130985,513098,What formation are the planes flying in?," square
Context: Baseball players on a field with tree covered mountains in the background.
 Question: What shape is the playing field in this sport?
 ",square,straight|straight|straight|straight|flypast|flypast|miss man|miss man|fly v|fly v
2994095,299409,What will not happen after this?," pull over
Context: A roadwork crew constructing a guard rail along a mountain road
 Question: What happened here?
 ",end road work,road work|road work|road work|road work|road work|road work|traffic jam|traffic jam|roadwork|roadwork
3434245,343424,What plant is shown in the art on the wall?," cactus
Context: A woman is walking down a street holding an umbrella.
 Question: Can you tell me the kind of plant shown in this photo?
 ",cactus,cactus|cactus|cactus|cactus|cactus|cactus|cactus|cactus|rose|rose
4499815,449981,What kind of soil is this?," dirt
Context: A hand with a tennis racquet and a leg with a blue shoe digging into the red dirt.
 Question: What type of tennis court is this?
 ",dirt,red soil|red soil|red soil|red soil|healthy|healthy|teracotta|teracotta|clay|clay
1128185,112818,How many calories per slice does this food contain?," 400
Context: A delectable piece of pie which could melt in your mouth.
 Question: How much calorie can be got from eating that food?
 ",250,239|239|239|239|300|300|350|350|800|800
1610475,161047,What kind of beverage could one make with the item on top of the stove?," tea
Context: A laptop computer is sitting on a desk 
 Question: What could someone drink in the left object besides coffee?
 ",tea,tea|tea|tea|tea|tea|tea|tea|tea|tea|tea
4226225,422622,What condition are these athletes trying to prevent with their clothing?," frost bite
Context: Four people at an amateur tennis game on a small paved lot.
 Question: If these players stay outside and don't drink enough they could fall prey to what dangerous condition?
 ",hypothermia,hypothermia|hypothermia|hypothermia|hypothermia|hypothermia|hypothermia|blizzard|blizzard|wet|wet
3118465,311846,What is the material used to make the flowers on these cakes?," frost
Context: The cake is celebrating sixty years of John.
 Question: What is the covering of this cake made from?
 ",fondant,fondant|fondant|fondant|fondant|fondant|fondant|fondant|fondant|ice|ice
4242085,424208,What brand is the tv?," toshiba
Context: Two laptops sit next to a tv on a tv stand.
 Question: What company manufacture the television in this picture?
 ",samsung,toshiba|toshiba|toshiba|toshiba|toshiba|toshiba|sony|sony|vizio|vizio
2444875,244487,To which airline does this plane belong?," eva air
Context: A passenger jet taxiing on the tarmac near an airport terminal.
 Question: What company does this plane fly for?
 ",american,ana|ana|ana|ana|ana|ana|ana|ana|delta|delta
2517415,251741,What breed is the horse?," thoroughbred
Context: A young woman rides her horse across a pond.  
 Question: What breed of horse is this?
 ",police horse,bay|bay|bay|bay|thoroughbred|thoroughbred|appaloosa|appaloosa|mustang|mustang
4497085,449708,What is this space used for?," work
Context: A computer chair sitting in front of an office desk.
 Question: What is this room for?
 ",": work
Context: A computer chair sitting in front of an office desk",work|work|work|work|computer|computer|office work|office work|work|work
1340015,134001,What service does this store sell?," book
Context: A group of people walking down a street with bikes.
 Question: What is the store in the picture?
 ",clothes,cloth|cloth|cloth|cloth|cloth|cloth|cloth|cloth|hard to see|hard to see
1153005,115300,Why can you not cross the barrier?," fire lane
Context: A group of planes on a dirt field.
 Question: Why aren't these planes flying in the air?
 ",danger,danger|danger|danger|danger|gate|gate|safety|safety|there is animal on other side|there is animal on other side
1995165,199516,What country is this is?," mexico
Context: a four wheeler parked with a mountain in the background
 Question: What country is this in?
 ",mexico,mexico|mexico|mexico|mexico|america|america|usa|usa|switzerland|switzerland
5651985,565198,Is this a boy or girl?," girl
Context: Two snow skiers help a young skier make her way down the mountain.
 Question: Is the child a boy or girl?
 ",girl,boy|boy|boy|boy|boy|boy|boy|boy|girl|girl
4987585,498758,Which brand of bike is rided by the person in the photo?," harley davidson
Context: Police officers ride motorcylces in a traffic circle.
 Question: What motorcycle brand is that?
 ",honda,suzuki|suzuki|suzuki|suzuki|yamaha|yamaha|ducati|ducati|motorcycle|motorcycle
5643175,564317,What language is spoken in this place?," chinese
Context: two public transit busses near a city bus stop
 Question: What language is the text on the bus written in?
 ",english,english|english|english|english|english|english|english|english|french|french
4490735,449073,What style of oranges are in the stack?," navel
Context: An orange with a thermometer sticking out of it.
 Question: What variant of this fruit has the same name as the human belly button?
 ",navel,navel|navel|navel|navel|tangerine|tangerine|regular orange|regular orange|mandarin|mandarin
1525435,152543,Which part of the country would you find such?," beach
Context: a person laying on a beach near a lot of chairs and umbrellas
 Question: Where is this beach located?
 ",california,coast|coast|coast|coast|west|west|shore|shore|west coast|west coast
