question_id,image_id,question,prediction,prediction_clean,answer_list
736345,73634,This is a modern plane that was originally inspired by what two brothers?," biplane
 Context: a small airplane sitting on top of a dirt field.
 Question: This is a modern plane that was originally inspired by what two brothers? ",wright,wright|wright|wright|wright|wright|wright|wright brother|wright brother|write|write
3441005,344100,How is this beverage made?," brew
 Context: a plate with a sandwich and a drink on a table.
 Question: How is this beverage made? ",brew,brewed|brewed|brewed|brewed|coffee maker|coffee maker|blender|blender|brew|brew
4749345,474934,What is the type of ground the horses are riding on?," sand
 Context: two people are riding horses on the beach.
 Question: What is the type of ground the horses are riding on? ",sand,sand|sand|sand|sand|sand|sand|sand|sand|beach|beach
3419335,341933,Under what family do these two vegetables fall in?," vegetable
 Context: two carrots and two green onions on a cutting board.
 Question: Under what family do these two vegetables fall in? ",allium,root|root|root|root|umbellifer|umbellifer|umbellifers|umbellifers|root|root
5593885,559388,What psychological benefits do these animals provide their owners?," bad
 Context: a man laying on a bed with a laptop computer.
 Question: What psychological benefits do these animals provide their owners? ",companionship,comfort|comfort|comfort|comfort|love|love|emotional support|emotional support|happiness|happiness
980485,98048,What activity is taking place?," sail
 Context: two people walking on the beach with a sailboat in the background.
 Question: What activity is taking place? ",sail,sail|sail|sail|sail|sail|sail|boat|boat|wind surf|wind surf
917515,91751,What is the player most likely kicking the ball towards?," goal
 Context: a man in a green jacket kicking a soccer ball.
 Question: What is the player most likely kicking the ball towards? ",goal,goal|goal|goal|goal|goal|goal|goal|goal|soccer player|soccer player
3502305,350230,How much water can the teapot in the photo hold?," 5 gallons
 Context: a kitchen with a stove, microwave and a sink.
 Question: How much water can the teapot in the photo hold? ",1 gallon,2 quarts|2 quarts|2 quarts|2 quarts|1 gallon|1 gallon|1 gallon|1 gallon|2 liters|2 liters
752835,75283,What kind of dog is featured in this photo?," dalmation
 Context: a man and a dog standing next to a yellow car.
 Question: What kind of dog is featured in this photo? ",dalmation,dalmation|dalmation|dalmation|dalmation|great dane|great dane|great dane|great dane|dalmations|dalmations
3972785,397278,What does the color of this sign represent in america?," caution
 Context: a sign is posted in front of a midway.
 Question: What does the color of this sign represent in america? ",caution,caution|caution|caution|caution|caution|caution|caution|caution|yellow|yellow
1631555,163155,How many of this animal are estimated to be kept as pets worldwide?," many
 Context: a cat sitting on the ground next to a brick wall.
 Question: How many of this animal are estimated to be kept as pets worldwide? ",100 million,75 million|75 million|75 million|75 million|3 billion|3 billion|526452|526452|75000000|75000000
4986105,498610,Giraffes have spots to provide what kind of defense?," cracked
 Context: a herd of giraffe standing next to each other.
 Question: Giraffes have spots to provide what kind of defense? ",camouflage,camouflage|camouflage|camouflage|camouflage|cammouflage|cammouflage|camoflauge|camoflauge|visual|visual
4242705,424270,What gender is the child?," girl
 Context: a little girl sitting on top of a bed under a blanket.
 Question: What gender is the child? ",girl,female|female|female|female|female|female|girl|girl|girl|girl
169585,16958,Who painting the artwork hanging over the fireplace?," van gogh
 Context: a living room with a fireplace, chairs and a table.
 Question: Who painting the artwork hanging over the fireplace? ",van gogh,artist|artist|artist|artist|painter|painter|owner|owner|thomas kinkade|thomas kinkade
289985,28998,Why is he eating this?," hungry
 Context: a young boy holding up a pair of scissors to his head.
 Question: Why is he eating this? ",hungry,snack|snack|snack|snack|carnival|carnival|hungry|hungry|treat|treat
4350695,435069,What is the object called that is tied around this dogs neck?," collar
 Context: a dog sitting on the ground next to a parking meter.
 Question: What is the object called that is tied around this dogs neck? ",collar,bandana|bandana|bandana|bandana|bandana|bandana|kerchief|kerchief|ascot|ascot
4637815,463781,What is the name of the airline of the pictured airplane?," air canada
 Context: a large air plane on a run way
 Question: What is the name of the airline of the pictured airplane? ",air canada,air canada|air canada|air canada|air canada|canada air|canada air|boeing|boeing|jet|jet
3982365,398236,What is a good side dish for this meal?," breadsticks
 Context: a sandwich with meat and cheese on a bun.
 Question: What is a good side dish for this meal? ",": breadsticks
 Context: a sandwich with meat and cheese on a bun",fry|fry|fry|fry|chip|chip|baked bean|baked bean|coleslaw|coleslaw
2774405,277440,What is this object for?," compute
 Context: a laptop computer sitting on top of a desk.
 Question: What is this object for? ",compute,surf internet|surf internet|compute|compute|compute data|compute data|work|work|surf internet|surf internet
5815575,581557,What is that special shirt called?," dress shirt
 Context: a man holding a surfboard on top of his head.
 Question: What is that special shirt called? ",rash guard,wet shirt|wet shirt|wet shirt|wet shirt|wetsuit|wetsuit|wetsuit|wetsuit|rash guard|rash guard
5764615,576461,Name the place shown in this picture?," highway
 Context: a view from a car window of a freeway with traffic.
 Question: Name the place shown in this picture? ",highway,highway|highway|highway|highway|chicago|chicago|brighton|brighton|america|america
4359575,435957,What kind of stuffed toy is in the picture?," teddy bear
 Context: a teddy bear sitting in a window sill next to a window.
 Question: What kind of stuffed toy is in the picture? ",teddy bear,bear|bear|bear|bear|bear|bear|bear|bear|teddy bear|teddy bear
3187015,318701,Which furnishing seen here is of a type reminiscent of what is seen in some classrooms?," couch
 Context: a man is taking a picture of himself in the mirror.
 Question: Which furnishing seen here is of a type reminiscent of what is seen in some classrooms? ",desk,chair|chair|chair|chair|chair|chair|desk|desk|desk|desk
1256735,125673,What is the glaze on the chicken?," salt
 Context: a white plate topped with chicken and fries next to a bowl of salad.
 Question: What is the glaze on the chicken? ",barbecue,honey mustard|honey mustard|honey mustard|honey mustard|sauce|sauce|lemon honey garlic|lemon honey garlic|garlic butter|garlic butter
2986335,298633,What is this man doing?," tennis
 Context: a young man swinging a tennis racquet at a tennis ball.
 Question: What is this man doing? ",play tennis,play tennis|play tennis|play tennis|play tennis|play tennis|play tennis|ten|ten|tennis|tennis
1812965,181296,Why does this person have protective clothing on?," safety
 Context: a man riding on the back of a red motorcycle.
 Question: Why does this person have protective clothing on? ",safety,safety|safety|safety|safety|safety|safety|prevent energy|prevent energy|to protect himself|to protect himself
3524785,352478,These are something who don't eat without a fight?," carrot and cauliflower
 Context: a pile of broccoli sitting on top of a table.
 Question: These are something who don't eat without a fight? ",child,kid|kid|kid|kid|broccoli|broccoli|vegetable|vegetable|popeye|popeye
3965435,396543,Name the family or bread to which this dog belongs to?," cowboy
 Context: a small dog with a hat on its head.
 Question: Name the family or bread to which this dog belongs to? ",terrier,boston terrier|boston terrier|boston terrier|boston terrier|boxer|boxer|boxer|boxer|pug|pug
2513795,251379,What is the purpose of this machine?," park meter
 Context: a couple of parking meters sitting on the side of a road.
 Question: What is the purpose of this machine? ",park meter,park|park|park|park|payment for park|payment for park|time your park|time your park|pay toll|pay toll
1653365,165336,This type of animal has a famously long what?," neck
 Context: two giraffes and an antelope in a field.
 Question: This type of animal has a famously long what? ",neck,neck|neck|neck|neck|neck|neck|neck|neck|neck|neck
1964625,196462,What type of bread is pictured in this dish?," rye
 Context: a plate of food with a bowl of salad and a sandwich.
 Question: What type of bread is pictured in this dish? ",rye,wheat|wheat|wheat|wheat|wheat|wheat|rye|rye|toast|toast
4178045,417804,What kind of devices use these?," computer
 Context: a computer mouse sitting next to a keyboard.
 Question: What kind of devices use these? ",computer,computer|computer|computer|computer|computer|computer|computer|computer|mouse|mouse
2414535,241453,What century is this?," 16
 Context: a herd of cattle standing next to each other on a field.
 Question: What century is this? ",": 16
 Context: a herd of cattle standing next to each other on a field",19th|19th|19th|19th|18th|18th|19|19|20th|20th
2182245,218224,When was this airline founded?," 1903
 Context: a large jetliner sitting on top of an airport tarmac.
 Question: When was this airline founded? ",1968,1996|1996|1996|1996|ninety|ninety|february 29 1996|february 29 1996|1990|1990
2706725,270672,What type of event are these people attending?," concert
 Context: a man eating a sandwich in front of a crowd of people.
 Question: What type of event are these people attending? ",concert,festival|festival|festival|festival|food|food|food fesrival|food fesrival|fair|fair
3122785,312278,Where can i but nice looking suitcases like in this photo?," vacation
 Context: two pieces of luggage sitting on top of a wooden bench.
 Question: Where can i but nice looking suitcases like in this photo? ",target,kohl|kohl|kohl|kohl|you can find these in vintage store|you can find these in vintage store|internet|internet|amazon|amazon
4634065,463406,What make and model is the white car?," volvo
 Context: a truck with a lot of cargo on the back of it
 Question: What make and model is the white car? ",volvo,honda accord|honda accord|honda accord|honda accord|toyota camry|toyota camry|toyota carola|toyota carola|ford sedan|ford sedan
5135555,513555,What water activity is occuring here?," sail
 Context: a white boat with two people on it in the water.
 Question: What water activity is occuring here? ",sail,sail|sail|sail|sail|sail|sail|boat|boat|boat|boat
1559125,155912,What is the kid playing with?," kite
 Context: two men on a hill flying a kite.
 Question: What is the kid playing with? ",kite,kite|kite|kite|kite|kite|kite|kite|kite|kite|kite
1362505,136250,What type of pattern is on the animals fur?," stripe
 Context: a cat sitting on top of a wooden table.
 Question: What type of pattern is on the animals fur? ",stripe,stripe|stripe|stripe|stripe|striped|striped|striped|striped|checkered|checkered
1499095,149909,What did the animal just finishing doing?," swim
 Context: a bird with a long neck is swimming in the water.
 Question: What did the animal just finishing doing? ",swim,catch fish|catch fish|catch fish|catch fish|hunt|hunt|fish|fish|catch food|catch food
5130985,513098,What formation are the planes flying in?," square
 Context: a group of planes flying in the sky.
 Question: What formation are the planes flying in? ",square,straight|straight|straight|straight|flypast|flypast|miss man|miss man|fly v|fly v
2994095,299409,What will not happen after this?," pull over
 Context: a sign is posted on a pole near a street.
 Question: What will not happen after this? ",traffic jam,road work|road work|road work|road work|road work|road work|traffic jam|traffic jam|roadwork|roadwork
3434245,343424,What plant is shown in the art on the wall?," cactus
 Context: a bedroom with a bed and a painting on the wall.
 Question: What plant is shown in the art on the wall? ",cactus,cactus|cactus|cactus|cactus|cactus|cactus|cactus|cactus|rose|rose
4499815,449981,What kind of soil is this?," dirt
 Context: a crowd of people standing around a herd of elephants.
 Question: What kind of soil is this? ",dirt,red soil|red soil|red soil|red soil|healthy|healthy|teracotta|teracotta|clay|clay
1128185,112818,How many calories per slice does this food contain?," 400
 Context: a slice of cake with white frosting on a plate.
 Question: How many calories per slice does this food contain? ",400,239|239|239|239|300|300|350|350|800|800
1610475,161047,What kind of beverage could one make with the item on top of the stove?," tea
 Context: a kitchen with white cabinets and a white stove top oven.
 Question: What kind of beverage could one make with the item on top of the stove? ",coffee,tea|tea|tea|tea|tea|tea|tea|tea|tea|tea
4226225,422622,What condition are these athletes trying to prevent with their clothing?," frost bite
 Context: a group of people with skis standing in the snow.
 Question: What condition are these athletes trying to prevent with their clothing? ",hypothermia,hypothermia|hypothermia|hypothermia|hypothermia|hypothermia|hypothermia|blizzard|blizzard|wet|wet
3118465,311846,What is the material used to make the flowers on these cakes?," frost
 Context: a couple of white cakes sitting on top of a table.
 Question: What is the material used to make the flowers on these cakes? ",frost,fondant|fondant|fondant|fondant|fondant|fondant|fondant|fondant|ice|ice
4242085,424208,What brand is the tv?," toshiba
 Context: a flat screen tv sitting on top of a glass shelf.
 Question: What brand is the tv? ",samsung,toshiba|toshiba|toshiba|toshiba|toshiba|toshiba|sony|sony|vizio|vizio
2444875,244487,To which airline does this plane belong?," eva air
 Context: a large jetliner taking off from an airport runway.
 Question: To which airline does this plane belong? ",ana,ana|ana|ana|ana|ana|ana|ana|ana|delta|delta
2517415,251741,What breed is the horse?," thoroughbred
 Context: a police officer riding a horse in a parking lot.
 Question: What breed is the horse? ",quarter horse,bay|bay|bay|bay|thoroughbred|thoroughbred|appaloosa|appaloosa|mustang|mustang
4497085,449708,What is this space used for?," work
 Context: a laptop computer sitting on top of a desk.
 Question: What is this space used for? ",": work
 Context: a laptop computer sitting on top of a desk",work|work|work|work|computer|computer|office work|office work|work|work
1340015,134001,What service does this store sell?," book
 Context: a street sign on a pole in front of a building.
 Question: What service does this store sell? ",books,cloth|cloth|cloth|cloth|cloth|cloth|cloth|cloth|hard to see|hard to see
1153005,115300,Why can you not cross the barrier?," fire lane
 Context: a zebra is standing behind a fence with birds on it.
 Question: Why can you not cross the barrier? ",danger,danger|danger|danger|danger|gate|gate|safety|safety|there is animal on other side|there is animal on other side
1995165,199516,What country is this is?," mexico
 Context: a cow standing next to a pile of rocks.
 Question: What country is this is? ",mexico,mexico|mexico|mexico|mexico|america|america|usa|usa|switzerland|switzerland
5651985,565198,Is this a boy or girl?," girl
 Context: a little girl holding a nintendo wii game controller.
 Question: Is this a boy or girl? ",girl,boy|boy|boy|boy|boy|boy|boy|boy|girl|girl
4987585,498758,Which brand of bike is rided by the person in the photo?," harley davidson
 Context: a man riding a motorcycle down a street next to a red car.
 Question: Which brand of bike is rided by the person in the photo? ",harley davidson,suzuki|suzuki|suzuki|suzuki|yamaha|yamaha|ducati|ducati|motorcycle|motorcycle
5643175,564317,What language is spoken in this place?," chinese
 Context: a street sign on a pole near a building
 Question: What language is spoken in this place? ",english,english|english|english|english|english|english|english|english|french|french
4490735,449073,What style of oranges are in the stack?," navel
 Context: a pile of oranges sitting on top of a wooden table.
 Question: What style of oranges are in the stack? ",navel,navel|navel|navel|navel|tangerine|tangerine|regular orange|regular orange|mandarin|mandarin
1525435,152543,Which part of the country would you find such?," beach
 Context: three people sitting on a wall near the beach.
 Question: Which part of the country would you find such? ",california,coast|coast|coast|coast|west|west|shore|shore|west coast|west coast
5521885,552188,Is he catching or throwing?," throw
 Context: a man holding a white frisbee on top of a green field.
 Question: Is he catching or throwing? ",throw,throw|throw|throw|throw|throw|throw|throw|throw|throw|throw
4088185,408818,What growing item seen here is frequently used for christmas?," palm
 Context: a man standing in front of a red train.
 Question: What growing item seen here is frequently used for christmas? ",poinsettia,pine tree|pine tree|pine tree|pine tree|pine tree|pine tree|tree|tree|fir tree|fir tree
4161845,416184,What are they doing inside this room?," bath
 Context: a bathroom with a sink, mirror and a trash can.
 Question: What are they doing inside this room? ",wash,wash|wash|wash|wash|pee|pee|wash hand|wash hand|urine|urine
381185,38118,What is the name of the hand held equipment being used?," ski
 Context: a person in a red jacket skiing down a hill.
 Question: What is the name of the hand held equipment being used? ",ski,ski pole|ski pole|cane|cane|rod|rod|ski pole|ski pole|pole|pole
1927015,192701,Can you guess the bike model shown in this picture?," kawasaki
 Context: a man riding a motorcycle down a road next to a pile of hay.
 Question: Can you guess the bike model shown in this picture? ",honda,agusta|agusta|agusta|agusta|ducati|ducati|scooter|scooter|ferrari|ferrari
4410835,441083,What kind of dog is that?," black lab
 Context: a dog hanging its head out of a car window.
 Question: What kind of dog is that? ",lab,black lab|black lab|black lab|black lab|lab|lab|lab|lab|german shepard|german shepard
844985,84498,Why would we assume this surfer is not about to engage in his sport?," wet suit
 Context: a man in a wet suit carrying a surfboard.
 Question: Why would we assume this surfer is not about to engage in his sport? ",he is wearing a wet suit,no water|no water|no water|no water|he look tired|he look tired|hold it|hold it|walk away|walk away
2295295,229529,What is the tallest one of these that has even been surfed on?," wave
 Context: a man riding a wave on top of a surfboard.
 Question: What is the tallest one of these that has even been surfed on? ",100 feet,78 feet|78 feet|78 feet|78 feet|42 feet|42 feet|wave|wave|8 foot|8 foot
3186715,318671,What brand uses these animals as advertising?," budweiser
 Context: a horse drawn carriage traveling down a street.
 Question: What brand uses these animals as advertising? ",budweiser,budweiser|budweiser|budweiser|budweiser|budweiser|budweiser|budweiser|budweiser|budwiser|budwiser
5267065,526706,What sound does this animal make?," moo
 Context: a couple of cows are standing in a field
 Question: What sound does this animal make? ",": moo
 Context: a couple of cows are standing in a field
 Question: What sound does this animal make? Answer: moo",moo|moo|moo|moo|moo|moo|moo|moo|moo|moo
264135,26413,What's the next thing this player is likely to do?," hit
 Context: a baseball player holding a bat on a field.
 Question: What's the next thing this player is likely to do? ",swing,swing|swing|swing|swing|swing|swing|bat|bat|run|run
2302205,230220,How do you take care of the breed of cat in this photo?," brush
 Context: a cat is eating out of a bowl.
 Question: How do you take care of the breed of cat in this photo? ",feed and water,food and water|food and water|food and water|food and water|feed|feed|feed it|feed it|kindly|kindly
2808105,280810,What flaky dough is used to cover this dish?," wheat
 Context: a plate with a sandwich, broccoli and carrots on it.
 Question: What flaky dough is used to cover this dish? ",puff,bread|bread|bread|bread|bread|bread|pate brisee|pate brisee|crust|crust
3898435,389843,What are the chairs made of?," leather
 Context: two green chairs sitting in front of a window.
 Question: What are the chairs made of? ",plastic,leather and wood|leather and wood|leather and wood|leather and wood|plastic|plastic|wood and vinyl|wood and vinyl|wood|wood
2799405,279940,What type of skateboard trick can be performed on that black structure?," grind
 Context: a man is doing a trick on a skateboard
 Question: What type of skateboard trick can be performed on that black structure? ",grind,grind|grind|grind|grind|grind|grind|rail slide|rail slide|coast|coast
2546095,254609,How heavy are these animals?," 400 lbs
 Context: a dog running on the beach with a frisbee in its mouth.
 Question: How heavy are these animals? ",20 lbs,50 pounds|50 pounds|50 pounds|50 pounds|fifty pound|fifty pound|60 pounds|60 pounds|30 kg|30 kg
5610885,561088,What type of picture is this person taking?," selfie
 Context: a woman taking a picture of herself in a mirror.
 Question: What type of picture is this person taking? ",selfie,selfie|selfie|selfie|selfie|selfie|selfie|selfie|selfie|selfie|selfie
5440945,544094,Planks like these that create a level flooring attached to a house are called a what?," wood
 Context: a wooden deck with a parking meter on top of it.
 Question: Planks like these that create a level flooring attached to a house are called a what? ",deck,deck|deck|deck|deck|deck|deck|slab floor|slab floor|floorboard|floorboard
5543575,554357,What brand of tennis racket is this person holding?," wilson
 Context: a man holding a tennis racquet on a tennis court.
 Question: What brand of tennis racket is this person holding? ",wilson,wilson|wilson|wilson|wilson|spanlding|spanlding|rocket|rocket|babolat|babolat
4638655,463865,What breed it this cat?," calico
 Context: a person is typing on a laptop computer.
 Question: What breed it this cat? ",calico,maine coon|maine coon|maine coon|maine coon|maine coon|maine coon|maine coon|maine coon|cuddly|cuddly
5393265,539326,What is the proper name for a child of the species shown?," calf
 Context: a herd of cattle grazing on a lush green field.
 Question: What is the proper name for a child of the species shown? ",calf,calf|calf|calf|calf|calf|calf|calf|calf|calf|calf
766195,76619,What type of program is playing on the tv?," news
 Context: a cat sitting in front of a tv in a living room.
 Question: What type of program is playing on the tv? ",news,talk show|talk show|talk show|talk show|news|news|news|news|late night talk|late night talk
581745,58174,How many people can this bus carry?," many
 Context: a blue bus driving down a street next to a traffic light.
 Question: How many people can this bus carry? ",50,50|50|50|50|50|50|40|40|39|39
351605,35160,What kind of trees are in the background?," palm
 Context: a couple of women standing next to each other.
 Question: What kind of trees are in the background? ",palm,palm tree|palm tree|palm tree|palm tree|palm tree|palm tree|palm|palm|palm|palm
1778385,177838,What does this sandwich variant have in common with popsicles?," chicago
 Context: a person holding a hot dog in a bun.
 Question: What does this sandwich variant have in common with popsicles? ",both are frozen,stick|stick|stick|stick|shape|shape|it is frozen|it is frozen|on stick|on stick
524705,52470,What kind of event would these animals be at?," sheep herd
 Context: a couple of sheep standing next to each other.
 Question: What kind of event would these animals be at? ",pet show,fair|fair|fair|fair|fair|fair|herd|herd|auction|auction
5101385,510138,What is he listening to?," computer
 Context: a man sitting at a table using a laptop computer.
 Question: What is he listening to? ",music,music|music|music|music|music|music|music|music|headphone|headphone
1611125,161112,What piece of clothing is this boy putting on?," sweater
 Context: a woman is looking at a piece of luggage.
 Question: What piece of clothing is this boy putting on? ",jacket,glove|glove|glove|glove|glove|glove|glove|glove|coat|coat
5187215,518721,How long is this animals tongue?," 8 inches
 Context: a giraffe eating food from a person's hand.
 Question: How long is this animals tongue? ",18 inches,20 inches|20 inches|20 inches|20 inches|long|long|19 inches|19 inches|very|very
5330325,533032,What is this type of policeman typically called?," jockey
 Context: a man walking a horse next to a car.
 Question: What is this type of policeman typically called? ",police officer,mounted|mounted|mounted|mounted|horse|horse|bobby|bobby|mounted police|mounted police
333455,33345,Where in this room could i sit?," sofa
 Context: a living room with a tv and a chair
 Question: Where in this room could i sit? ",chair,chair|chair|chair|chair|chair|chair|chair|chair|in chair|in chair
3968215,396821,In what states might this person be doing this activity?," california
 Context: a man riding a wave on top of a surfboard.
 Question: In what states might this person be doing this activity? ",california,california hawaii|california hawaii|california hawaii|california hawaii|california hawai'i|california hawai'i|california florida washington oregon massachussetts new york|california florida washington oregon massachussetts new york|hawaii and california|hawaii and california
3287805,328780,What kind of cat is that?," bombay
 Context: a black cat is sleeping on a desk next to a computer.
 Question: What kind of cat is that? ",bombay,black cat|black cat|black cat|black cat|american shorthair|american shorthair|black|black|domestic short hair|domestic short hair
5304665,530466,Who was the artist that painted this train car?," graffiti
 Context: a train with graffiti on the side of it.
 Question: Who was the artist that painted this train car? ",graffiti artist,banksy|banksy|banksy|banksy|van gogh|van gogh|graffiti|graffiti|street artist|street artist
1828345,182834,What item normally used by stair climbers to maneuver forward with their arms is not on view here?," stair
 Context: a living room filled with furniture and a red staircase.
 Question: What item normally used by stair climbers to maneuver forward with their arms is not on view here? ",hand,rail|rail|rail|rail|hand rail|hand rail|rail|rail|rail|rail
113645,11364,What california national park are these known to be seen?," new york
 Context: a black bear walking across a road near a forest.
 Question: What california national park are these known to be seen? ",sequoia,yosemite|yosemite|yosemite|yosemite|sequoia|sequoia|yellowstone|yellowstone|sequoia and king canyon national park|sequoia and king canyon national park
3874295,387429,What kind of ties are the men wearing?," bow
 Context: a group of people sitting around a table.
 Question: What kind of ties are the men wearing? ",bow,bowties|bowties|bowties|bowties|bowties|bowties|bowties|bowties|bow tie|bow tie
5723995,572399,Should you leave the toilet seat up like this photo or down?," down
 Context: a white toilet sitting next to a bathroom sink.
 Question: Should you leave the toilet seat up like this photo or down? ",down,down|down|down|down|down|down|down|down|leave it up|leave it up
3312425,331242,What treat is the vender selling?," hay
 Context: a horse with a saddle walking on a beach.
 Question: What treat is the vender selling? ",cotton candy,cotton candy|cotton candy|cotton candy|cotton candy|ice cream|ice cream|coffee|coffee|towel|towel
2100995,210099,What is this made of?," wicker
 Context: a cat sitting on top of a wooden chair.
 Question: What is this made of? ",wood,wicker|wicker|wicker|wicker|wicker|wicker|rattan|rattan|rattan|rattan
3036115,303611,What type of cheese was used?," mozzarella
 Context: a man sitting in front of a large pizza.
 Question: What type of cheese was used? ",mozzarella,mozzarella|mozzarella|mozzarella|mozzarella|mozarella|mozarella|mozzerella|mozzerella|melted|melted
635655,63565,What is a state where this scene could take place?," california
 Context: a group of people sitting on a beach next to the ocean.
 Question: What is a state where this scene could take place? ",florida,south carolina|south carolina|south carolina|south carolina|california|california|nj|nj|florida|florida
5700395,570039,This activity helps to ensure that what remains fresh?," toothpaste
 Context: a woman is helping a baby brush his teeth.
 Question: This activity helps to ensure that what remains fresh? ",breath,brush teeth|brush teeth|brush teeth|brush teeth|breath|breath|breath|breath|brush|brush
300495,30049,When was the activity shown first invented?," 1769
 Context: a person is water skiing on a cloudy day.
 Question: When was the activity shown first invented? ",1922,1922|1922|1922|1922|1920s|1920s|1950|1950|1985|1985
5046705,504670,What is the brand name of the monitor?," samsung
 Context: a flat screen tv sitting on top of a wooden stand.
 Question: What is the brand name of the monitor? ",samsung,lg|lg|lg|lg|lg|lg|lg|lg|rca|rca
2935745,293574,Which type of glass is used for making the glass cups shown in this photo?," green
 Context: a table topped with a vase filled with flowers.
 Question: Which type of glass is used for making the glass cups shown in this photo? ",clear,crystal|crystal|crystal|crystal|plexi|plexi|bordeaux|bordeaux|vase|vase
5253715,525371,What kind of vehicle is above the building?," airplane
 Context: a large yellow building with a plane flying over it.
 Question: What kind of vehicle is above the building? ",plane,airplane|airplane|airplane|airplane|airplane|airplane|airplane|airplane|plane|plane
3030065,303006,What activities could take place in this room?," eat
 Context: a living room filled with furniture and a piano.
 Question: What activities could take place in this room? ",play piano,read|read|read|read|play piano|play piano|read piano play|read piano play|relax|relax
3981385,398138,Where are these people?," scotland
 Context: a group of people flying kites in a field.
 Question: Where are these people? ",in a field,outside|outside|outside|outside|field|field|on hill|on hill|outdoor|outdoor
468895,46889,This small person's first set of teeth are called the what teeth?," front
 Context: a little boy with a toothbrush in his mouth.
 Question: This small person's first set of teeth are called the what teeth? ",baby teeth,baby|baby|baby|baby|baby|baby|baby|baby|baby|baby
3709805,370980,What animal is printed on this baby's clothes in this picture?," lizard
 Context: a baby sleeping on a bed with a white blanket.
 Question: What animal is printed on this baby's clothes in this picture? ",lion,turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle
5113635,511363,What tools are needed to construct this toy?," string
 Context: a man is working on a kite in the grass.
 Question: What tools are needed to construct this toy? ",scissors,screwdriver|screwdriver|screwdriver|screwdriver|needle|needle|screwdriver|screwdriver|knife and saw|knife and saw
1607615,160761,Why would this man be wearing these glasses?," to see
 Context: a man is brushing his teeth in the mirror.
 Question: Why would this man be wearing these glasses? ",to see,correction|correction|correction|correction|injury to eye|injury to eye|vision difficulty|vision difficulty|eye out|eye out
516055,51605,Who is the home run leader in this sport?," babe ruth
 Context: a baseball player swinging a bat at a ball
 Question: Who is the home run leader in this sport? ",babe ruth,babe ruth|babe ruth|babe ruth|babe ruth|papi|papi|jeter|jeter|kris bryant|kris bryant
4306525,430652,What sport is this?," horse race
 Context: a group of men riding on the backs of horses.
 Question: What sport is this? ",": horse race
 Context: a group of men riding on the backs of horses",horse race|horse race|horse race|horse race|horse race|horse race|horse race|horse race|polo|polo
1209775,120977,What type of architecture is shown in these buildings?," gothic
 Context: a city with a large clock tower and a bird flying over it.
 Question: What type of architecture is shown in these buildings? ",gothic,gothic|gothic|gothic|gothic|tower|tower|baroque|baroque|dome|dome
4288125,428812,How long should i bake this for?," 15 minutes
 Context: a pizza sitting on top of a metal pan.
 Question: How long should i bake this for? ",15 minutes,30 minutes|30 minutes|30 minutes|30 minutes|30 minutes|30 minutes|15 mins|15 mins|15 minutes|15 minutes
508295,50829,What type of cheese is on this sandwich?," mozzarella
 Context: a white plate topped with a sandwich and a cup of fries.
 Question: What type of cheese is on this sandwich? ",mozzarella,swiss|swiss|swiss|swiss|american|american|american|american|monterey jack|monterey jack
13745,1374,When was this type of transportation invented?," 1804
 Context: a blue and yellow train traveling down train tracks.
 Question: When was this type of transportation invented? ",1804,1804|1804|1804|1804|1804|1804|1804|1804|1800s|1800s
3086775,308677,What kind of sport is practiced is in this picture?," motocross
 Context: a man riding a bike through a forest filled with trees.
 Question: What kind of sport is practiced is in this picture? ",mountain bike,bmx|bmx|bmx|bmx|bike|bike|mountain bike|mountain bike|motor cross|motor cross
2934255,293425,What topic is this event related to?," politic
 Context: a man in a suit and tie standing in front of a microphone.
 Question: What topic is this event related to? ",business,sport|sport|sport|sport|football|football|economic|economic|politic|politic
2056475,205647,What is in this truck?," fedex
 Context: a semi truck driving down a highway near a mountain.
 Question: What is in this truck? ",cargo,package|package|package|package|fedex|fedex|mail|mail|box|box
1030175,103017,Name the clock model shown in this picture?," grandfather
 Context: a bedroom with a bed, mirror and a clock on the wall.
 Question: Name the clock model shown in this picture? ",grandfather,wall|wall|wall|wall|wall|wall|seiko|seiko|wall clock|wall clock
4357835,435783,In an area like this what sort of animals might be seen in the trees?," elephant
 Context: an elephant is standing in a field with palm trees.
 Question: In an area like this what sort of animals might be seen in the trees? ",monkey,monkey|monkey|monkey|monkey|bird|bird|elephant|elephant|giraffe|giraffe
1345425,134542,What is the most popular candy shown here?," mike and ike
 Context: a newspaper with a variety of candy on it.
 Question: What is the most popular candy shown here? ",skittle,snicker|snicker|snicker|snicker|sucker|sucker|jelly bean|jelly bean|halloween|halloween
1326835,132683,What full scale train does this small one represent?," children
 Context: a small train is on display in a store
 Question: What full scale train does this small one represent? ",choo choo,locomotive|locomotive|locomotive|locomotive|caboose|caboose|thomas|thomas|polar express|polar express
2158125,215812,What are these used for?," urine
 Context: a couple of urinals sitting next to each other.
 Question: What are these used for? ",urinate,pee|pee|pee|pee|urine|urine|elimination|elimination|urination|urination
894595,89459,What did people put on this sign?," vandalism
 Context: a pedestrian crossing sign with stickers on it.
 Question: What did people put on this sign? ",stickers,sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker
