question_id,image_id,question,prediction,prediction_clean,answer_list
4813275,481327,The dried flowers in this photo are stuck down inside what type of item?," dry
Context: A close up of signs, one with a line through a car, and one reading 'keep driveway clear'. 
 Question: Where should you not drive your car according to the sign?
 Candidates: driveway (0.9644526027778412),street (0.02183926477300699),home (0.019916535724119756),outside (0.017644975853047022),yard (0.013429695118899448)
 ",vase,vase|vase|vase|vase|vase|vase|vase|vase|vase|vase
3530285,353028,Why might this picture bring the brand tums to mind?," cdl
Context: Large air balloon that looks like a face laying on the ground. 
 Question: What kind of balloon is in the photo?
 Candidates: parade (0.8292912679969244),elephant (0.008201885344580915),large (0.00668961825870812),circus (0.004883241016514616),wind (0.004539961514010624)
 ",cheese,heartburn|heartburn|heartburn|heartburn|heartburn|heartburn|grease|grease|too much acidity|too much acidity
3926705,392670,What model of airplane is this?," sandal
Context: A white plate containing a slice of vanilla and chocolate cake next to a fork.
 Question: Why would we suspect the person eating this is not diabetic?
 Candidates: sugar (0.9726951819233509),flour (0.03838058755976279),carbohydrate (0.010133744996219626),run (0.00928258280952655),cream (0.008560499572010471)
 ",boeing,747|747|747|747|757|757|airliner|airliner|jet|jet
1455975,145597,What type of meal are these people enjoying?," van
Context: The curtain of the open kitchen window has been tied to one side.
 Question: What is associated with this place?
 Candidates: cook (0.9918826274662255),eat (0.8264416611563185),clean (0.02396500743248467),food (0.01570554408373585),dinner (0.009420618054385205)
 ",picnic,picnic|picnic|picnic|picnic|picnic|picnic|lunch|lunch|lunch|lunch
3868195,386819,What is this structure?," juice
Context: A healthy plate of seafood and vegetables for lunch.
 Question: What type of meat is on this plate?
 Candidates: shrimp (0.986923462632708),seafood (0.033058774919628595),chicken (0.018795142747038522),crab (0.006452787398409375),pork (0.00445358385835647)
 ",clock tower,ferris wheel|ferris wheel|ferris wheel|ferris wheel|firework|firework|wheel structure|wheel structure|clock|clock
5798225,579822,What kind of suit would you wear while doing this?," with saddle
Context: A man is standing and looking attentively to the side.
 Question: What style of haircut does this man have?
 Candidates: crew cut (0.5200030677640288),short (0.030382844480692988),bald (0.010413659076697872),pixie (0.005965345177261079),messy (0.005166191811183298)
 ",swimsuit,swimsuit|swimsuit|wet suit|wet suit|swim|swim|swim|swim|bath suit|bath suit
4577185,457718,Where can i go to see views like this?," 3 weeks
Context: A black cat laying on top of a blue and red bench.
 Question: What does this animal eat?
 Candidates: cat food (0.9678752390979938),mice (0.8789863277678966),fish (0.6859571975967328),tuna (0.07341428691929729),berry (0.07305477734871743)
 ",canada,switzerland|switzerland|switzerland|switzerland|germany|germany|asheville north carolina|asheville north carolina|england|england
1773385,177338,Assuming the average model the company of toy cars produces what is the maximum speed these guys can achieve?," 8
Context: an orange cat sitting on a counter with some vegtables.
 Question: What health benefit does the vegetable in this photo promote?
 Candidates: fiber (0.9146397132388046),vitamin (0.8333586017239349),vitamin c (0.4930831285422543),protein (0.12491677861593986),eye (0.07940645362287593)
 ",100 mph,20|20|20|20|250|250|30 miles per hour|30 miles per hour|5|5
1784355,178435,What is the baby animal doing?," 1960's
Context: An adult sheep standing next to two baby sheep.
 Question: What is the green area the animals are in called?
 Candidates: pasture (0.8476360449684244),hill (0.6773028605256031),meadow (0.49891460112357605),grass (0.2291577048414654),field (0.217361307763779)
 ",nursing,eat|eat|feed|feed|suckle|suckle|nursing|nursing|eat|eat
4477365,447736,What is the best selling brand of the topping decorating this donut?," $500
Context: The lady is sitting in the chair on her lab top computer.
 Question: Is the larger television set in the picture an older or newer model?
 Candidates: older (0.9526315890753991),old (0.03050619156136942),younger (0.017036243783686757),young (0.012044402390050692),vanilla (0.0018644646458082742)
 ",krispy kreme,betty crocker|betty crocker|betty crocker|betty crocker|ck|ck|nestle|nestle|cake mate|cake mate
4117275,411727,When was this computer purchased?," bible
Context: A group of people are sitting in a room with a fireplace and television.
 Question: What type of fireplace is in the image?
 Candidates: brick (0.9735632474862695),log (0.7581875766660356),gas (0.7534556041270974),stone (0.18035678575418887),wood (0.039552380670874944)
 ",2010,2008|2008|2008|2008|today|today|2006|2006|2002|2002
5275105,527510,Which model plane is this?," bacon
Context: A woman is getting ready to serve a tennis ball on a tennis court.
 Question: What kind of suface is that court?
 Candidates: clay (0.9957921754175071),dirt (0.9828108093326635),concrete (0.417771625044793),cement (0.022540901414963684),sand (0.018274429994992417)
 ",us air force,boeing|boeing|boeing|boeing|blimp|blimp|boomer|boomer|fighter|fighter
1204735,120473,Which clock tower is this?," c
Context: A bowl full of oranges near a tea kettle
 Question: What us state produces the most of this fruit?
 Candidates: florida (0.9781538074391581),california (0.07138344264793012),texas (0.07057806419903682),hawaii (0.032055446762956644),tree (0.01200015157110223)
 ",big ben,big ben|big ben|big ben|big ben|1 it is|1 it is|capri|capri|italy|italy
5442375,544237,What type of desert is being served here?," 50's
Context: An old fashioned tv sitting in a living room next to a piano.
 Question: What type of piano is behind the stained glass?
 Candidates: grand (0.9245073803418602),piano (0.008076059382203134),led (0.002684854132677838),regular (0.0023854044257866367),old (0.0023689351081459488)
 ",ice cream,blended beverage|blended beverage|doughnut|doughnut|smoothie|smoothie|cake|cake|smoothies|smoothies
1609275,160927,What type of ship is this?," wool
Context: A bowl of apples and tangerines on a table.
 Question: What types of fruits are in the bowl?
 Candidates: apple (0.9031932331636796),apple and orange (0.581683768138476),tomato (0.01418396964799601),tangerine (0.012768182466554381),citrus (0.01063615553383706)
 ",cruise ship,cruise|cruise|cruise|cruise|cruise|cruise|cruse linner|cruse linner|cruise ship|cruise ship
4437975,443797,What size bed is in this room?," 50 years
Context: The man is smiling and wearing a tuxedo.
 Question: How do you tie a tie like this?
 Candidates: bow (0.9250251617093006),clip (0.08628442766729563),bow tie (0.07620465047175493),bowtie (0.024823426615384628),hand (0.0044457175892048265)
 ",twin,twin|twin|twin|twin|twin|twin|single|single|8x12|8x12
5309135,530913,Are these dogs from what type of breed?," 10feet
Context: two white black and brown dogs are lying on a red couch
 Question: What breed are these dogs?
 Candidates: boxer (0.97692201610741),bulldog (0.8561020698180125),pitbull (0.015322619882482718),pug (0.011433748573763208),collie (0.005832504482145267)
 ",mutt,greyhound|greyhound|greyhound|greyhound|retreivers|retreivers|doberman|doberman|whippet|whippet
801305,80130,What city can you find these subways?," 15 feet
Context: an image of a girl walking on the sand on the beach
 Question: Can you name the sea where these people are seen?
 Candidates: pacific ocean (0.48271851449755654),atlantic (0.36648966286908735),pacific (0.11780631013135766),beach (0.03680978296302004),sea (0.029519133847478483)
 ",new york,new york city|new york city|new york city|new york city|nyc|nyc|seattle|seattle|new york|new york
5018585,501858,How do you make the dish?," face
Context: a couple walking down a sidewalk next to some graffiti
 Question: What type of writing is this called on the wall?
 Candidates: graffiti (0.9999577996972768),grafitti (0.4286870961679222),spray (0.003800114235787007),vandalism (0.0019338671506789295),van gogh (0.001723913244766595)
 ",bake,in oven|in oven|in oven|in oven|in oven|in oven|bake|bake|baked|baked
4745025,474502,What is this animal's natural habitat?," he is reckless
Context: A group of twinkies are sitting on a counter top.
 Question: What is this object used for?
 Candidates: blend (0.8145528483558199),eat (0.5717417478799739),measure (0.0563490197795269),cook (0.05342387080979336),storage (0.02185658827125945)
 ",arctic,artic|artic|artic|artic|snow and ice|snow and ice|arctic circle|arctic circle|tundra|tundra
513265,51326,What holiday is this?," 1920s
Context: Two wedding photos of a bride and groom.
 Question: What type of jewelry did the woman in the photo likely acquire very recently?
 Candidates: ring (0.9835337477283503),necklace (0.005744126711726956),wed (0.003198137479930663),scarf (0.002299849837302542),marriage (0.0014596274327130369)
 ",halloween,halloween|halloween|halloween|halloween|halloween|halloween|halloween|halloween|halloween|halloween
2233745,223374,How valuable are these collectibles?," zen
Context: A few people are taking ride in an elephant models vehicle. 
 Question: What is the correct color of the animal in this picture?
 Candidates: gray (0.974724725950322),grey (0.9244612411434886),purple (0.6489884861343946),elephant (0.019541660104575937),brown (0.011286222058072571)
 ",very common,not valuable|not valuable|not valuable|not valuable|$100|$100|very|very|not at all|not at all
4081125,408112,Who invented this vehicle?," dairy
Context: two people playing Guitar Hero at a party
 Question: What is the general mood in this room?
 Candidates: happy (0.9907224062115985),happiness (0.0036660904619803345),warm (0.0031642730032294423),party (0.0030241077952409033),sunny (0.0027834041615496592)
 ",wright brother,wright brother|wright brother|wright brother|wright brother|wright brother|wright brother|wright brother|wright brother|wright brother|wright brother
5025995,502599,Where are these planes?," beer
Context: Someones lunch of soup that looks like cauliflower, some chips and a coke.
 Question: How are these shrimp prepared?
 Candidates: boiled (0.5438604519758352),shrimp (0.016335399915043212),raw (0.015560994130184795),fried (0.011677832422636472),baked in oven (0.011531377623561174)
 ",museum,museum|museum|museum|museum|airport|airport|in sky|in sky|jet|jet
4750645,475064,In what city is this place located?," ford
Context: A cat is looking out a glass door.
 Question: What would you call that blueish color?
 Candidates: teal (0.9672944488286425),grey (0.1408982308239913),wall (0.023377824319068874),green (0.01508897503878727),white (0.013840615654653637)
 ",china,hong kong|hong kong|hong kong|hong kong|lombok|lombok|city|city|thailand|thailand
2188535,218853,Would you travel more or less than 100 miles in this vehicle?," herbivore
Context: A person holding a tennis racket at a tennis court. 
 Question: Which type of tennis is being played?
 Candidates: double (0.9727233525107478),children (0.10493290127616718),men (0.03886475391917796),king (0.037848443935020064),single (0.03514437749125418)
 ",more,more|more|more|more|more|more|more|more|less|less
4179465,417946,How do we know this is not a horse?," dress
Context: On the tablecloth sits a whole pizza and a plate.
 Question: What is the veggie on pizza?
 Candidates: tomato (0.9776710453332453),pepper (0.06420183533615648),green (0.031223465955700247),olive (0.009390070513194194),red pepper (0.007071170200320497)
 ",zebra,stripe|stripe|stripe|stripe|it hs stripe|it hs stripe|black and white vertical stripe|black and white vertical stripe|gene|gene
1429195,142919,What green food is on top of the pizza?," equestrian
Context: Hummingbirds flutter around plants against a bright blue sky.
 Question: What genus of bird is flying here?
 Candidates: hummingbird (0.9927622561362452),sparrow (0.43126898916753365),robin (0.2468810558692789),finch (0.0901034313551793),hawk (0.031619818506205065)
 ",basil,spinach|spinach|spinach|spinach|arugula|arugula|celery|celery|pepper|pepper
5366545,536654,What kind of flowers are on the table?," fruit
Context: A white sink mounted to a green wall in a bathroom.
 Question: What does this bathroom say about its owner?
 Candidates: clean (0.9854362117045965),male (0.9492860274215795),man (0.6729764998234085),owner (0.03816509157489975),people (0.029797945943017)
 ",rose,rose|rose|rose|rose|rose|rose|rose|rose|rose|rose
3117895,311789,Where did this animal originate from?," cell phone
Context: A baseball player at bat in a very large field at night.
 Question: What was that club used for?
 Candidates: baseball (0.8850306044863984),bat (0.6347883258746817),hit (0.4864063093932349),hit ball (0.08914175842570687),hit baseball (0.07498915902156716)
 ",north america,egypt|egypt|egypt|egypt|siam|siam|us|us|feline family|feline family
1626775,162677,What type of establishment would have this?," fall
Context: A pizza with various toppings is sliced into wedges. 
 Question: How to i make this food item?
 Candidates: bake (0.9547600593574534),in oven (0.24684803198300517),baked (0.18498617487989896),roast (0.07871472590392253),oven (0.03767949497096316)
 ",jail,prison|prison|prison|prison|prison|prison|jail|jail|restaurant|restaurant
3722305,372230,Who is the famous tennis player in this photo?," monkey
Context: an animal near a small body of water next to rocks
 Question: What would you have to remove from this animal before cooking it?
 Candidates: feather (0.5816436365107673),feathers (0.15612079072875165),seed (0.03959566885952331),neoprene (0.036205136123955955),polyester (0.035332358126101276)
 ",serena williams,sharapova|sharapova|sharapova|sharapova|qiang|qiang|linda johnson|linda johnson|peng shuia|peng shuia
3318175,331817,Which liquid seen here comes from a citrus fruit?," italian
Context: an old school black car is next to an airplane
 Question: What year where these models made?
 Candidates: 1940 (0.46768773040592715),1930 (0.4390405513898399),1920 (0.3034978519548384),1945 (0.2505313153290147),1930s (0.2108492858984496)
 ",orange juice,orange juice|orange juice|orange juice|orange juice|orange juice|orange juice|orange|orange|orange|orange
3479365,347936,What celebration are these desserts for?," ride
Context: Traffic lights at an intersection as the sun is about go behind a cloud.
 Question: Who invented the traffic device pictured here?
 Candidates: garrett morgan (0.8337889133009062),samuel fox (0.06358229504513392),pedestrian (0.03613760124761724),people (0.013579601184364238),pedestrian cross (0.012572606469230198)
 ",birthday,valentine's day|valentine's day|valentine day|valentine day|birthday|birthday|halloween|halloween|valentine|valentine
4867745,486774,Who is top player in this sport?," dress
Context: A truck with a trailer in front of a house.
 Question: What is being pulled by the truck?
 Candidates: trailer (0.9418443419995536),camper (0.9178053205400546),rv (0.5356148407965053),boat (0.006092712110786218),surfboard (0.004455417224942672)
 ",kelly slater,kelly slater|kelly slater|kelly slater|kelly slater|kelly slater|kelly slater|mick fan|mick fan|mick fin|mick fin
218645,21864,What type of clouds are in the sky?," see
Context: Two boxes of a variety of doughnuts on a wooden table.
 Question: What delicious breakfast treat is shown in the left box?
 Candidates: donuts (0.9853570342413221),doughnut (0.9794703948541044),donut (0.8042001553466527),pastry (0.005575270426781365),doughnuts (0.004143285496373374)
 ",cirrus,cirrus|cirrus|cirrus|cirrus|stratus|stratus|puffy|puffy|cumulus|cumulus
5504525,550452,A vehicle like the one in the image is used primarily for what purpose?," automatic
Context: a number of cars on a street with a traffic light above 
 Question: What should the cars be doing at this light?
 Candidates: go (0.9995169304412725),slow down (0.574647373096193),stop (0.10360678472419836),yield (0.014240761924820251),brake (0.009684730490744354)
 ",transport people,transport good|transport good|transportation|transportation|transport freight across land|transport freight across land|transport raw material|transport raw material|transport|transport
1866245,186624,What do people use trains like this for?," play tennis
Context: A man hanging from a ladder attached to a flying small plane with a man on a motorcycle beneath him.
 Question: What kind of plane is pictured?
 Candidates: cessna (0.7625258613536672),propeller (0.6335923552826993),boat (0.31154730146755677),biplane (0.27870709227577795),prop (0.09709622640727687)
 ",transportation,travel|travel|travel|travel|leisure|leisure|cargo|cargo|recreation|recreation
5469875,546987,Name the mobile model shown in this picture?," catcher
Context: SOME GOOD WAVES FOR TWO SURFERS IN THE OCEAN
 Question: What will happen to this person soon?
 Candidates: surf (0.9376334911846146),crash (0.44254809243998394),drown (0.08447731882712506),fall (0.03996375073114119),float (0.03221910013392619)
 ",flip phone,flip phone|flip phone|flip phone|flip phone|nokia|nokia|at and t|at and t|samsung|samsung
1838035,183803,What is the name of the table in front of the couch?," crt
Context: A young man is skateboarding in front of a court house. 
 Question: This guy is skate boarding in front of what city building?
 Candidates: courthouse (0.30277813898249395),court house (0.1746632133387728),court (0.01495522497113622),temple (0.009931199009163358),0 (0.009012861675818653)
 ",coffee table,coffee table|coffee table|coffee table|coffee table|coffee table|coffee table|coffee|coffee|coffee|coffee
4414155,441415,What objects are usually in this room?," sailboat
Context: A person standing next to a parked motorcycle.
 Question: How old do you have to be to ride a bike like that?
 Candidates: 18 (0.9298246038717073),16 (0.8139456131442957),17 (0.2704137762255627),21 (0.18348351036072033),15 (0.09100154237593693)
 ",food,table and chair|table and chair|table and chair|table and chair|food|food|people|people|appliance|appliance
3412305,341230,What type of plant do these fruits grow from?," 20th
Context: A man in a dress shirt, a tie and a beanie.
 Question: What is the man wearing?
 Candidates: hat (0.9852088885654325),beanie (0.9392635769072524),cap (0.10623100666068035),baseball cap (0.005297410466836321),sweater (0.003728892040006891)
 ",tree,tree|tree|tree|tree|tree|tree|orange tree|orange tree|tree|tree
3369375,336937,What is a company that makes these?," park meter
Context: A dog is lying on the sidewalk outside of a restaurant.
 Question: What breed of dog is pictured?
 Candidates: mutt (0.8221239589844708),collie (0.6565910890655838),german shepherd (0.09927335181150042),labrador (0.07982489113136215),corgi (0.07012970340554994)
 ",walmart,kohler|kohler|kohler|kohler|standard|standard|meissen|meissen|american standard|american standard
2317585,231758,What kind of building are these animals in?," tomato
Context: Two adults are watching children as they ski.
 Question: What level spf do i need to wear while skiing?
 Candidates: 15 (0.8995470888060452),30 (0.5810300264523808),50 (0.5053378923239072),professional (0.491964994731534),20 (0.16296686272338565)
 ",barn,barn|barn|barn|barn|barn|barn|barn|barn|stable|stable
3218055,321805,Who designed this tower beautifully?," button down
Context: A very young boy earing a banana and wearing a bib.
 Question: What country exports the most of this fruit?
 Candidates: brazil (0.751451253017139),south america (0.20652158315506072),peru (0.09166157392137642),mexico (0.05241510362404649),united state (0.048566682479785156)
 ",someone,architect|architect|architect|architect|spanish man|spanish man|engineer|engineer|sir george gilbert scott|sir george gilbert scott
1817455,181745,Where did this sport originate?," 13 months
Context: Three sandwiches on white paper sitting on a tray.
 Question: What type of food is traditionally served in these type of bread?
 Candidates: hot dog (0.9038186829191375),hotdog (0.43213504371552586),hotdogs (0.32466607639876277),french fry (0.053299208630574677),italy (0.026369085115668645)
 ",california,hawaii|hawaii|hawaii|hawaii|hawaii|hawaii|california|california|water|water
5358215,535821,What is this animal known for?," sunflower
Context: A little girl sitting on a lady's lap in a chair at a table with cake on a plate.
 Question: What ethnicity is the girl?
 Candidates: white (0.9899179402742035),caucasian (0.9418584180445001),american (0.04052519840776645),british (0.01222080688698937),asian (0.009533024438035156)
 ",ride,ride|ride|ride|ride|ride|ride|farm|farm|travel|travel
4233955,423395,What will get sunburned the most if this man doesn't use sunscreen?," sparrow
Context: A food entree is shown with sides on a plate.
 Question: What type of drink is probably in the glass?
 Candidates: orange juice (0.9578808194551957),tea (0.3332478918170153),coffee (0.0831608725904164),juice (0.08235714902699394),beer (0.029103554391189716)
 ",person,shoulder|shoulder|shoulder|shoulder|arm|arm|face|face|nose|nose
1799605,179960,What game is this?," pilot
Context: A white plate topped with a small pizza on a table.
 Question: What kind of meat is used on these tacos?
 Candidates: pork (0.9573954445115864),beef (0.8499230106563753),steak (0.07033408764911965),bacon (0.054128315289184686),chicken (0.03961539330668128)
 ",volleyball,volleyball|volleyball|volleyball|volleyball|volleyball|volleyball|volleyball|volleyball|volleyball|volleyball
3053685,305368,What style of architecture is pictured?," sun
Context: People are flying and watching many different colored kites.
 Question: When were these first created?
 Candidates: 1948 (0.029384251084234),1903 (0.02464156264591498),1873 (0.02336702159410577),1973 (0.022006716055670207),1900 (0.021808401120330143)
 ",gothic,spanish|spanish|spanish|spanish|southwestern|southwestern|medieval|medieval|gothic|gothic
2454535,245453,Who did this in the rain in the name of science?," toothpaste
Context: A patio dining table holding fresh fruit and utensils.
 Question: How are the napkins folded?
 Candidates: triangle (0.992344583137984),3 (0.005395557310305355),warm (0.004512477973831668),wooden (0.0031761140037269296),rain (0.00266642432189042)
 ",ben franklin,benjamin franklin|benjamin franklin|benjamin franklin|benjamin franklin|einstien|einstien|edison|edison|ben franklin|ben franklin
5163725,516372,What type of fire safety equipment is located near the parking lot?," bookcase
Context: a hand quilted bedspread on a bed depicting stars 
 Question: What group of people are known for making quilts?
 Candidates: amish (0.4708827046067912),sew (0.06121926912099495),quilt (0.0365635959750128),knit (0.021637927879878716),greek (0.018860278774981448)
 ",fire hydrant,fire hydrant|fire hydrant|fire hydrant|fire hydrant|fire hydrant|fire hydrant|fire hydrant|fire hydrant|hydrant|hydrant
2956935,295693,What urban legend is mostly associated to the cat found in this picture?," basil
Context: A bowl filled with batter and lots of banana slices.
 Question: What dish is being prepared?
 Candidates: pie (0.9147302281209456),banana (0.6647997535767408),cereal (0.07555472718300126),dessert (0.06388767948718538),cake (0.026473952152105216)
 ",bad luck,bad luck|bad luck|bad luck|bad luck|black cat bring bad luck|black cat bring bad luck|9 lives|9 lives|black cat are bad luck|black cat are bad luck
2178465,217846,What season is it most likely in the image?," mt everest
Context: A room with a tray, fire place, table and a television in it. 
 Question: What year was the tv in the picture made?
 Candidates: 1990 (0.7697920858191953),1980 (0.136097961459346),2000 (0.09865301805290201),1950 (0.08066072225302418),1970 (0.03343987808910006)
 ",fall,fall|fall|fall|fall|fall|fall|spring|spring|spring|spring
3380575,338057,What type of dish is in the picture?," croatian mercenary
Context: A parking sign directs traffic in front of a brick building.
 Question: Where is the parking lot?
 Candidates: to left (0.9033458031318),park (0.7065904020818466),right side (0.42671576646267684),italy (0.156581514115004),city (0.04661596354993597)
 ",bowl,colander|colander|colander|colander|bowl|bowl|bowl|bowl|blue|blue
3766795,376679,What is this guy doing?," washington
Context: A dog lying on a footstool by a sofa and easy chair
 Question: What are the green objects in this photo used for?
 Candidates: sit (0.860238145005095),seat (0.7684945923080191),rest (0.08544017585460809),relax (0.029152544538688853),sitting (0.0208216031297567)
 ",play video game,play video game|play video game|play video game|play video game|game|game|play|play|wii bowl|wii bowl
703345,70334,What kind of cheese do these animals make?," family dinner
Context: A bird is perched on a wire above a fence.
 Question: What is the purpose of the burrs on the wire?
 Candidates: security (0.9149562181409985),identification (0.19100363735760234),defense (0.14430883433059416),protection (0.06696454091509789),track (0.04610809802344945)
 ",mozzarella,goat|goat|goat|goat|goat cheese|goat cheese|goat cheese|goat cheese|farmer cheese|farmer cheese
1205195,120519,What is the best way to clean the toy in this picture?," ge
Context: A dog climbing on top of a woman sitting on a blue bench.
 Question: What could have caused the hole in the fence?
 Candidates: tree (0.9791462177493551),wood (0.004548814190547926),fire (0.004142000925898465),rain (0.003966478375640703),log (0.0028705741930725105)
 ",bleach,wash machine|wash machine|wash machine|wash machine|wash machine|wash machine|laundry|laundry|cloth|cloth
361965,36196,Who might fly this jet?," dumbo
Context: a track parked outside a very tall building
 Question: What is this truck used for?
 Candidates: delivery (0.9906083680656896),ship (0.2957115629130331),cargo (0.06581750236136584),haul (0.04870484346816273),transport (0.03536116888282456)
 ",pilot,pilot|pilot|pilot|pilot|air force pilot|air force pilot|any pilot|any pilot|fighter pilot|fighter pilot
3345665,334566,What is this machine used for?," 120 mph
Context: Some very cute stuffed bears sitting on a side walk.
 Question: What company made the stuffed animal in the red shirt?
 Candidates: build bear (0.8551353036294486),mattel (0.5606001098446702),hasbro (0.19330028376511244),toy r us (0.10570934018330205),ted (0.09385847691565596)
 ",work,work|work|work|work|work|work|type|type|compute|compute
925585,92558,What type of weather would you say is shown here?," legos
Context: A man standing next to a pair of sheet while biting his clothes and holding a meat cleaver.
 Question: Why does he have a knife?
 Candidates: protection (0.7377850784706136),safety (0.058289893339283805),cut (0.02058602660868573),broken (0.014319103817582238),military (0.00539110405848662)
 ",cloudy,partly cloudy|partly cloudy|partly cloudy|partly cloudy|cloudy|cloudy|cloudy|cloudy|stormy|stormy
136595,13659,The box features the logo from which company?," bmw
Context: An apples, lipstick and bottles of perfume on a glass shelf.
 Question: Which breed of apple is this?
 Candidates: macintosh (0.5266182656543305),granny smith (0.5046616484994622),gala (0.3807076677094611),fuji (0.35363855681020595),red (0.05705472010201085)
 ",box,amazon|amazon|amazon|amazon|amazon|amazon|amazon|amazon|up|up
4124555,412455,What century is this?," ride
Context: A man standing in front of shelves full of kegs.
 Question: What is the process required to create the drink shown in this photo?
 Candidates: fermentation (0.8063051391637845),bake (0.05307552979328016),drunk (0.04828620520041927),intoxication (0.033650165425416774),wine taster (0.022145772116381246)
 ",19th,20th|20th|20th|20th|20th|20th|1950s|1950s|1900|1900
394305,39430,How much voltage is being carried by these power lines?," delete
Context: A small white plane landed on a large slab of cement.
 Question: Who sits underneath the bubble of this plane?
 Candidates: pilot (0.995526870288605),person (0.005622984416787502),air (0.0045215820681072825),engine (0.003768119309938051),man (0.0035140353781049926)
 ",high,155000|155000|155000|155000|155000 volts|155000 volts|150000|150000|1000 watts|1000 watts
3477685,347768,What city do you think this is in?," dessert
Context: A woman with glasses is playing in a tennis match
 Question: What is this tennis player wearing?
 Candidates: dress (0.9950065507693605),tank top (0.016081289434284093),cloth (0.002396342123653441),jean (0.0021617026679283135),skirt (0.0020418881555183386)
 ",san francisco,san francisco|san francisco|san francisco|san francisco|san francisco|san francisco|san fransico|san fransico|usa|usa
2569035,256903,Who is famous for this activity?," corn
Context: A man riding an orange mini bike on top of a grass field.
 Question: What year was this model of motorcycle introduced?
 Candidates: 2000 (0.13534710620797094),1950 (0.10878760099802015),1970 (0.09944668143337505),1990 (0.07996017492921921),2010 (0.0545991043447684)
 ",shaun white,shawn white|shawn white|shawn white|shawn white|shaun white|shaun white|art mason|art mason|sean white|sean white
3700435,370043,What is this elephant about to do?," cider
Context: The train cars are being loaded with bags of goods.
 Question: The sort of work that this man is doing could lead to trouble with what part of the body later in life?
 Candidates: back (0.9750023868467207),engine (0.013625166953654119),train (0.005986050054102623),butt (0.005022365040818234),front (0.004596579098298787)
 ",eat,poop|poop|poop|poop|defecate|defecate|walk|walk|deficate|deficate
917155,91715,What name is listed across the top of the can of the red truck?," polyurethane
Context: Two horses in the middle of a horse race.
 Question: Can you guess the location where this shown sport is palyed?
 Candidates: racetrack (0.6002080827516597),track (0.06654852531774229),horse race (0.06648511993469955),stable (0.0585978523734745),pennsylvania (0.01995575934296149)
 ",ford,roy cawood|roy cawood|roy cawood|roy cawood|roy cawood|roy cawood|buy camrup|buy camrup|eat right|eat right
2083635,208363,What age range do you think these people are?," bagel
Context: A very young boy earing a banana and wearing a bib.
 Question: What country exports the most of this fruit?
 Candidates: brazil (0.751451253017139),south america (0.20652158315506072),peru (0.09166157392137642),mexico (0.05241510362404649),united state (0.048566682479785156)
 ",21,teenager|teenager|teenager|teenager|teenager|teenager|20 50|20 50|20 to 40|20 to 40
1348825,134882,The covering on the bed is called a what?," immediately
Context: a sandwich, pickle and soup on a plate
 Question: In what type or restaurant can you find this dish?
 Candidates: diner (0.5830962536978139),deli (0.44702599949982524),fancy (0.40025840247312966),sandwich (0.07281881221534502),fastfood (0.07148098475213752)
 ",blanket,blanket|blanket|blanket|blanket|blanket|blanket|comforter|comforter|tarten|tarten
1805155,180515,What famous city is this located in?," bathroom
Context: A fruit stand artfully displaying bananas, melons, pineapples and other colorful fruit.
 Question: What type of market do most people call this?
 Candidates: farmer market (0.7976045375239832),farmer (0.7958054397411525),grocery (0.6237503952577214),produce (0.2857032228247909),market (0.10446708471810202)
 ",new york city,new york city|new york city|new york city|new york city|new york city|new york city|new york|new york|new york|new york
1200075,120007,What breed of cow is this?," dick sport good
Context: Father and daughter flying a kite on an ocean beach.
 Question: In this picture is the ocean tide high or low?
 Candidates: low (0.9845614437442136),high (0.5617991850538421),30000 feet (0.012373437247128978),poor (0.0012958118405627355),beach (0.0012706291333656559)
 ",jersey,jersey|jersey|jersey|jersey|bovine|bovine|holstein|holstein|heritage|heritage
5184405,518440,What fruit is that?," amsterdam
Context: a big barge with a captains lookout quarters 
 Question: What kind of boat in in the picture?
 Candidates: tugboat (0.9031603537536359),barge (0.6404127963467977),tanker (0.081786173682427),fish boat (0.042669653167398444),ferry (0.04053563817414743)
 ",tomato,melon|melon|melon|melon|tomato|tomato|strawberry and peach|strawberry and peach|mango|mango
2194585,219458,Which type of material is used for making the hat weared by the lady?," poacher
Context: A LOT OF CLOCKS ARE ON THE WALL TO LOOK AT
 Question: What types of clocks are these called?
 Candidates: analog (0.6422711017285752),wall clock (0.33839399673842335),grandfather (0.10485654415353894),roman numeral (0.03344234412327823),old (0.009120637136328172)
 ",silk,fabric|fabric|fabric|fabric|cotton|cotton|felt|felt|rayon polyester|rayon polyester
5312445,531244,Why is the ladies stomach large?," donut
Context: A jet leaves trails as it flies through the air.
 Question: What are the messages this object can leave behind called?
 Candidates: steam (0.6787643071265407),contrail (0.4299650504084039),smoke (0.3204422344990164),jet (0.06616226057470283),exhaust (0.016758243502202622)
 ",baby,pregnant|pregnant|pregnant|pregnant|pregnant|pregnant|pregnant|pregnant|pregnancy|pregnancy
437205,43720,What piece of technology is the child playing with?," broccoli and cheese
Context: One baby lamb is eating from mama sheep and the other baby lamb is eating grass.
 Question: What is the baby sheep closest to the grown sheep doing?
 Candidates: nursing (0.9812816704025652),feed (0.8881655307774445),calf (0.02413746930514069),eat (0.013549218304510929),graze (0.010022801993946022)
 ",cell phone,cell phone|cell phone|cell phone|cell phone|cell|cell|ipod|ipod|cellphone|cellphone
