question_id,image_id,question,prediction,prediction_clean,answer_list
4258485,425848,What is brown on the plate?," television
Context: Various desserts laid out on a chocolate tray.
 Question: Is this an entree or dessert?
 Candidates: dessert (0.9135591111779315),snack (0.15846908941513901),desert (0.06329858247381313)
 ",meat,steak|steak|steak|steak|meat|meat|meat|meat|potato|potato
586905,58690,What type of music is this child playing?," informal
Context: A man on the beach kicking the sand.
 Question: Why might the man be kicking up sand?
 Candidates: rock (0.8059917773152894),anger (0.2795317652295766),log (0.03395510833553743)
 ",piano,piano|piano|piano|piano|piano|piano|classical|classical|clasical|clasical
1547215,154721,Who invented the headgear worn here?," 5 miles
Context: A man playing tennis on  a tennis court.
 Question: Who is famous for their temper in this sport?
 Candidates: serena williams (0.2740132896867429),roger federer (0.2304670130165949),john mcenroe (0.1364884154834231)
 ",biker,gottlieb daimler|gottlieb daimler|gottlieb daimler|gottlieb daimler|thomas gefferson|thomas gefferson|military|military|evil kneivel|evil kneivel
1690895,169089,What material are those suits made out of?," peace
Context: A red truck that says, ""Forest Fire Service"" on the side in yellow and green. 
 Question: What was the engine of this vehicle made of?
 Candidates: metal (0.9784988020347514),steel (0.961371506045303),iron (0.7886683882674468)
 ",neoprene,neoprene|neoprene|neoprene|neoprene|neoprene|neoprene|polysester|polysester|rubber|rubber
3884225,388422,What sport is this?," boyds
Context: A white airplane is in the distance on an runway near grass.
 Question: What direction is this plane pointing?
 Candidates: north (0.9379794270211416),south (0.5741140890954668),west (0.4312623518852369)
 ",rugby,rugby|rugby|rugby|rugby|rugby|rugby|footbal|footbal|football|football
3832295,383229,What sport is this?," hummingbird
Context: A delicious pizza with veggies and meat on top. 
 Question: Name a vegetable on this pizza?
 Candidates: olives (0.6135309975242175),onion (0.5133096790304053),olive (0.38419679033016846)
 ",horse race,horse race|horse race|horse race|horse race|horse race|horse race|horseracing|horseracing|race|race
4246685,424668,What type of person would you call if this happened in your house?," pier
Context: A herd of many sheep on a grassy hill side.
 Question: What example of good exercise is displayed in this image?
 Candidates: walk (0.9792899234765774),run (0.040262773250019056),0 (0.009534992173081847)
 ",plumber,plumber|plumber|plumber|plumber|plumber|plumber|plumber|plumber|dirty|dirty
3817095,381709,Is this the beach or sahara?," ocean
Context: a close up of a bus parked in a lot near another car
 Question: What is the empty weight of this bus?
 Candidates: ton (0.541018836083538),2 tons (0.5193982313781984),20 pounds (0.1245803925076006)
 ",runway,sahara|sahara|sahara|sahara|sahara|sahara|beach|beach|beach|beach
2086495,208649,What type of bread is on this sandwhich?," crowded
Context: A large chili dog with cheese and onions on a plate with a knife and fork.
 Question: What is a common condition that affects a person after they eat too much of this?
 Candidates: unhealthy (0.009771253906123507),cancer (0.00536782321622595),bad (0.00471189097562373)
 ",toasted,rye|rye|rye|rye|rye|rye|sourdough|sourdough|sourdough|sourdough
3955315,395531,What religion does the statue belone to?," diamond
Context: A clock is on a stand in a big city.
 Question: Who created the first digital one of these?
 Candidates: factory (0.805365076437087),someone (0.01664941097246954),city (0.011923041180848021)
 ",hindu,buddhism|buddhism|buddhism|buddhism|buda|buda|china|china|buddhist|buddhist
1726865,172686,What type of food is this?," airport
Context: A road lined with giant white vases surround a flower garden.
 Question: What is that urn made of?
 Candidates: cement (0.7753525431397198),concrete (0.7017945144718821),clay (0.26952530955820847)
 ",orange,orange|orange|orange|orange|orange|orange|orange|orange|fruit|fruit
4087365,408736,What kind of cat is this and what are some depictions of this breed of cat in fiction?," fire hydrant
Context: Two animals in a field grazing upon green grass.
 Question: What materials were used to make the rope?
 Candidates: cotton (0.893673699686428),wool (0.12283386004540396),polyester (0.10917807845376973)
 ",siamese,siamese|siamese|siamese|siamese|siamois|siamois|siamese 101 dalmations|siamese 101 dalmations|siamese sly intelligent fearless|siamese sly intelligent fearless
2816015,281601,In what city is the restaurant the man in the green hat is eating at?," friend
Context: some kind of big orange sponge with stuff on it
 Question: What is the name of this type of cake?
 Candidates: carrot (0.9760812306489174),sponge (0.1308643179365589),carrot cake (0.07404009688023781)
 ",beijing,miami|miami|miami|miami|hong kong|hong kong|seattle|seattle|chicago|chicago
5267215,526721,Is this animal a carnivore herbivore or omnivore?," olympics
Context: A baseball player swings at the pitch being thrown.
 Question: What stance is this person in?
 Candidates: batter (0.9983276662490267),bat (0.8050052250667072),baseball bat (0.01362373794022979)
 ",omnivore,carnivore|carnivore|carnivore|carnivore|carnivore|carnivore|carnivore|carnivore|omnivore|omnivore
134905,13490,What ingredient is missing from the picture to make a pb and j sandwich?," animal don't watch tv
Context: A man's and cat's reflection can be seen in a tv.
 Question: What brand is the television?
 Candidates: toshiba (0.5407556651335607),panasonic (0.18134670787358273),sony (0.14419016948442356)
 ",bread,jelly|jelly|jelly|jelly|jelly|jelly|jelly|jelly|jelly|jelly
1474155,147415,What is the lighing like?," heron
Context: a pair of giraffe having sex in a zoo
 Question: This speicies of animal is famous for what?
 Candidates: long neck (0.8220802684137924),neck (0.09490476181435366),herbivore (0.057883155231842565)
 ",sunny,dim|dim|dim|dim|indoor|indoor|bright|bright|dark|dark
307195,30719,What kind of slope is pictured here?," sew
Context: Small dog chasing cattle in field with grass and trees.
 Question: The pointy items on the top of this animal's head are called what?
 Candidates: tusk (0.7176040941773276),horn (0.693321678768885),horns (0.02437234466210294)
 ",ski slope,ski|ski|ski|ski|ski|ski|ski|ski|ski slope|ski slope
4086215,408621,What source of energy does this vehicle use?," purple
Context: A pile of bananas sitting on top of oranges.
 Question: Are these good or bad smoothie ingredients?
 Candidates: good (0.9897230202790224),sweet (0.04885975080689871),bad (0.018163967234075352)
 ",gasoline,gasoline|gasoline|gasoline|gasoline|gas|gas|gas|gas|deisel|deisel
2142445,214244,What are the two items that this athlete has in either hand?," cluttered
Context: four people prepare to cut a cake together
 Question: What kind of event is presented on this picture?
 Candidates: celebration (0.6288587385357933),retirement (0.3483609390836816),formal (0.33257593742631486)
 ",ski,ski pole|ski pole|ski pole|ski pole|ski pole|ski pole|pole|pole|pole|pole
5490485,549048,What is the rack on the bus used for?," park
Context: A chicken sandwich with a side portion of mashed potatoes.
 Question: What ethnic type of cuisne is the food shown?
 Candidates: american (0.9938463838554923),greek (0.16777866012618162),french (0.08901082681443541)
 ",people,bike|bike|bike|bike|carry bike|carry bike|luggage|luggage|bicycle|bicycle
2947765,294776,What is this woman playing with?," vegetarian
Context: Two young women leading a bray horse into a stable.
 Question: What breed of horse is that?
 Candidates: stallion (0.5979210151238815),mustang (0.3725529081365387),arabian (0.3554381857718019)
 ",frisbee golf,sprinkler|sprinkler|sprinkler|sprinkler|frisbee|frisbee|frisbee|frisbee|ultimate frisbee|ultimate frisbee
2966345,296634,How do you make this dish?," police officer
Context: A woman holds tape and scissors close to the camera.
 Question: Don't run with these in your hands?
 Candidates: scissor (0.9203077356070312),scissors (0.02084291423080961),safety (0.007999754508377907)
 ",cook,cook it|cook it|cook it|cook it|bake it|bake it|saute|saute|ingrediants|ingrediants
2122885,212288,What could this guy be doing?," bunt
Context: A large group of people are sitting at a long dining table set with plates and wine.
 Question: Who painted the painting hanging on the back wall of this restaurant?
 Candidates: van gogh (0.6951728119197191),benjamin franklin (0.042073994271508375),ben franklin (0.015865748543138547)
 ",work,fix traffic light|fix traffic light|fix traffic light|fix traffic light|fix traffic light|fix traffic light|work|work|fix stoplight|fix stoplight
2705545,270554,Where were these vegetables grown?," beanie
Context: a apple that is laying on top of a table
 Question: Name the dish prepared used to make using this fruit?
 Candidates: pie (0.7047702305168372),apple pie (0.5784160576948059),fruit salad (0.05553944614121654)
 ",garden,garden|garden|garden|garden|garden|garden|on farm|on farm|america|america
4974395,497439,The food in the photo contains which healthy vitamins?," lion
Context: One baby lamb is eating from mama sheep and the other baby lamb is eating grass.
 Question: What is the baby sheep closest to the grown sheep doing?
 Candidates: nursing (0.9812816704025652),feed (0.8881655307774445),calf (0.02413746930514069)
 ",vitamin c,calcium|calcium|calcium|calcium|c|c|c d e|c d e|niacin|niacin
5814515,581451,What topping are on the hotdog?," raft
Context: A pizza and fork on a tray on the table
 Question: The way the fruit is laid on this pie is called what?
 Candidates: slice (0.5016992026717576),dress (0.3141148779630181),bake (0.14718981261953887)
 ",ketchup and mustard,ketchup and pea|ketchup and pea|ketchup and pea|ketchup and pea|ketchup and pea|ketchup and pea|ketchup|ketchup|ketchup condiment|ketchup condiment
2368845,236884,Which political figure is being referenced on the child's shirt?," 1820s
Context: A city view of the street with city signs 
 Question: What does the sign say?
 Candidates: western ave (0.17201095320202303),direct (0.009407664667204491),traffic control (0.009226297565021567)
 ",barack obama,clinton|clinton|clinton|clinton|obama|obama|obama|obama|republican|republican
2261615,226161,What is this fireplace made of?," boogie board
Context: Something inside of an oven with a bright light above it.
 Question: What are the ingredients of the dish in the oven?
 Candidates: chicken (0.9075309778118391),bread (0.8863700625978325),pizza (0.8114404420498588)
 ",brick,brick|brick|brick|brick|brick|brick|metal|metal|brick|brick
310165,31016,The picture on the laptop is called a what?," 32
Context: A man gives a presentation  next to a large presentation screen.
 Question: Who is this person addressing?
 Candidates: student (0.9529445476320508),teacher (0.043826579732363494),friend (0.016569975514502278)
 ",desktop,background|background|background|background|wallpaper|wallpaper|landscape|landscape|desktop|desktop
4720345,472034,How well done is this steak cooked?," bad
Context: people riding on the backs of elephants with a sky background
 Question: What is the silver item with many steps used for in this situation?
 Candidates: ladder (0.9927122472383363),stair (0.5016011391983994),step (0.02454191020784906)
 ",grilled,medium rare|medium rare|medium rare|medium rare|well|well|well done|well done|medium well|medium well
5817025,581702,What type of bird is this?," unsafe
Context: two ball player carrying a bat while the other leaping through the air
 Question: What teams are these players playing for?
 Candidates: yankees (0.7402914961787183),dodger (0.6891667150976758),met (0.09896984255358517)
 ",robin,cardinal|cardinal|cardinal|cardinal|robin|robin|robin|robin|bee eater|bee eater
848895,84889,What beverages are pictured in this phot?," business
Context: Men are loading boxes and luggage into a building.
 Question: Where are the men standing?
 Candidates: outside (0.9843168197074963),outdoor (0.6507481653834802),ground (0.023846314619447657)
 ",beer,juice|juice|juice|juice|beer|beer|beer|beer|beer or fruit juice|beer or fruit juice
1932615,193261,What kind of sign is this?," passenger
Context: An adorable dog sitting on the passenger seat of a car.
 Question: What is the name of the car this dog is sitting in?
 Candidates: fiat (0.17799953303096483),car (0.012795800592399924),german shepard (0.012371933942945166)
 ",street,political|political|political|political|landmark|landmark|advertisement|advertisement|park|park
4923495,492349,What continent s is are this bird found on?," pole
Context: Teddy Bears of all kind are on display. 
 Question: What item is showcased in this photo?
 Candidates: stuffed animal (0.9871383834416367),bear (0.7076426774710647),teddy bear (0.2703786640613793)
 ",north america,north america|north america|north america|north america|north america|north america|north america|north america|south america|south america
3130935,313093,What is needed to use this vehicle?," umpire
Context: Two double decker buses parked in a corner of a parking lot.
 Question: Where do these buses usually take people?
 Candidates: downtown (0.8064591732552641),tour (0.5760531721898772),work (0.3910283729586815)
 ",helmet,gasoline|gasoline|gasoline|gasoline|driver|driver|cyclist|cyclist|gas|gas
675325,67532,What breed are these two dogs?," projector
Context: A person tryng to keep balance on a surfboard 
 Question: How does the moon affect these natural phenomenon?
 Candidates: tide (0.7098203876069976),wave (0.5063211828106636),gravity (0.061600212990978793)
 ",chihuahua,chihuahua|chihuahua|chihuahua|chihuahua|chihauhau|chihauhau|boxer and dachschund|boxer and dachschund|muts|muts
1390725,139072,What base is this guy on?," table
Context: Nine buns loaded with various food and condiments. 
 Question: Which category of food is in the photo?
 Candidates: sandwich (0.9505982034310926),bread (0.37411562228241224),sub (0.17227432529059394)
 ",first,second|second|second|second|1st|1st|third|third|2nd|2nd
1115485,111548,What tooth is named after this type of animal?," mouse
Context: The elephant is out looking for his food.
 Question: What culture considers these to be good luck?
 Candidates: indian (0.8900015931225951),hindu (0.5433017779491375),chinese (0.23900749108290933)
 ",canine,canine|canine|canine|canine|canine|canine|cainine|cainine|k9|k9
1731385,173138,What celestial body controls the movements of the body of water featured in this photo?," 3:00
Context: Large, two decked, four engined airliner in flight.
 Question: What is the capital city of the country that uses this plane?
 Candidates: paris (0.9761093186857287),france (0.7535334332442993),berlin (0.05746887895718018)
 ",wave,moon|moon|moon|moon|moon|moon|moon|moon|moon|moon
1915856,191585,What are the white lines marked for?," cut
Context: a small child holding a cell phone up to their ear
 Question: When was the device pictured invented?
 Candidates: 2009 (0.4855182602097134),1973 (0.3298287099646218),2010 (0.15173166718424042)
 ",crosswalk,crosswalk|crosswalk|crosswalk|crosswalk|crosswalk|crosswalk|crosswalk|crosswalk|cross|cross
3670825,367082,How big do these animals get?," feet
Context: A computer shows a website page displayed on it.
 Question: How much memory does this laptop come with?
 Candidates: lot (0.14116118788737086),0 (0.023318206249103492),8 (0.0099447627246885)
 ",big,5 feet|5 feet|5 feet|5 feet|4ft|4ft|100 lbs|100 lbs|100 pounds|100 pounds
1452955,145295,What kind of race is this?," ski
Context: A group of people standing around watching fireworks.
 Question: Can you guess the celebration where the people are enjoying?
 Candidates: 4th of july (0.902480212388973),fourth of july (0.46989629244383535),rally (0.04541877313107423)
 ",skateboard,marathon|marathon|marathon|marathon|marathon|marathon|marathon|marathon|skateboard race|skateboard race
2406055,240605,What might be the weight of this luggage?," television
Context: A kitchen counter top with lots of vegetables.
 Question: Is this veggies or fruit?
 Candidates: veggies (0.8336214920092654),vegetable (0.21947127389109408),both (0.041664914338815834)
 ",20 pounds,30.7 lbs|30.7 lbs|30.7 lbs|30.7 lbs|10 pounds|10 pounds|30.7|30.7|30.7lbs|30.7lbs
2727385,272738,Was the person old or young?," meal
Context: Baby with tie in Coca Cola container and wooden background
 Question: How long has this brand of soda been around?
 Candidates: long time (0.15858005264145428),50 years (0.15396266280155818),100 years (0.15274537616279038)
 ",old,old|old|old|old|old|old|old|old|young|young
1378035,137803,What breed of horse is that?," steve job
Context: A naked child holding a frisbee while wading at the edge of the ocean
 Question: Why is the child naked?
 Candidates: swim (0.9871980239117517),surf (0.03473530488310343),tan (0.02960979546053616)
 ",thoroughbred,mustang|mustang|mustang|mustang|arabian|arabian|quarter horse|quarter horse|horse|horse
1095325,109532,Is the light ambient or natural?," write
Context: A zebra that is standing up in the dirt.
 Question: What country did this species of zebra come from?
 Candidates: kenya (0.9077578152531032),africa (0.8849429260830969),south africa (0.23953380971963395)
 ",natural,natural|natural|natural|natural|natural|natural|natural|natural|natural|natural
4516835,451683,What black veggie is on this pizza?," chin
Context: A cat lays on a quilt on a bed.
 Question: Where is this taken?
 Candidates: bedroom (0.9953816110198229),home (0.29561796028854426),inside (0.033892294304838456)
 ",olive,olives|olives|olives|olives|olives|olives|olives|olives|olive|olive
4509935,450993,The people in this photo are wearing what outfits which can be considered business formal?," teddy roosevelt
Context: A couple of dogs are sniffing a cake
 Question: What kind of hat is the person on the left of the photo wearing?
 Candidates: beanie (0.9888997932248842),ski (0.05103209512891225),cap (0.024755051819870134)
 ",suit,suit|suit|suit|suit|suit|suit|suit|suit|trousersuits|trousersuits
5431125,543112,What is this bench made out of?," talk on cell phone
Context: A piece of cake sitting on top of a plate.
 Question: Does this recipe call for more or less chocolate than a different recipe?
 Candidates: less (0.7430137785576457),larger (0.03662208748714374),same (0.008826109506510214)
 ",metal,wood and metal|wood and metal|wood and metal|wood and metal|wood|wood|wood|wood|wood iron|wood iron
5445745,544574,What causes these waves?," text
Context: A bunch of people looking around at a swap meet.
 Question: Where would vendors sell their goods?
 Candidates: tent (0.8608794282212469),beach (0.021253580786109554),city (0.01046419673481375)
 ",tide,tide|tide|tide|tide|wind|wind|wind|wind|gravity|gravity
2926175,292617,What could make this room brighter?," asia and africa
Context: A baseball pitcher wearing a white uniform on the mound.
 Question: How will he pitch?
 Candidates: fast (0.984805201170058),slow (0.027574571919533653),overhand (0.024494079963593478)
 ",sun,open curtain|open curtain|open curtain|open curtain|sky light|sky light|lamp|lamp|turn light on|turn light on
4831795,483179,What is the name of that device that's holding the towels?," toshiba
Context: A computer mouse is placed next to a computer keyboard. 
 Question: How does this mouse work if its not wirely connected?
 Candidates: wireless (0.9871902657329995),bluetooth (0.5113716480055704),usb (0.05663918804516805)
 ",rack,rack|rack|rack|rack|towel rack|towel rack|towel rack|towel rack|towel holder|towel holder
1996815,199681,What small appliance is that stuffed animal inside?," meter
Context: A black laptop sitting on a desk next to a window.
 Question: What browser is this laptop using?
 Candidates: chrome (0.9792349752090639),google (0.06463541055535897),window (0.0476841587637991)
 ",microwave,microwave|microwave|microwave|microwave|microwave|microwave|microwave|microwave|microwave|microwave
3114655,311465,What sport is this kind of racquet used to play?," tarmac
Context: A sheep and a lamb on a grassy area punctuated by small mounds of soil.
 Question: Is this lawn unkept or manicured?
 Candidates: unkept (0.14372317238771493),herbivore (0.027310181980869732),annual (0.024849954469755162)
 ",badminton,badminton|badminton|badminton|badminton|tennis|tennis|tennis|tennis|this is for tennis|this is for tennis
3123415,312341,How fast can the vehicle in the foreground go?," light
Context: an empty red and yellow bus parked near trees
 Question: The color of the bus is the same color scheme for what fast food restaurant?
 Candidates: mcdonald's (0.8820237280687755),mcdonalds (0.7937566110224678),fastfood (0.04463666286683495)
 ",120 mph,60 mph|60 mph|60 mph|60 mph|50 kmh|50 kmh|200 mph|200 mph|50 miles per hour|50 miles per hour
480675,48067,What items are spinning in the background which can be used to control electricity?," run
Context: There is a young boy watching a man boarding a plane
 Question: Who was the pilot who landed one of these on the hudson river?
 Candidates: wright brother (0.03559082610868367),pilot (0.011533095267817471),benjamin franklin (0.008201346196942566)
 ",windmill,wind turbine|wind turbine|wind turbine|wind turbine|wind turbine|wind turbine|wind electricity generator|wind electricity generator|windmill|windmill
4642635,464263,What object is synonymous with a rodent in this image?," refrigerator
Context: A cow glances at the camera while next to a bench
 Question: What type of cow is that?
 Candidates: brown (0.8268967715800961),angus (0.8143155385272889),holstein (0.6241515805430463)
 ",mouse,mouse|mouse|mouse|mouse|mouse|mouse|mouse|mouse|mouse|mouse
5007175,500717,When was this item first invented?," tortilla
Context: A man riding an orange mini bike on top of a grass field.
 Question: What year was this model of motorcycle introduced?
 Candidates: 2000 (0.13534710620797094),1950 (0.10878760099802015),1970 (0.09944668143337505)
 ",1804,1804|1804|1804|1804|1804|1804|1804|1804|1800s|1800s
4591645,459164,What brand is the black laptop?," willow
Context: two zebra stand next to each other in a dirt area
 Question: What type of pattern is on this animal?
 Candidates: stripe (0.9723193236827521),striped (0.16523566473750956),stripes (0.005204126924624696)
 ",acer,acer|acer|acer|acer|acer|acer|acer|acer|acer|acer
4357425,435742,What type of train is that freight or passenger?," camp
Context: Two lamps set the mood in this bedroom.
 Question: What size bed is this?
 Candidates: king (0.982474456010347),queen (0.9715284091129038),full (0.11779052723082147)
 ",freight,freight|freight|freight|freight|freight|freight|freight|freight|freight|freight
5747855,574785,What kind of plane is this?," beach
Context: A man and women standing in a field, both are holding umbrellas. 
 Question: Is it raining or are umbrellas just decorations?
 Candidates: umbrella (0.9591781239950702),decor (0.18544526088105975),decoration (0.014031173878642191)
 ",propeller,prop|prop|prop|prop|prop plane|prop plane|dual engine|dual engine|jet|jet
3896845,389684,What do the triangles on the back of this bus mean?," lake
Context: a gray and white cat on a desk a chair and monitor
 Question: What is the brand of the drink?
 Candidates: fanta (0.958609312397838),sprite (0.8564052952100406),juice (0.019148878456055615)
 ",caution,caution|caution|caution|caution|yield|yield|stop|stop|slow down and watch out for passenger|slow down and watch out for passenger
5143765,514376,This type of bus can be found in what popular city?," 3 tons
Context: a group of people in the snow with their ski poles stuck in the ground
 Question: Where are these folks skiing?
 Candidates: alp (0.5483662032271654),mountain (0.5097546417795028),russia (0.31089995194227155)
 ",seattle,san francisco|san francisco|san francisco|san francisco|london|london|san fransisco|san fransisco|portland|portland
799555,79955,What is a common term for the type of roadway the truck is entering?," storage
Context: A marble bathroom with automatic toilet and bidet.
 Question: What is he floor made out of?
 Candidates: tile (0.9916641191547038),ceramic (0.4433996097423231),linoleum (0.03439252980354546)
 ",highway,freeway|freeway|freeway|freeway|highway|highway|exit ramp|exit ramp|interstate|interstate
3798425,379842,What is the cartoon character's name who is wearing the red hat?," perch
Context: A god fearing man sits on a street with a sign.
 Question: What bible chapter describes the return of jesus?
 Candidates: john (0.2407617606814093),2 (0.005063888776844629),4 (0.004369396244327561)
 ",mario,mario|mario|mario|mario|mario|mario|mario|mario|mario|mario
433455,43345,What sense is this animal known for?," bat
Context: A parking meter on a bridge by a street side.
 Question: What is the name for a device you put money in to park your car?
 Candidates: meter (0.9407548903997218),park meter (0.041365030633253995),hydrant (0.007530868536563639)
 ",warmth,smell|smell|smell|smell|smell|smell|smell|smell|smell|smell
5793375,579337,What is in the woman's hand?," jet bridge
Context: A  man and woman both on cell phones
 Question: Apart from talk how else can these device send messages?
 Candidates: text (0.9065041406578965),text message (0.05932359904927553),cellphone (0.007166872629187792)
 ",tennis racket,racket|racket|racket|racket|racket|racket|racket|racket|raquet|raquet
5051325,505132,If this chair where outside it might be made from what reed like material?," mexican
Context: a person sitting on a bench with trees in the background
 Question: What is the name of the type of shirt this woman is wearing?
 Candidates: tank top (0.9980850252539114),tank (0.09271109968905115),t shirt (0.030368926504381177)
 ",wicker,rattan|rattan|rattan|rattan|nylon|nylon|wicker|wicker|canvas|canvas
1843215,184321,Where does this vehicle stop?," denim
Context: A red train passing by a woman on road.
 Question: What is the white line for?
 Candidates: safety (0.9753769220676137),transport (0.6055691986179325),stop (0.4476121724976841)
 ",station,train station|train station|train station|train station|train station|train station|station|station|station|station
4606215,460621,What causes the staining to occur?," move
Context: Llamas in a holding pen with on lookers watching them.
 Question: What type of animal is this?
 Candidates: camel (0.9762246698582293),giraffe (0.8368833977513006),bear (0.003339559544949044)
 ",oxidation,rust|rust|rust|rust|soap scum|soap scum|limescale|limescale|hard water|hard water
4670225,467022,What are the benefits of drinking coffee?," purple
Context: A room with a tile floor containing furniture. a staircase and people.
 Question: What sort of scottish garment is often associated with a pattern similar to that upon this pink and yellow couch?
 Candidates: plaid (0.9249198804339577),kilt (0.2766502133288352),flannel (0.09384594630846739)
 ",hot,energy|energy|energy|energy|alert|alert|caffeinne|caffeinne|caffeine|caffeine
3023885,302388,Is this surfer regular footed or goofy footed?," country
Context: a small kid playing frisbe on some grass 
 Question: What's this sport called?
 Candidates: disc golf (0.978944419072011),frisbee golf (0.6271922912775043),frisbee (0.49486535212004146)
 ",goofy footed,regular|regular|regular|regular|regular|regular|regular|regular|regular footed|regular footed
3453855,345385,What is used to stuff those pillows?," buffet
Context: Police officers ride motorcylces in a traffic circle.
 Question: What motorcycle brand is that?
 Candidates: bmw (0.9899047873452183),kawasaki (0.9807529771962723),honda (0.7790136700308821)
 ",pillow,feather|feather|feather|feather|feather|feather|cotton|cotton|polyester|polyester
1897825,189782,What are those wide leaved plants next to the bench called?," pickle
Context: Group of people waiting in line on a street.
 Question: What food truck are the people standing in line for?
 Candidates: mexican (0.9854350414340732),taco (0.8191872239203154),food (0.061652177573215054)
 ",fern,elephant ear|elephant ear|hostas|hostas|palm|palm|elephant ear|elephant ear|herb|herb
358945,35894,Is this a legal or illegal fire hydrant color?," leather
Context: a group of men playing baseball on the field
 Question: What will the baseball player do with the bat?
 Candidates: hit ball (0.8860581924494754),hit (0.8035804989825712),swing (0.5867556422181345)
 ",illegal,legal|legal|legal|legal|legal|legal|legal|legal|legal|legal
589105,58910,What object is this?," vegetarian
Context: Twelve plastic containers with food containing fruits and vegetables. 
 Question: Which item is associated with ireland?
 Candidates: potato (0.9753326381322753),alcohol (0.6172217392291848),food (0.44443994186124)
 ",lego,legos|legos|legos|legos|doll house|doll house|model|model|toy|toy
4347635,434763,How many calories does this meal contain?," chef
Context: A city street at night covered in traffic and street lights.
 Question: What atmospheric condition is making these lights seem blurry?
 Candidates: fog (0.9739254111366946),rain (0.6092843969356749),light (0.025104441934394286)
 ",600,950|950|950|950|5000|5000|500|500|400|400
5692515,569251,What kind of instrument is on the refrigerator?," restaurant
Context: A child reaches for a piece from a a giant pizza. 
 Question: Where did they get this pizza?
 Candidates: domino (0.5746566972490874),pizza hut (0.1462198259339766),restaurant (0.03232391493588564)
 ",guitar,violin|violin|violin|violin|violin|violin|violin|violin|guitar|guitar
216395,21639,What type of cake is this?," cross
Context: Crowded tray on counter with kitchen items and a timer.
 Question: What kind of food is in the bowl?
 Candidates: cereal (0.9838067634678666),tea (0.9817560851999965),unhealthy (0.052622209991427416)
 ",birthday cake,rainbow|rainbow|rainbow|rainbow|rainbow|rainbow|birthday|birthday|birthday|birthday
3588835,358883,How do we know that this bathroom is probably in a high rise building?," usa
Context: A tall, brick building in the middle of a street with a clock on it. 
 Question: Is this a street or a walkway?
 Candidates: walkway (0.4802710080703194),street (0.23211656593443028),sidewalk (0.0714979976222852)
 ",skyscraper,view|view|view|view|window view|window view|there is skyscraper outside|there is skyscraper outside|view is high|view is high
2678375,267837,Who invented the sports equipment being used here?," supermarket
Context: A skateboarder riding down the rail, on a stairwell.
 Question: What is this skateboard trick called?
 Candidates: grind (0.9147051382685069),rail (0.625175083997791),ride rail (0.41003817676185766)
 ",unsure,tom sim|tom sim|tom sim|tom sim|tom sim|tom sim|skateboarder|skateboarder|bob yasika|bob yasika
4358075,435807,When was this gaming system first released?," inedible
Context: The couple is playing a video game together in the room.
 Question: These people are wearing straps so they don't destroy what?
 Candidates: television (0.9220055092319903),controller (0.7352518213117956),wall (0.39358830015201723)
 ",2000,1977|1977|1977|1977|1980|1980|1980|1980|2000|2000
5041015,504101,Where is this?," adidas
Context: A man in white and blue wetsuit with a surfboard.
 Question: Name the material carried by the man?
 Candidates: surfboard (0.9855917256526553),surf board (0.777494271414613),fiberglass (0.04643316378281003)
 ",africa,ghana|ghana|ghana|ghana|iraq|iraq|iraq|iraq|muesium|muesium
5592705,559270,What type of car is this?," lincoln park zoo
Context: A body of water filled with rusted run down boats.
 Question: What does a person that shoves others out of the way have in common with these vehicles?
 Candidates: boat (0.6961587234902195),barge (0.33264934371746424),fish boat (0.045650912766693905)
 ",antique,old|old|old|old|vintage|vintage|wood car|wood car|station wagon|station wagon
4123495,412349,Who wrote the famous novels about the young wizard named on this bus?," 1973
Context: A woman kneeling down on top of a tennis court with a racquet.
 Question: Why is this woman crouching down?
 Candidates: play tennis (0.9651177887204989),hit ball (0.4588592663776668),serve (0.2979206826185723)
 ",dumbo,jk rowling|jk rowling|jk rowling|jk rowling|rowling|rowling|rowling|rowling|jp rowling|jp rowling
1918465,191846,What type of race would these kids compete in?," baby elephant
Context: Two bananas surrounding one apple in black and white. 
 Question: Where are the two outer fruits primarily grown?
 Candidates: south america (0.7823317704280149),tropic (0.49943915033020825),banana (0.38156844726342914)
 ",bike,bike|bike|bike|bike|bicycle|bicycle|bicycle|bicycle|egg and spoon|egg and spoon
995815,99581,What brand is this device?," online
Context: person with umbrella walking in front of a fountain 
 Question: Which mythical creature often appears as part of the architecture of sites such as this?
 Candidates: dolphin (0.29602009779098315),shark (0.23353648381608785),seagull (0.011676676765714558)
 ",samsung,samsung|samsung|samsung|samsung|samsung|samsung|samsung|samsung|samsung|samsung
89815,8981,Is the ocean calm or rough in this scene?," bowler
Context: A man feeling a white seagull over a rocky hillside next to the ocean.
 Question: What is the man feeding the bird?
 Candidates: seed (0.9202594785193217),bread (0.7589535567854598),peanut (0.5755253287005316)
 ",rough,rough|rough|rough|rough|rough|rough|rough|rough|rough|rough
5071715,507171,What is the board made of?," canoe
Context: A woman in a bright pink shirt and glasses smiling.
 Question: What kind of dish is the woman eating?
 Candidates: mexican (0.9939438787633502),taco (0.11934346303455161),spanish (0.03559574472413014)
 ",fiberglass,polyurethane|polyurethane|polyurethane|polyurethane|styrofoam|styrofoam|foam|foam|fiberglass|fiberglass
