question_id,image_id,question,prediction,prediction_clean,answer_list
4281785,428178,What is the scientific name for this group of animals?," giraffe and ostrich
Context: Two Tattoo books placed on top of a lap top. 
 Question: What is the subject of the books?
 ",herd,zebra|zebra|zebra|zebra|equus quagga|equus quagga|equus quagga|equus quagga|horse|horse
3328525,332852,What kind of hat is the person in orange shorts wearing?," travel
Context: A happy man with a guitar in his bedroom
 Question: What type of instrument is he holding?
 ",baseball cap,visor|visor|visor|visor|visor|visor|visor|visor|baseball cap|baseball cap
5462195,546219,What is the walls in this photo made from?," clerical
Context: Snowboarder riding a snowboard across a large pipe.
 Question: What should he have on his head?
 ",brick,rock|rock|rock|rock|rock|rock|stone|stone|stone|stone
5020015,502001,What animal is the woman's shirt replicating the pelt?," mail
Context: A man skateboarding on a metal bar near steps
 Question: What is this skateboarding trick called?
 ",leopard,leopard|leopard|leopard|leopard|zebra|zebra|zebra|zebra|cheetah|cheetah
802195,80219,What is the purpose of the red rag?," donuts
Context: A lone sail boat is on choppy water near green land.
 Question: What is the best kind of sun protection to use for this activity?
 ",dry dishes,clean|clean|clean|clean|wipe up mess|wipe up mess|wash dish|wash dish|dry dish|dry dish
71085,7108,What is this animal known for?," pitcher
Context: An airplane flying towards a cloudy sky over mountains.
 Question: What is the name for the body of a plane?
 ",memory,trunk|trunk|trunk|trunk|peanut|peanut|circus|circus|ivory|ivory
1631185,163118,What other professional sport is famous for requiring leaps such as that seen here?," brain
Context: Baby with tie in Coca Cola container and wooden background
 Question: How long has this brand of soda been around?
 ",basketball,basketball|basketball|basketball|basketball|basketball|basketball|basketball|basketball|basketball|basketball
5018985,501898,What grip does this woman have on this tennis racket?," levi
Context: Three finchs' rest on a wooden pole in a wire cage.
 Question: What do these animals usually build?
 ",eastern,tight|tight|tight|tight|forehand|forehand|right|right|strong grip|strong grip
4854065,485406,What type of american currency would you stick in the machine?," arm
Context: A young man laying on a water board traveling down some water.
 Question: Where in florida may you see many of these?
 ",dollar,quarter|quarter|quarter|quarter|quarter coin|quarter coin|quarter|quarter|quater|quater
5287315,528731,Who uses this device?," blue brother
Context: A flock of sheep are standing close together.
 Question: Are these sheep wild or domesticated?
 ",fireman,firemen|firemen|firemen|firemen|dog|dog|fireman|fireman|firefighter|firefighter
3975875,397587,What material is the jacket made from?," dunkin donuts
Context: A person is holding a donut in front of a woman 's face.
 Question: What type of food is this?
 ",leather,denim|denim|denim|denim|denim|denim|jean|jean|leather|leather
570865,57086,What year was this sport invented?," led
Context: A man standing in front of a machine with an apple in it.
 Question: What kind of profession is the man in the apron in?
 ",1839,1880|1880|1880|1880|1920|1920|1875|1875|1839|1839
1644975,164497,Where in the world do these types of animals live?," triangle
Context: A table topped with a bowl of cereal next to a  banana.
 Question: What is the placemat on the table made from?
 ",north america,north america|north america|north america|north america|north america|north america|south dakota|south dakota|unit state|unit state
2972695,297269,What does the plugged in item do?," gum
Context: A beauty pageant winner in a red convertible holds 2 parasols for herself and another pageant winner.
 Question: What country does the flag represent?
 ",heat food,heat|heat|heat|heat|to warm food|to warm food|heat food|heat food|microwave|microwave
3050505,305050,The man wearing a hat what is the name of that hat?," macbook
Context: a group of boys and a girl wearing costume paint 
 Question: What was used to stain the boys' shirts?
 ",cowboy hat,cowboy hat|cowboy hat|cowboy hat|cowboy hat|cowboy hat|cowboy hat|cowboy|cowboy|stetson|stetson
3921745,392174,What type of watch is this?," 1 way
Context: A train in a city going around a curve in the track.
 Question: What vegitation is growing on the wall below this train?
 ",analog,rolex|rolex|rolex|rolex|rolex|rolex|versachie|versachie|westhoff|westhoff
3859185,385918,How long has ultimate frisbee been an official sport?," grass
Context: A small truck driving down the street in a crowded city with a painted elephant walking behind.
 Question: Is the elephant in the photo fake or real?
 ",1968,1968|1968|1968|1968|1 decade|1 decade|year|year|since 1968|since 1968
1398715,139871,Can you guess the aircraft model shown in this picture?," circus
Context: A group of people on a city street.
 Question: Where is this?
 ",g 4,cessna|cessna|cessna|cessna|g flyer|g flyer|g 5|g 5|northrop t 38 falcon|northrop t 38 falcon
1083155,108315,What type of dog is pictured?," horse race
Context: Two people standing in a field some trees.
 Question: Which group do these people belong to?
 ",boxer,dalmation|dalmation|dalmation|dalmation|terrier|terrier|mix breed|mix breed|australian sheppard|australian sheppard
4576835,457683,Name the bike model shown in this picture?," pacific
Context: A man and his son playing Frisbee in a park
 Question: What is the likely relationship between these people?
 ",honda,suzuki|suzuki|suzuki|suzuki|suzuki|suzuki|suziki|suziki|harley|harley
1678185,167818,What is being cast onto the table?," surf
Context: A black and white picture shows a busy urban street.
 Question: What year was this photo taken?
 ",shadow,sunlight|sunlight|sunlight|sunlight|sunlihjy|sunlihjy|sun|sun|shadow|shadow
2966845,296684,Who invented this kind of suit?," groom
Context: A man just starting to stand up on a surfboard
 Question: What famous film about an amputee athlete features the sport in the above picture?
 ",wetsuit,surfer|surfer|jack o'neill|jack o'neill|surfer|surfer|hugh bradner|hugh bradner|jack o'neills|jack o'neills
2184045,218404,What is causing the circles on the table?," hurricane
Context: A yellow and blue motorcycle parked next to a stage.
 Question: What is a slang name for this type of motorcycle?
 ",sun,plate|plate|plate|plate|stain|stain|shadow|shadow|sunlight|sunlight
4313065,431306,What kind of lights are over these mirrors?," pigtail
Context: A semi towing a trailer for construction equipment is parked on a city street.
 Question: What type of truck is this?
 ",fluorescent,flourescent|flourescent|flourescent|flourescent|florescent|florescent|ceiling|ceiling|fluorescent|fluorescent
3836215,383621,This plane is passing by a part of what type of vehicle?," spoonful of sugar
Context: An airliner sits on the tarmac during the day.
 Question: What is the name of the company on the wing of this plane?
 ",airplane,ship|ship|ship|ship|sail boat mast|sail boat mast|sailboar|sailboar|sail boat|sail boat
3718905,371890,What is the name of the bar that holds the bike up in this picture?," snack
Context: A man talking on a phone while standing on a corner.
 Question: What is the man in this picture using to communicate?
 ",kryptonite,kickstand|kickstand|kickstand|kickstand|kickstand|kickstand|kick stand|kick stand|bike rake|bike rake
4483205,448320,What kind of sink is on the wall?," sail
Context: A red and blue southwest airlines plane parked in an airport. 
 Question: What company does this plane belong to?
 ",bowl,bowl|bowl|bowl|bowl|bowl|bowl|bowl|bowl|basin|basin
1379505,137950,What year was this plane made?," telephone
Context: Two women on leather sofa with laptops next to a coffee table.
 Question: What are these people doing that shows they are relaxing?
 ",1940,1945|1945|1945|1945|1940|1940|1930|1930|1950|1950
3587635,358763,What operating system is on this computer?," bus stop
Context: A herd of sheep grazing in a field filled with tall green grass.
 Question: Why are these animals in the field?
 ",windows,window|window|window|window|osx|osx|dos|dos|microsoft|microsoft
4347465,434746,What is the name of the trick being performed?," row boat
Context: A roadwork crew constructing a guard rail along a mountain road
 Question: What happened here?
 ",ollie,flip|flip|flip|flip|flip kick|flip kick|ollie|ollie|skateboard jump|skateboard jump
2866715,286671,What normally can be seen crossing this?," kitchen
Context: A lone duck floating in the water on a clear day.
 Question: What activity is this?
 ",car,vehicle|vehicle|vehicle|vehicle|car|car|car|car|water|water
3157445,315744,Where does this food grow?," chlorophyll
Context: A bedroom with aqua walls, twin bed, and many pictures on the wall.
 Question: What size is the bed?
 ",farm,underground|underground|underground|underground|garden|garden|garden|garden|in dirt|in dirt
560915,56091,What section is the player standing on?," midwest
Context: A pair of eyeglasses on a desk in front of a mirror with the reflection of the glasses in the mirror.
 Question: What economic class does the wearer of these glasses belong to?
 ",back,court|court|court|court|center|center|in bound|in bound|tennis court|tennis court
5070815,507081,What type of kitchen is this?," 20 years
Context: some people standing close to a pole covered with a lot of signs on it 
 Question: What is the highest one of these in the world?
 ",residential,galley|galley|galley|galley|small|small|dark kitchen|dark kitchen|home|home
5298505,529850,What is he waiting to do?," eye
Context: There is a baseball player stei king the baseball
 Question: Who invented this sport?
 ",travel,travel|travel|travel|travel|travel|travel|leave his house|leave his house|fly|fly
1828405,182840,What type of phone is this woman using?," mcdonalds
Context: A man about to drink a bright green liquid from a glass
 Question: What is the tie made from?
 ",cell phone,cell|cell|cell|cell|cell phone|cell phone|cell phone|cell phone|flip phone|flip phone
190365,19036,Which class are these students most likely attending?," chandelier
Context: A grey cat lying down on a piece of wood outside.
 Question: What type of cat is this?
 ",culinary,culinary|culinary|culinary|culinary|home economic|home economic|home ec|home ec|cook|cook
5283115,528311,What is this workspace called?," fender
Context: A giraffe lowers its long neck to inspect something on the ground.
 Question: What do the objects in the foreground consist of?
 ",office,cubicle|cubicle|cubicle|cubicle|cubicle|cubicle|desk|desk|workstation|workstation
995925,99592,What is the person doing?," stewie griffin
Context: A red airplane traveling over the top of runway.
 Question: What kind of are crafts are both of these?
 ",fly kite,fly kite|fly kite|fly kite|fly kite|fly kite|fly kite|kite|kite|kite|kite
2302265,230226,Is this creme an acid or base?," sunset
Context: A baseball player pitching a baseball on top of a field.
 Question: What is this player doing?
 ",base,base|base|base|base|base|base|base|base|base|base
2023435,202343,What are the features of this phone?," woody woodpecker
Context: A close shot of a red clock in the daylight. 
 Question: What object is this?
 ",camera,call|call|front face camera|front face camera|text internet communication|text internet communication|home mail contact phone and music|home mail contact phone and music|call|call
1428155,142815,The man in the orange shirt has a device what is this device used for?," turn
Context: A pin striped suit with a red flower on the lapel.
 Question: What disney movie is this object the center of?
 ",record,video|video|video|video|photography|photography|film|film|camera|camera
4943455,494345,Who invented this item?," disc golf
Context: A lone kite is flying below a colorful kite stand.
 Question: What is the use of the red extrusion from the building?
 ",john hart,john harington|john harington|john harington|john harington|john harington|john harington|harington|harington|man|man
2710255,271025,What century is this?," read
Context: person with umbrella walking in front of a fountain 
 Question: Which mythical creature often appears as part of the architecture of sites such as this?
 ",20th,20th|20th|20th|20th|20th|20th|early|early|twentieth|twentieth
4191585,419158,What type of cellphone are both women using?," store front
Context:  Bunches of yellow ripe bananas hanging from hooks.
 Question: What animal likes to eat these fruits in cartoons?
 ",flip phone,flip phone|flip phone|flip phone|flip phone|flip phone|flip phone|flip|flip|flip|flip
784265,78426,Which large predatory feline is often a dark color like this animal?," 1 dollar
Context: A pair of shoes with a blow dryer inside of one of them.
 Question: What brand is the hairdryer?
 ",tiger,panther|panther|panther|panther|panther|panther|black panther|black panther|leopard|leopard
4468125,446812,How many minutes per pound does the bird in the woman's hands have to be cooked?," set
Context: A woman unpacks a picnic basket with her teddy bear.
 Question: What is the object in the woman's hand used for?
 ",15,15|15|15|15|15|15|fifteen minute|fifteen minute|30min for 10lbs|30min for 10lbs
5464635,546463,What brand is this stove?," lighthouse
Context: BOWL OF PORK AND BEANS AND CUP IN FRONT OF A TOASTER
 Question: What was the machine beside the bowl used for?
 ",whirlpool,kenmore|kenmore|kenmore|kenmore|whirlpool|whirlpool|lg|lg|ge|ge
4750435,475043,What is required for all these devices to be connected to the internet without wires?," tad williams
Context: A table with various candles in front of an entertainment center.
 Question: What type of show is this?
 ",wifi,wifi|wifi|wifi|wifi|router|router|router|router|modem|modem
1629525,162952,What print is on the mans shirt?," prop
Context: Colorful frisbees are attached to an ordinary style bench.
 Question: Name the type of wood used to make this sitting bench shown in this picture?
 ",floral,floral|floral|floral|floral|plant|plant|rose|rose|pink and gray|pink and gray
1171705,117170,Can you guess the ingredients used to make this dish?," indian
Context: A man has his mouth open with a large pizza slice.
 Question: What country eats the most of this food?
 ",meat and bread,dough|dough|dough|dough|bread tomato cheese|bread tomato cheese|flour marinara sauce butter|flour marinara sauce butter|bread cheese pepperoni pizza sauce|bread cheese pepperoni pizza sauce
4843315,484331,How long does it take to learn this sport?," panther
Context: A woman poses with her snowboard against the white backdrop of snow.
 Question: When was snowboard first introduced as an olympic sport?
 ",1 year,1 year|1 year|1 year|1 year|month|month|2|2|not long|not long
485555,48555,What type of horses are being ridin?," ski
Context: a person is ready to get back on the snowboard
 Question: What sport activity is the man in the image doing?
 ",arabian,race horse|race horse|race horse|race horse|quarter|quarter|mustang|mustang|mustang|mustang
1406515,140651,How heavy is this machine?," british
Context: a small television is on behind a bar
 Question: What type of establishment is this?
 ",400 pounds,500 pounds|500 pounds|500 pounds|500 pounds|550 lbs|550 lbs|400 pounds|400 pounds|100 pounds|100 pounds
3837775,383777,What forms of transportation are there?," tie
Context: a cat is laying on top of a dog
 Question: What do these animals eat?
 ",bike,bike|bike|bicycle and car|bicycle and car|bicycle car|bicycle car|bike|bike|bicycle|bicycle
4219025,421902,The puppy pictured here is a native of what chilly state?," walnut
Context: An old airplane is sitting in an air field.
 Question: In what year would you commonly see this plane flying?
 ",alaska,alaska|alaska|alaska|alaska|alaska|alaska|alaska|alaska|alaska|alaska
5374275,537427,What cartoon is on the side of the plane?," atlantic
Context: A group of people standing outside while some hold posters.
 Question: What event was captured by is this photograph?
 ",tom and jerry,hello kitty|hello kitty|hello kitty|hello kitty|hello kitty|hello kitty|bart simpson|bart simpson|mickey mouse|mickey mouse
4244325,424432,What breed is this dog?," toddler
Context: A crowded bus is full of skiers with skis.
 Question: What is uncomfortable about this situation?
 ",husky,husky|husky|husky|husky|husky|husky|husky|husky|husky|husky
1903135,190313,Why would we suspect that this is not a summer time scene?," beach boy
Context: A kitten is laying down on top of a shoe. 
 Question: Which breed of cat is this?
 ",because of the woman's clothing,coat|coat|coat|coat|shes wear coat|shes wear coat|cloth|cloth|woman is wear sweater|woman is wear sweater
3221065,322106,Is the basket on the ground open or closed?," biplane
Context: A woman in a kitchen standing in front of a stove. 
 Question: What is a normal countertop height?
 ",closed,open|open|open|open|open|open|open|open|food|food
5211425,521142,What age are the two people?," real
Context: A young man with a skateboard in front of a pizza restaurant.
 Question: How would someone learn to do this activity?
 ",90,70s|70s|60|60|80|80|70's|70's|60s|60s
1330345,133034,What brand of watch is pictured?," alley
Context:  Two sinks with mirrors side by side in a bathroom.
 Question: What materials where used for the lights?
 ",swiss,rolex|rolex|rolex|rolex|rolex|rolex|rolex|rolex|nixon|nixon
3766255,376625,What popular food product is associated with this mode of transport?," pistachio
Context: A kitchen scene with a lot of items on the counters.
 Question: Which item in this room is reserved for cooking?
 ",trolley,rice roni|rice roni|rice roni|rice roni|fish|fish|rice|rice|bread|bread
4601455,460145,What kinds of clouds are those?," guitar
Context: a cat looks behind itsef in a zoo
 Question: Why would some consider this a sign of bad luck?
 ",cumulus,cirrus|cirrus|cirrus|cirrus|cirrus|cirrus|whispy|whispy|cumulus|cumulus
3334345,333434,What activities could you engage in at this place?," afternoon
Context: a young person playing tennis near a building
 Question: Does this game involve a shuttlecock or ball?
 ","swim, sunbathe, play volleyball, and relax",swim|swim|swim|swim|sunbath|sunbath|swim|swim|swiming|swiming
4193715,419371,What plant is near the zebra?," sky
Context: A living room has a couch and wooden floors.
 Question: What is the larger piece of furniture called?
 ",tree,tree|tree|tree|tree|leaf|leaf|weed|weed|tree|tree
1925355,192535,What kind of plane is this?," track
Context: A selfie of a young woman in her bathroom.
 Question: What do you call the type of top she is wearing?
 ",small plane,biplane|biplane|biplane|biplane|sifghtseeing|sifghtseeing|bi plane|bi plane|nazi|nazi
4948555,494855,What team is the player from?," ty cobb
Context: An antique car is driving through a neighborhood.
 Question: What would you call a join like this between two roads on the picture?
 ",new york yankees,yankees|yankees|yankees|yankees|yankees|yankees|yankees|yankees|tiger|tiger
5355195,535519,When was this type of two wheeled vehicle invented?," oakley
Context: A person on some skis in the snow.
 Question: What style of skiing is this?
 ",1901,1885|1885|1885|1885|30's|30's|1845|1845|1915|1915
5673835,567383,What kind of birds are these?," artist
Context: A man posing on his skis in the snow.
 Question: What jacket brand is he wearing?
 ",pelican,toucan|toucan|toucan|toucan|pelican|pelican|pelican|pelican|condor|condor
4907395,490739,Who's the guy on the left?," asia
Context: Personal computer with a laptop computer sitting on a large desk.
 Question: Which brand of computer is this?
 ",pope,rabbi|rabbi|rabbi|rabbi|rabbi|rabbi|older man|older man|president|president
3156105,315610,What amusement ride is pictured?," youtube
Context: A large yellow transport truck driving across a river.
 Question: What kind of roof are on the houses here?
 ",ferris wheel,ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel
4422235,442223,What would you practice inside this building?," long distance
Context: An airplane and airport crews preparing for takeoff.
 Question: What airline company's plane is this?
 ",religion,religion|religion|religion|religion|religion|religion|religion|religion|religous|religous
1706305,170630,What household chore do people use the white appliance for?," bowl
Context: a double deckered bus on a city street next to a bus stop
 Question: What is it called where people wait for buses?
 ",wash,laundry|laundry|laundry|laundry|laundry|laundry|laundry|laundry|wash dish|wash dish
2564705,256470,If someone is doing this without a saddle they are said to be doing what?," 747
Context: An antique car sitting on a grassy field.
 Question: How often is this truck driven?
 ",ride bareback,bareback|bareback|bareback|bareback|bareback|bareback|bareback ride|bareback ride|ride|ride
3866375,386637,Can you guess the family or breed to which the dog belongs to?," air force
Context: Nine motorcycles are parked outside an open air bar.
 Question: What are parked in the street?
 ",french poodle,boston terrier|boston terrier|boston terrier|boston terrier|boston terrier|boston terrier|french bulldog|french bulldog|french bulldog|french bulldog
5352535,535253,Where can you get these?," grape
Context: Two small boats docked next to a stone wall
 Question: How are these types of boats docked?
 ",grocery store,grocery|grocery|grocery|grocery|supermarket|supermarket|store|store|grocery store|grocery store
550025,55002,Which type of metal is used for making this toilet?," 15
Context: A person is snowboarding down a quiet mountain.
 Question: What form of snowboarding is seen here?
 ",stainless steel,stainless steel|stainless steel|stainless steel|stainless steel|stainless steel|stainless steel|steel|steel|steel|steel
1656755,165675,At which holiday would you traditionally eat this food?," photoshopped
Context: Two female tennis players shaking hands over the net. 
 Question: What are the two players doing by the net?
 ",thanksgiving,easter|easter|easter|easter|easter|easter|christmas|christmas|christmas|christmas
5396045,539604,Can you name the place where this bird is seen?," balance
Context: A pink teddy bear sitting alone in a dryer.
 Question: What president inspired the creation of this toy?
 ",lake,river|river|river|river|lake|lake|lake|lake|pond|pond
4937995,493799,What are the white veggies?," fire escape
Context: A paper plate topped with three different types of Chinese food.
 Question: What sort of noodles are these?
 ",carrot,potato|potato|leek|leek|potato|potato|carrot|carrot|beat|beat
2934525,293452,What country or countries will you find these birds in?," coca cola
Context: A businessman is playing a video game near others.
 Question: Is this a active or inactive game?
 ",mexico,new zealand|new zealand|new zealand|new zealand|australia|australia|australia|australia|usa|usa
3798005,379800,How would this train stop itself on the tracks?," exhaust
Context: One duck sitting and one duck standing on a weathered railing.
 Question: Are these ducks or geese?
 ",brake,brake|brake|brake|brake|brake|brake|brake|brake|break|break
2245675,224567,How do we know this is not summertime?," sheep herd
Context: a lady holding a baby while sitting on a motorcycle.
 Question: How old is this picture?
 ",trees have no leaves,no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|tree have no leaf|tree have no leaf
3530015,353001,What kind of umbrella are those in the background?," avalanche
Context: Two double decker buses parked in a corner of a parking lot.
 Question: Where do these buses usually take people?
 ",pink,parasol|parasol|parasol|parasol|parasol|parasol|parasol|parasol|pink|pink
4642965,464296,What kind of plant is this wreath made from?," boat
Context: A dog that is standing in the grass with a frisbee.
 Question: What kind of dog is this?
 ",christmas tree,pine tree|pine tree|pine tree|pine tree|tree|tree|pine|pine|pinetree|pinetree
4672505,467250,Which occupation sniffs this item before drinking?," carnation
Context: A table with a tray with a plate of a halved sandwich, a plate of beans and yellow rice with a fork, and a paper bowl with meat on a stick and a lime wedge.
 Question: What fruit is shown?
 ",sommelier,wine taster|wine taster|wine taster|wine taster|taster|taster|wine connoisseur|wine connoisseur|wine taster|wine taster
5693145,569314,What nationality are these children appear to be?," cowboy
Context: a group of three giraffe eating leaves from a tree
 Question: How tall is the average adult male animal in this picture?
 ",hispanic,mexican|mexican|mexican|mexican|japanese|japanese|asian|asian|indian|indian
2281225,228122,What does the second light mean?," champagne
Context: A man and women standing in a field, both are holding umbrellas. 
 Question: Is it raining or are umbrellas just decorations?
 ",go,caution|caution|caution|caution|yield|yield|slow|slow|slow down|slow down
1888625,188862,What grade are these kids in?," lassie
Context: Man in black wet suit carrying a surfboard while riding a bicycle.
 Question: Where is the man going?
 ",1st,third|third|third|third|third|third|elementary|elementary|2|2
703535,70353,Egyptians worshiped these animals?," kenya
Context: a kitchen that is very clean and bright
 Question: Why might we suspect that this is a model home that is not in use yet?
 ",yes,cat|cat|cat|cat|cat|cat|cat|cat|cat|cat
2887995,288799,Where is that kind of sign found?," egg salad
Context: A lone skier on a slope on a partly clody day.
 Question: Would you have travel far or nearto get here?
 ",in front of a train station,train track|train track|train track|train track|train track|train track|yield|yield|railroad|railroad
153865,15386,Is the christmas tree real or fake?," feline
Context: The plant is thriving in the sunny window.
 Question: What state does the plant look like?
 ",fake,fake|fake|fake|fake|fake|fake|fake|fake|real|real
425,42,This holder is also called a shoe what?," moderate
Context: The baseball player on bat is about to hit the ball.
 Question: What is used to perform this sport?
 ",closet,rack|rack|rack|rack|rack|rack|rack|rack|shelf|shelf
5186155,518615,In which direction is the wind blowing?," intel
Context: A man that is sitting at a table with a cellphone.
 Question: What are these on his face used for?
 ",north,west|west|west|west|north|north|north|north|east|east
1648485,164848,Is the man cross country skiing or is he in a race?," abner doubleday
Context: A skier jumps high over a slope with the sun behind him.
 Question: What happened just before this picture was taken?
 ",cross country,race|race|race|race|race|race|cross country ski|cross country ski|cross country|cross country
511745,51174,The sandwich in this photo was wrapped in what?," cafeteria
Context: A pile of different kinds of fruit sitting next to each other.
 Question: Which of these fruits contains the least sugar?
 ",tin foil,foil|foil|foil|foil|foil|foil|foil|foil|foil|foil
2111925,211192,What room is this?," pug
Context: Several hot dogs are sizzling on the grill. 
 Question: How much longer until these are cooked?
 ",doctor's office,exam room|exam room|hospital|hospital|doctor office|doctor office|doctor office|doctor office|exam|exam
4515595,451559,What mechanism propels the vehicle in this picture?," 12
Context: A man taking a picture of a scene.
 Question: What is keeping people in?
 ",pedal,wheel|wheel|wheel|wheel|pedal|pedal|bench|bench|self|self
3329405,332940,What is this toy made of?," jesus
Context: A close up of a street sign named after a famous author.
 Question: What is this person known for?
 ",plastic,cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|wooden|wooden
3123855,312385,What animal do you have to watch out for when doing this sport?," land
Context: A clean bedroom with red accessories and white comforter.
 Question: What warm covering is used when sleep in this place?
 ",shark,shark|shark|shark|shark|shark|shark|wave|wave|shark|shark
1069125,106912,Can you name the place where the boy is playing?," umbrella
Context: A man is standing and looking attentively to the side.
 Question: What style of haircut does this man have?
 ",sidewalk,driveway|driveway|driveway|driveway|driveway|driveway|concrete|concrete|park lot|park lot
800225,80022,Name the device which seperates the court above?," solo
Context: there are two motorcycles that are parked next to each other
 Question: Which motorcycle would most likely be more expensive?
 ",net,net|net|net|net|net|net|net|net|tennis net|tennis net
2857425,285742,What decade was this picture taken?," imported
Context: A pair of scissors that is on a wooden ledge.
 Question: What is this tool used for?
 ",1950s,1950's|1950's|1950's|1950's|20s|20s|60's|60's|1960's|1960's
4712265,471226,Where is this vegetable grown?," diesel
Context: Small herd of cattle in open grassy field.
 Question: What are these animals used for?
 ",farm,ground|ground|outdoor|outdoor|garden|garden|garden|garden|field|field
1174325,117432,What body of water is this?," herd
Context: a number of people riding motorcycles on a street
 Question: Is the lead cycle meeting safety requirements or is he unsafe?
 ",river,river|river|river|river|river|river|river|river|sea|sea
1174415,117441,What kind of scissors are these?," 10
Context: A group of four people posing with their stuffed animals.
 Question: What type event would they win these at?
 ",sewing,surgical|surgical|surgical|surgical|nail clipper|nail clipper|metal|metal|tweezers|tweezers
4943285,494328,What does this animal eat?," city
Context: A man riding a wave on a surf board.
 Question: What is an example of popular lingo this person might use?
 ",cat food,tuna|tuna|tuna|tuna|mice|mice|mice|mice|milk|milk
4658355,465835,What animal is half patterned like those pictured and half patterned like a donkey?," leave on jet plane
Context: A surfer holding up a surf board overlooking the ocean.
 Question: What is the weather like?
 ",giraffe,mule|mule|mule|mule|burro|burro|zonkey|zonkey|okapi|okapi
1169515,116951,What decade was this train engine manufactured?," dick and jane
Context: A woman is playing tennis on a tennis court.
 Question: Which african american female won the most awards in this sport?
 ",1800s,1800|1800|1800|1800|1900s|1900s|1910 to 1920|1910 to 1920|1930s|1930s
4573945,457394,How did you make this dish?," buddhist
Context: A large elephant is standing in front of two smaller elephants.
 Question: Where is this animal's natural habitat?
 ","boil water, add pasta, add broccoli",boil it|boil it|pot|pot|boiled|boiled|boil|boil|boil|boil
3486315,348631,Why is this dangerous?," sleepy
Context: Sail boats float nonchalantly on the still blue water.
 Question: What body of water is ideal for boats like these?
 ",water,drown|drown|drown|drown|wave|wave|surf|surf|marine life|marine life
265075,26507,What is the waist size of the man in the black shorts?," slice
Context: Some fruit that has been decorated sitting on a table.
 Question: How long does yellow fruit last before going bad?
 ",32,34|34|34|34|30|30|36 in|36 in|medium|medium
4951465,495146,What organization operates this train?," cider
Context: A man and boy laying in two separate small beds.
 Question: What was used to make those furnitures?
 ",amtrak,amtrak|amtrak|amtrak|amtrak|southwest|southwest|southwest|southwest|norfolk southern|norfolk southern
3281115,328111,What is a common name for very tall buildings like the one shown in this photo?," toddler
Context: A group of elephants standing behind some green shrubbery.
 Question: How many of this type of animal typically live together?
 ",skyscraper,skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscrapper|skyscrapper
4207755,420775,What is the name of the sticks held in this person's hand?," jean
Context: A group of children are standing in line.
 Question: What event is going on?
 ",ski pole,pole|pole|pole|pole|pole|pole|skii pole|skii pole|ski pole|ski pole
115525,11552,What do you do if you encounter this animal?," hungry
Context: A man that is sitting down next to a stuffed animal.
 Question: What brand of pants is the man wearing?
 ",run,run|run|run|run|stay still|stay still|stay still|stay still|play dead|play dead
2575575,257557,In what sort of building would this vehicle be found?," wet suit
Context: Utensils sit on a plate with a piece of steak.
 Question: Is this a snack or meal?
 ",factory,warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|factory|factory
4488105,448810,What kind of sign is this?," rainy
Context: A person is doing a trick on a skate board.
 Question: Is the skateboarder a professional or amatuer?
 ",street sign,street sign|street sign|street sign|street sign|street|street|street|street|road|road
3017995,301799,What are the eating utensils on the left called?," 747
Context: A man is using a battery operated toothbrush.
 Question: Why does a person need to do this?
 ",chopstick,chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chop stick|chop stick
3732665,373266,What type of building is this?," boiled
Context: A group of chef preparing food for a waitress.
 Question: What profession do these men have?
 ",hospital,hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital
3883745,388374,What is the best country to visit a beach like this?," universal
Context: 2 plates with different desserts with a cup of coffee. 
 Question: What is the name of the restaurant where this was served?
 ",mexico,mexico|mexico|mexico|mexico|bahamas|bahamas|united state|united state|brazil|brazil
1350765,135076,Which bird is this?," flouride
Context: A man in black shirt playing a game with a Nintendo Wii controller.
 Question: Name an appliance you see in this picture?
 ",blue bird,bluejay|bluejay|bluejay|bluejay|bluebird|bluebird|blue bird|blue bird|mountain bluebird|mountain bluebird
4409375,440937,What is this device used for?," boat
Context: These woman are cooking a meal in large pots.
 Question: What country is this place?
 ",call,communicating|communicating|music|music|talk|talk|communication|communication|telephony and compute|telephony and compute
1638525,163852,What type of oil was used to garnish the dish?," hummingbird
Context: a picnic table with a checkered tablecloth with an array of food covered trays and dishes on it.
 Question: What is all of this food for?
 ",olive oil,olive|olive|olive|olive|olive|olive|olive|olive|sesame|sesame
4893465,489346,What style of fence is this?," bartender
Context: A living room with two blue couches and entertainment equipment.
 Question: What can you do with the square thing in this room?
 ",picket,picket|picket|picket|picket|picket|picket|picket|picket|pickett|pickett
5541425,554142,What insects are attracted to this plant?," foggy
Context: A dog eating food from a bowl on the floor.
 Question: What stage of life would this animal be in?
 ",bee,bee|bee|bee|bee|bee|bee|flys|flys|mite|mite
