question_id,image_id,question,prediction,prediction_clean,answer_list
995925,99592,What is the person doing?," tennis racket
Context: A passenger jumbo jet taxiing at an airport.
 Question: What type plane is this?
 ",fly kite,fly kite|fly kite|fly kite|fly kite|fly kite|fly kite|kite|kite|kite|kite
2302265,230226,Is this creme an acid or base?," blind
Context: An old fashioned train that is not on a  track.
 Question: What is this item designed to carry?
 ",base,base|base|base|base|base|base|base|base|base|base
2023435,202343,What are the features of this phone?," casual
Context: A long, yellow train travels over a bridge.
 Question: Which type of bridge is this?
 ",camera,call|call|front face camera|front face camera|text internet communication|text internet communication|home mail contact phone and music|home mail contact phone and music|call|call
1428155,142815,The man in the orange shirt has a device what is this device used for?," grizzly
Context: Street signs in silhouette with an orange sky.
 Question: What does the sign say right above the stop sign?
 ",camera,video|video|video|video|photography|photography|film|film|camera|camera
4943455,494345,Who invented this item?," hour
Context: Swan with head in water of river searching for food.
 Question: What type of animal is in the picture?
 ",crapper,john harington|john harington|john harington|john harington|john harington|john harington|harington|harington|man|man
2710255,271025,What century is this?," nike
Context: A Family Near a picnic table, parents playing with children.
 Question: What kind of terrain is pictured in the background?
 ",20th,20th|20th|20th|20th|20th|20th|early|early|twentieth|twentieth
4191585,419158,What type of cellphone are both women using?," captain
Context: A table full of baskets of food and beer.
 Question: What are top beers in the us?
 ",flip phone,flip phone|flip phone|flip phone|flip phone|flip phone|flip phone|flip|flip|flip|flip
784265,78426,Which large predatory feline is often a dark color like this animal?," louisville slugger
Context: A group of cows standing in a forest.
 Question: Where is this again?
 ",tiger,panther|panther|panther|panther|panther|panther|black panther|black panther|leopard|leopard
4468125,446812,How many minutes per pound does the bird in the woman's hands have to be cooked?," lufthansa
Context: A tow truck towing a car next to a brick building.
 Question: Is this truck made before or after 1970?
 ",15 minutes,15|15|15|15|15|15|fifteen minute|fifteen minute|30min for 10lbs|30min for 10lbs
5464635,546463,What brand is this stove?," morris michtom
Context: A polar bear laying on his back half on snow.
 Question: What type of bear is this?
 ",kenmore,kenmore|kenmore|kenmore|kenmore|whirlpool|whirlpool|lg|lg|ge|ge
4750435,475043,What is required for all these devices to be connected to the internet without wires?," noodle
Context: A boy drinking water from a spigot on a toilet.
 Question: What tool is used to flush this device?
 ",wifi,wifi|wifi|wifi|wifi|router|router|router|router|modem|modem
1629525,162952,What print is on the mans shirt?," identification
Context: a close up of a police car parked on a city street
 Question: What vehicle is this?
 ",floral,floral|floral|floral|floral|plant|plant|rose|rose|pink and gray|pink and gray
1171705,117170,Can you guess the ingredients used to make this dish?," wire
Context: A man riding under a wave on top of a surfboard.
 Question: What kind of surfboard is the person riding?
 ",meat and bread,dough|dough|dough|dough|bread tomato cheese|bread tomato cheese|flour marinara sauce butter|flour marinara sauce butter|bread cheese pepperoni pizza sauce|bread cheese pepperoni pizza sauce
4843315,484331,How long does it take to learn this sport?," 20th
Context: A picture of the lower half of a mans face.  
 Question: What type of facial hair is being displayed in the image?
 ",10 years,1 year|1 year|1 year|1 year|month|month|2|2|not long|not long
485555,48555,What type of horses are being ridin?," sit
Context: a flock of sheep with their babies in a pasture
 Question: What is a young lamb called?
 ",horse,race horse|race horse|race horse|race horse|quarter|quarter|mustang|mustang|mustang|mustang
1406515,140651,How heavy is this machine?," teddy
Context: A bowl of purple icecream, a cellphone, a key, a napkin on a table.
 Question: What fruit flavored ice cream can this be?
 ",400 pounds,500 pounds|500 pounds|500 pounds|500 pounds|550 lbs|550 lbs|400 pounds|400 pounds|100 pounds|100 pounds
3837775,383777,What forms of transportation are there?," vacuum
Context: A plate of broccoli, meat sitting on a table. 
 Question: Why might we suspect this plate is served at a restaurant?
 ",bike,bike|bike|bicycle and car|bicycle and car|bicycle car|bicycle car|bike|bike|bicycle|bicycle
4219025,421902,The puppy pictured here is a native of what chilly state?," arabian
Context: A tan dog sitting in  a shower getting a bath
 Question: What animal is this device intended for?
 ",alaska,alaska|alaska|alaska|alaska|alaska|alaska|alaska|alaska|alaska|alaska
5374275,537427,What cartoon is on the side of the plane?," crib
Context: A red stop sign on top of a red traffic sign.
 Question: What is this sign used for?
 ",garfield,hello kitty|hello kitty|hello kitty|hello kitty|hello kitty|hello kitty|bart simpson|bart simpson|mickey mouse|mickey mouse
4244325,424432,What breed is this dog?," bar
Context: A young woman riding a surfboard on the ocean.
 Question: What does this girl need in order to surf?
 ",husky,husky|husky|husky|husky|husky|husky|husky|husky|husky|husky
1903135,190313,Why would we suspect that this is not a summer time scene?," grocery
Context: A very artistic view of a street in the middle of a sunset.
 Question: What do the arrows on the road mean?
 ",because of the woman's clothing,coat|coat|coat|coat|shes wear coat|shes wear coat|cloth|cloth|woman is wear sweater|woman is wear sweater
3221065,322106,Is the basket on the ground open or closed?," deciduous
Context: There are three birds by the grass by the water. 
 Question: What species of animal is this?
 ",closed,open|open|open|open|open|open|open|open|food|food
5211425,521142,What age are the two people?," dine
Context: A meal of meat and vegetables is laid out on a table on the beach
 Question: What side dish is this meal typically served with?
 ",90,70s|70s|60|60|80|80|70's|70's|60s|60s
1330345,133034,What brand of watch is pictured?," what they paid
Context: A black-and-white photo of a large train station with two trains.
 Question: Who designed this area?
 ",swiss,rolex|rolex|rolex|rolex|rolex|rolex|rolex|rolex|nixon|nixon
3766255,376625,What popular food product is associated with this mode of transport?," sunny
Context: A lit birthday cake has some penguin candles.
 Question: What are the burning sticks called?
 ",trolley car,rice roni|rice roni|rice roni|rice roni|fish|fish|rice|rice|bread|bread
4601455,460145,What kinds of clouds are those?," cdl
Context: Three square pizzas are placed on a table near two drinks.
 Question: What are the black things on these pizzas?
 ",cumulus,cirrus|cirrus|cirrus|cirrus|cirrus|cirrus|whispy|whispy|cumulus|cumulus
3334345,333434,What activities could you engage in at this place?," green
Context: An artistic display of a  lady with a speedboat in the water 
 Question: What is the name of the vehicle?
 ","swim, sunbathe, play volleyball",swim|swim|swim|swim|sunbath|sunbath|swim|swim|swiming|swiming
4193715,419371,What plant is near the zebra?," buzz
Context: Man holding paddle in air on surfboard with patch in corner
 Question: What is the purpose of this picture?
 ",tree,tree|tree|tree|tree|leaf|leaf|weed|weed|tree|tree
1925355,192535,What kind of plane is this?," southern air
Context: A woman walks in front of a horse next to a red trailer.
 Question: What do you think the trailors are for?
 ",small plane,biplane|biplane|biplane|biplane|sifghtseeing|sifghtseeing|bi plane|bi plane|nazi|nazi
4948555,494855,What team is the player from?," ice
Context: There are people that are riding the wavies
 Question: Is this a lake or ocean?
 ",yankees,yankees|yankees|yankees|yankees|yankees|yankees|yankees|yankees|tiger|tiger
5355195,535519,When was this type of two wheeled vehicle invented?," 15
Context: Some red white and blue flowers in vases sitting in a window.
 Question: What is the name of the small purple flowers in this arrangement?
 ",1901,1885|1885|1885|1885|30's|30's|1845|1845|1915|1915
5673835,567383,What kind of birds are these?," umbrella
Context: A skateboarder performing a jumping trick on  a skate board.
 Question: What places are specifically created for this activity?
 ",pelican,toucan|toucan|toucan|toucan|pelican|pelican|pelican|pelican|condor|condor
4907395,490739,Who's the guy on the left?," competition
Context: Several empty wooden boxes stacked upon one another.
 Question: What are the boxes for?
 ",president,rabbi|rabbi|rabbi|rabbi|rabbi|rabbi|older man|older man|president|president
3156105,315610,What amusement ride is pictured?," jump
Context: A cat sits on the ground with scissors.
 Question: What shouldn't the cat use?
 ",ferris wheel,ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel|ferris wheel
4422235,442223,What would you practice inside this building?," woodpecker
Context: A bathroom scene with photo taken above the bath tub.
 Question: Behind the mirror you can keep your toothbrush in the blank?
 ",pray,religion|religion|religion|religion|religion|religion|religion|religion|religous|religous
1706305,170630,What household chore do people use the white appliance for?," abstract
Context: A boy and dog sitting on a recliner the boy looking at a laptop.
 Question: What is the fixture on the table used for?
 ",wash,laundry|laundry|laundry|laundry|laundry|laundry|laundry|laundry|wash dish|wash dish
2564705,256470,If someone is doing this without a saddle they are said to be doing what?," girl
Context: Traffic passing underneath an overpass at a crosswalk.
 Question: How hard would it be for the motorcyle to navigate through the city?
 ",ride bareback,bareback|bareback|bareback|bareback|bareback|bareback|bareback ride|bareback ride|ride|ride
3866375,386637,Can you guess the family or breed to which the dog belongs to?," sandwich
Context: a stuffed animal sitting next to a pregnant person's exposed belly.
 Question: How far along into her pregnancy does she seem?
 ",french bulldog,boston terrier|boston terrier|boston terrier|boston terrier|boston terrier|boston terrier|french bulldog|french bulldog|french bulldog|french bulldog
5352535,535253,Where can you get these?," full
Context: A clock that is on the side of a tower.
 Question: What kind of building is at the far left of this picture?
 ",store,grocery|grocery|grocery|grocery|supermarket|supermarket|store|store|grocery store|grocery store
550025,55002,Which type of metal is used for making this toilet?," road
Context: Two people on a bench, one of whom has an umbrella.
 Question: What sport is being scored here?
 ",stainless steel,stainless steel|stainless steel|stainless steel|stainless steel|stainless steel|stainless steel|steel|steel|steel|steel
1656755,165675,At which holiday would you traditionally eat this food?," green
Context: two laptops and a keyboard on a desk
 Question: What are these machines used for?
 ",thanksgiving,easter|easter|easter|easter|easter|easter|christmas|christmas|christmas|christmas
5396045,539604,Can you name the place where this bird is seen?," yogi
Context: A young boy flying a kite over a street.
 Question: Which wind related activity is the boy participating in?
 ",lake,river|river|river|river|lake|lake|lake|lake|pond|pond
4937995,493799,What are the white veggies?," sock
Context: some pancakes cover with bananas, nuts, and some whipped cream 
 Question: What restaurant was this dish cooked at?
 ",carrot,potato|potato|leek|leek|potato|potato|carrot|carrot|beat|beat
2934525,293452,What country or countries will you find these birds in?," 4 way stop
Context: A maintenance technician works on the nose of a jet. 
 Question: What type of jet is this?
 ",usa,new zealand|new zealand|new zealand|new zealand|australia|australia|australia|australia|usa|usa
3798005,379800,How would this train stop itself on the tracks?," professional
Context: Pair of giraffes grazing in grassy field in native land.
 Question: The baby of this animal is called what?
 ",brake,brake|brake|brake|brake|brake|brake|brake|brake|break|break
2245675,224567,How do we know this is not summertime?," busy
Context: A horse pulling a carriage carrying a young boy in a field.
 Question: Why do people use this kind of transportation?
 ",trees have leaves,no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|no leaf on tree|tree have no leaf|tree have no leaf
3530015,353001,What kind of umbrella are those in the background?," photoshopped
Context: A bowl of carrots a dish of macaroni and cheese.
 Question: Which would like this meal a vegan or a vegetarian?
 ",pink,parasol|parasol|parasol|parasol|parasol|parasol|parasol|parasol|pink|pink
4642965,464296,What kind of plant is this wreath made from?," left
Context: A bathroom that has been trimmed and painted. 
 Question: When do people put this kind of this tape on a wall?
 ",holly,pine tree|pine tree|pine tree|pine tree|tree|tree|pine|pine|pinetree|pinetree
4672505,467250,Which occupation sniffs this item before drinking?," leg
Context: A loaf of Lemon Almond tea cake on a board
 Question: What is this cake commonly made of?
 ",sommelier,wine taster|wine taster|wine taster|wine taster|taster|taster|wine connoisseur|wine connoisseur|wine taster|wine taster
5693145,569314,What nationality are these children appear to be?," juice
Context: A clock is on a street pole near trees.
 Question: Are these trees evergreen or deciduous?
 ",hispanic,mexican|mexican|mexican|mexican|japanese|japanese|asian|asian|indian|indian
2281225,228122,What does the second light mean?," writer
Context: Baseball player with blue and grey uniform and batting helmet.
 Question: What country does this player hail from?
 ",go,caution|caution|caution|caution|yield|yield|slow|slow|slow down|slow down
1888625,188862,What grade are these kids in?," kelly slater
Context: Boy riding his skateboard at the top of a skateboard ramp.
 Question: Where do people usually do these kind of activities?
 ",1st,third|third|third|third|third|third|elementary|elementary|2|2
703535,70353,Egyptians worshiped these animals?," asia and africa
Context: Two cows hanging out in the dirt near a fence.
 Question: What type of cow is that?
 ",yes,cat|cat|cat|cat|cat|cat|cat|cat|cat|cat
2887995,288799,Where is that kind of sign found?," pad
Context: A LOT OF CLOCKS ARE ON THE WALL TO LOOK AT
 Question: What types of clocks are these called?
 ",train station,train track|train track|train track|train track|train track|train track|yield|yield|railroad|railroad
153865,15386,Is the christmas tree real or fake?," lab
Context: A big piece of bread is placed on a white plate.
 Question: What kind of coffee shop pastry is this?
 ",fake,fake|fake|fake|fake|fake|fake|fake|fake|real|real
425,42,This holder is also called a shoe what?," no 1 is there
Context: A man is liked by a horse in a city.
 Question: What is the name of the object covering the animals eyes?
 ",rack,rack|rack|rack|rack|rack|rack|rack|rack|shelf|shelf
5186155,518615,In which direction is the wind blowing?," canadian
Context: Some bulls are walking on the pavement of a road.  
 Question: Horns grow on what gender of cow bull?
 ",south,west|west|west|west|north|north|north|north|east|east
1648485,164848,Is the man cross country skiing or is he in a race?," spanish
Context: Truck delivering equipment rental on a UK street
 Question: What kind of truck is that?
 ",cross country,race|race|race|race|race|race|cross country ski|cross country ski|cross country|cross country
511745,51174,The sandwich in this photo was wrapped in what?," usa
Context: a desk with a computer, a seat and a muppet 
 Question: What would i use to keep warm?
 ",tin foil,foil|foil|foil|foil|foil|foil|foil|foil|foil|foil
2111925,211192,What room is this?," fighter jet
Context: A man is riding a motorcycle down a street
 Question: What is the name of this motorcycle?
 ",doctor's office,exam room|exam room|hospital|hospital|doctor office|doctor office|doctor office|doctor office|exam|exam
4515595,451559,What mechanism propels the vehicle in this picture?," japan
Context: A bird sitting on a sill outside a window.
 Question: What's that birds species?
 ",pedal,wheel|wheel|wheel|wheel|pedal|pedal|bench|bench|self|self
3329405,332940,What is this toy made of?," float
Context: A plate of carrots and broccoli with ranch dip.
 Question: Where would you find someone eating this?
 ",plastic,cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|cardboard|wooden|wooden
3123855,312385,What animal do you have to watch out for when doing this sport?," computer
Context: children in a classroom with small green laptops on their desk.
 Question: What are these students learning?
 ",shark,shark|shark|shark|shark|shark|shark|wave|wave|shark|shark
1069125,106912,Can you name the place where the boy is playing?," silver
Context: A woman wearing a mink stole around her neck.
 Question: What animal is this lady wearing?
 ",sidewalk,driveway|driveway|driveway|driveway|driveway|driveway|concrete|concrete|park lot|park lot
800225,80022,Name the device which seperates the court above?," american airline
Context: there is a small baby holding a cellphone in her hand
 Question: What do you do to that item before putting it in your pocket?
 ",net,net|net|net|net|net|net|net|net|tennis net|tennis net
2857425,285742,What decade was this picture taken?," train station
Context: A person on skis is shown going down a slope.
 Question: What is the the second tallest mountain in the united states?
 ",1950s,1950's|1950's|1950's|1950's|20s|20s|60's|60's|1960's|1960's
4712265,471226,Where is this vegetable grown?," birch
Context: An old fashioned tv sitting in a living room next to a piano.
 Question: What type of piano is behind the stained glass?
 ",farm,ground|ground|outdoor|outdoor|garden|garden|garden|garden|field|field
1174325,117432,What body of water is this?," oak
Context: Melted cheese on top of a pizza sitting on a stone slab. 
 Question: What city is thought to be the origin of the food pictured?
 ",river,river|river|river|river|river|river|river|river|sea|sea
1174415,117441,What kind of scissors are these?," spring
Context: a couple of boxes with some appliances in it 
 Question: A screen lies on the floor is it a crt or lcd?
 ",safety,surgical|surgical|surgical|surgical|nail clipper|nail clipper|metal|metal|tweezers|tweezers
4943285,494328,What does this animal eat?," corgi
Context: A small dog sits in front of a computer screen on a desk.
 Question: What animal is pictured?
 ",cat food,tuna|tuna|tuna|tuna|mice|mice|mice|mice|milk|milk
4658355,465835,What animal is half patterned like those pictured and half patterned like a donkey?," stream
Context: a plate full of various foods, including noodles, cooked meat, rice, fries, pickles, and cold cuts
 Question: From what vegetable does the food come from in the top left of the picture?
 ",giraffe,mule|mule|mule|mule|burro|burro|zonkey|zonkey|okapi|okapi
1169515,116951,What decade was this train engine manufactured?," no idea
Context: A desk area with a keyboard, mouse and lens cap.
 Question: Which rodent has a similar name to the technical device seen?
 ",1900,1800|1800|1800|1800|1900s|1900s|1910 to 1920|1910 to 1920|1930s|1930s
4573945,457394,How did you make this dish?," marine
Context: A yellow, orange and black bus moving along a city street.
 Question: What do you look through when you sit on this bus?
 ",boil water,boil it|boil it|pot|pot|boiled|boiled|boil|boil|boil|boil
3486315,348631,Why is this dangerous?," shark
Context: A fuzzy brown dog is happy for a car ride.
 Question: What food do these animals eat?
 ",shark,drown|drown|drown|drown|wave|wave|surf|surf|marine life|marine life
265075,26507,What is the waist size of the man in the black shorts?," bear
Context: A plane is shown next to a cloud.
 Question: What is this plane going to do next?
 ",32,34|34|34|34|30|30|36 in|36 in|medium|medium
4951465,495146,What organization operates this train?," snow
Context: Sheep graze in a green pasture on a farm surrounded by tree covered hills.
 Question: What are these animals standing inside of?
 ",amtrak,amtrak|amtrak|amtrak|amtrak|southwest|southwest|southwest|southwest|norfolk southern|norfolk southern
3281115,328111,What is a common name for very tall buildings like the one shown in this photo?," teddy roosevelt
Context: These miniature figurine donuts are in a wooden box.
 Question: What do most of the objects in the tray most closely resemble?
 ",skyscraper,skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscraper|skyscrapper|skyscrapper
4207755,420775,What is the name of the sticks held in this person's hand?," chopper
Context: A white kitchen with a black stove painted kelly green
 Question: Which of these objects contains freon?
 ",ski,pole|pole|pole|pole|pole|pole|skii pole|skii pole|ski pole|ski pole
115525,11552,What do you do if you encounter this animal?," apple pie
Context: A person is sitting on a bed with a suitcase on another bed.  
 Question: Why are there so many beds?
 ",run,run|run|run|run|stay still|stay still|stay still|stay still|play dead|play dead
2575575,257557,In what sort of building would this vehicle be found?," concert
Context: A sheep standing next to a baby sheep in a lush green field.
 Question: What type of animal is this?
 ",factory,warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|warehouse|factory|factory
4488105,448810,What kind of sign is this?," map
Context: A living room with a high ceiling is filled with furniture. 
 Question: What type of painting is hanging on the wall above the sofa?
 ",street sign,street sign|street sign|street sign|street sign|street|street|street|street|road|road
3017995,301799,What are the eating utensils on the left called?," 10 minutes
Context: A brick wall with a blue and white sign next to arc.
 Question: What language is on the sign?
 ",chopstick,chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chopstick|chop stick|chop stick
3732665,373266,What type of building is this?," low
Context: Many boats moving past some large old buildings. 
 Question: What is a luxury vessel called?
 ",office,hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital|hospital
3883745,388374,What is the best country to visit a beach like this?," benjamin franklin
Context: The small horse is pulling a two wheeled cart.
 Question: What is the horse doing?
 ",hawaii,mexico|mexico|mexico|mexico|bahamas|bahamas|united state|united state|brazil|brazil
1350765,135076,Which bird is this?," internet
Context: A small dog is sitting in a wooden chair that is up against a colorful building.
 Question: What animal is intended to use this object?
 ",bluebird,bluejay|bluejay|bluejay|bluejay|bluebird|bluebird|blue bird|blue bird|mountain bluebird|mountain bluebird
4409375,440937,What is this device used for?," oval office
Context: The horse is wearing a pink harness on it's head. 
 Question: What breed of horse is shown?
 ",call,communicating|communicating|music|music|talk|talk|communication|communication|telephony and compute|telephony and compute
1638525,163852,What type of oil was used to garnish the dish?," rain
Context: two apples and two bananas on a bowl
 Question: Which one would a monkey choose?
 ",olive oil,olive|olive|olive|olive|olive|olive|olive|olive|sesame|sesame
4893465,489346,What style of fence is this?," trail
Context: A conveyor belt topped with lots of donuts in a kitchen.
 Question: What kind of cookies are being made?
 ",picket,picket|picket|picket|picket|picket|picket|picket|picket|pickett|pickett
5541425,554142,What insects are attracted to this plant?," dolphin
Context: Signs above the highway giving directions as to where to go
 Question: Which languages use non latin letters like those depicted?
 ",bee,bee|bee|bee|bee|bee|bee|flys|flys|mite|mite
246105,24610,What type of person would live in this environment?," shitzu
Context: Two black dogs resting on a human's bed.
 Question: What breed of dogs are these?
 ",student,college student|college student|college student|college student|student|student|student|student|single|single
1967155,196715,Why is this vehicle parked in the beach?," to ripen
Context: A herd of cattle walking through a path through the rocks.
 Question: What's big and grand that people go to see on vacation?
 ",to rescue people,life gaurd|life gaurd|life gaurd|life gaurd|work|work|maintenance|maintenance|he is lifeguard|he is lifeguard
3008145,300814,What kind of event is this?," teal
Context: A young man is surf a wave in the ocean.
 Question: Why is the water green?
 ",joust,joust|joust|joust|joust|joust|joust|joosting|joosting|joust|joust
806665,80666,Where can you buy this pet?," 1886
Context: A man in an anti-drug shirt eats a hotdog.
 Question: Why would he be holding that?
 ",pet store,pet store|pet store|pet store|pet store|pet store|pet store|pet store|pet store|shelter|shelter
3835135,383513,What type of clouds are these?," whipped
Context: A large camo painted truck sitting in a parking lot.
 Question: What could this truck be used for?
 ",cumulus,nimbus|nimbus|nimbus|nimbus|rain|rain|cumulus|cumulus|cumulous|cumulous
3257205,325720,How many wheels does this vehicle usually have?," merino
Context: A pizza is served on top of a plate.
 Question: What are the ingredients used in preparing the dish shown?
 ",18,8|8|8|8|8|8|18|18|4|4
4630375,463037,The rounded front part of the plane is also called the what?," parked
Context: Several surfers in the ocean on a clear day.
 Question: What activity can be done here?
 ",nose,nose|nose|nose|nose|nose|nose|nose|nose|turbine|turbine
2025625,202562,Where are they going?," chocolate
Context: a polar bear submerged in a body of water
 Question: Where is the animal from?
 ",vacation,on trip|on trip|on trip|on trip|on trip|on trip|vacation|vacation|vacation|vacation
1745035,174503,Why is there a rubber band on her head?," water
Context: a green tall street lantern sits next to a one-way and 11th street sign with a rainbow across the bottom of it.
 Question: What does the black street sign say?
 ",to hold hair back,hold phone|hold phone|hold phone|hold phone|forehead|forehead|hold|hold|to hold cell phone|to hold cell phone
1129155,112915,In what room of a house would you most likly find these types of chairs?," clear
Context: Three young sheep laying against a fence with blue paint on their wool
 Question: What does this animal produce that people use?
 ",living room,dine room|dine room|dine room|dine room|bedroom|bedroom|live|live|kitchen|kitchen
991195,99119,What type of occasion would warrant this behavior?," snowboard
Context: A very nice looking train by a station platform.
 Question: Which item depicted here is also a kind of shoe?
 ",vacation,vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation|vacation
698845,69884,Things that are scaled to such a small size but which are meant to accurately depict the larger variants are called what?," blaise pascal
Context: A large parking lot full of rows of motorcycles.
 Question: Was this a bike sale or competition?
 ",miniature,miniature|miniature|miniature|miniature|miniature model|miniature model|miniature|miniature|scale|scale
4010035,401003,What kind of vehicle is that and how many terrorist attacks have been performed with it?," amtrak
Context: A woman is riding a bicycle on a tightrope.
 Question: What era was this picture taken?
 ",plane,airplane 3|airplane 3|airplane 3|airplane 3|airplane 33|airplane 33|plane 3|plane 3|airplane|airplane
736345,73634,This is a modern plane that was originally inspired by what two brothers?," stop
Context: The room has a couch and a trophy case in it.
 Question: Is the hanging in wall a painting or photo frame with picture?
 ",wright,wright|wright|wright|wright|wright|wright|wright brother|wright brother|write|write
3441005,344100,How is this beverage made?," film
Context: Two long buses painted with blue and red designs parked on a street.
 Question: Are these for public or a school?
 ",with ice,brewed|brewed|brewed|brewed|coffee maker|coffee maker|blender|blender|brew|brew
4749345,474934,What is the type of ground the horses are riding on?," meat
Context: A women wearing a tiara holding some ketchup and a cell phone.
 Question: What company makes the famous red bottle that the woman is holding?
 ",sand,sand|sand|sand|sand|sand|sand|sand|sand|beach|beach
3419335,341933,Under what family do these two vegetables fall in?," bottom
Context: A boy on a raft of bananas in water.
 Question: Is this a river creek stream or lake?
 ",allium,root|root|root|root|umbellifer|umbellifer|umbellifers|umbellifers|root|root
5593885,559388,What psychological benefits do these animals provide their owners?," veteran day
Context: Three men in a kitchen with styrofoam plates and four stoves.
 Question: What type of oven is shown in the picture?
 ",companionship,comfort|comfort|comfort|comfort|love|love|emotional support|emotional support|happiness|happiness
980485,98048,What activity is taking place?," catch
Context: A highway with traffic and traffic signs on it.
 Question: You should never drive while using what electronic?
 ",sail,sail|sail|sail|sail|sail|sail|boat|boat|wind surf|wind surf
917515,91751,What is the player most likely kicking the ball towards?," firemen
Context: A vase full of tulips in front of a window with the blinds pulled.
 Question: What kind of flowers are these?
 ",goal,goal|goal|goal|goal|goal|goal|goal|goal|soccer player|soccer player
3502305,350230,How much water can the teapot in the photo hold?," canadian
Context: a man on a snowboard on a snowy field
 Question: What activity is this?
 ",1 quart,2 quarts|2 quarts|2 quarts|2 quarts|1 gallon|1 gallon|1 gallon|1 gallon|2 liters|2 liters
752835,75283,What kind of dog is featured in this photo?," granny smith
Context: A cat looking at the camera while lying on a blanket next to a remote.
 Question: Is this a wild or domestic animal?
 ",dalmatian,dalmation|dalmation|dalmation|dalmation|great dane|great dane|great dane|great dane|dalmations|dalmations
3972785,397278,What does the color of this sign represent in america?," beach
Context: A person that is riding a horse in between several fences.
 Question: What are animals of this kind most often used for?
 ",danger,caution|caution|caution|caution|caution|caution|caution|caution|yellow|yellow
1631555,163155,How many of this animal are estimated to be kept as pets worldwide?," towel
Context: A group of people riding a carousel with trees in the background.
 Question: How does this move in a circle?
 ",100 million,75 million|75 million|75 million|75 million|3 billion|3 billion|526452|526452|75000000|75000000
4986105,498610,Giraffes have spots to provide what kind of defense?," beard
Context: A snowboarder jumping next to a tree with powder trailing behind him.
 Question: What extreme sport is this?
 ",camouflage,camouflage|camouflage|camouflage|camouflage|cammouflage|cammouflage|camoflauge|camoflauge|visual|visual
4242705,424270,What gender is the child?," polarity
Context: Two men sitting at a table with a pizza in front of them.
 Question: Should you bake or roast this item?
 ",female,female|female|female|female|female|female|girl|girl|girl|girl
169585,16958,Who painting the artwork hanging over the fireplace?," geese
Context: Boats are docked in a small water setting.
 Question: These types of boats would work well in which type of weather?
 ",van gogh,artist|artist|artist|artist|painter|painter|owner|owner|thomas kinkade|thomas kinkade
289985,28998,Why is he eating this?," cake
Context: Police officers taking suitcases out of a truck.
 Question: How many people rent one of these trucks in the us annually?
 ",it is candy,snack|snack|snack|snack|carnival|carnival|hungry|hungry|treat|treat
4350695,435069,What is the object called that is tied around this dogs neck?," 1873
Context: An airplane flying close to the ground in an air field.
 Question: How high does this plane fly?
 ",leash,bandana|bandana|bandana|bandana|bandana|bandana|kerchief|kerchief|ascot|ascot
4637815,463781,What is the name of the airline of the pictured airplane?," 20th
Context: many cows on a dirt ground with a van in the background
 Question: These animals travel together in numbers what is the name for them?
 ",air canada,air canada|air canada|air canada|air canada|canada air|canada air|boeing|boeing|jet|jet
3982365,398236,What is a good side dish for this meal?," palomino
Context: A cruise boat in the middle of a cloudy day.
 Question: Which large sea going vehicle like this one famously sank after hitting an ice burg?
 ",fries,fry|fry|fry|fry|chip|chip|baked bean|baked bean|coleslaw|coleslaw
2774405,277440,What is this object for?," bear
Context: A present with card on a table with candles
 Question: What is burning?
 ",work,surf internet|surf internet|compute|compute|compute data|compute data|work|work|surf internet|surf internet
5815575,581557,What is that special shirt called?," tony hawk
Context: A group of girls dressed in uniforms with pen writing on their shirts.
 Question: Waitresses or private school girls?
 ",rash guard,wet shirt|wet shirt|wet shirt|wet shirt|wetsuit|wetsuit|wetsuit|wetsuit|rash guard|rash guard
5764615,576461,Name the place shown in this picture?," potato
Context: A green street sign attached to a light pole under a bridge.
 Question: In what state can this street be found?
 ",california,highway|highway|highway|highway|chicago|chicago|brighton|brighton|america|america
4359575,435957,What kind of stuffed toy is in the picture?," snack
Context: Front view of a woman taking wide step, holding a tennis racket back low, and looking at tennis ball in air, on a tennis court with fence.
 Question: What move is she using?
 ",teddy bear,bear|bear|bear|bear|bear|bear|bear|bear|teddy bear|teddy bear
3187015,318701,Which furnishing seen here is of a type reminiscent of what is seen in some classrooms?," downtown
Context: A man is holding on to a large cow.
 Question: Name the variety of the cow shown in this picture?
 ",desk,chair|chair|chair|chair|chair|chair|desk|desk|desk|desk
1256735,125673,What is the glaze on the chicken?," overcast
Context: A shoe shine stand is set up with a leather conference chair.
 Question: What is the black high seat and platform used for?
 ",barbecue,honey mustard|honey mustard|honey mustard|honey mustard|sauce|sauce|lemon honey garlic|lemon honey garlic|garlic butter|garlic butter
2986335,298633,What is this man doing?," condensation
Context: A person jumping on a skateboard over something.
 Question: What's he jumping?
 ",play tennis,play tennis|play tennis|play tennis|play tennis|play tennis|play tennis|ten|ten|tennis|tennis
