question_id,image_id,question,prediction,prediction_clean,answer_list
5330325,533032,What is this type of policeman typically called?," jockey
Context: An equestrian and horse are making the jump.
 Question: What do we call the person on top of this animal?
 Candidates: jockey (0.9990990611419217),equestrian (0.06865269653422118),woman (0.016135377144463198),man (0.007135380404716986),horseback ride (0.006164482742317454)
 ",policeman,mounted|mounted|mounted|mounted|horse|horse|bobby|bobby|mounted police|mounted police
333455,33345,Where in this room could i sit?," sofa
Context: A room wiht a bowl and a bunch of bananas in it on a desk 
 Question: What is in this picture to sit on?
 Candidates: chair (0.9990952735505219),seat (0.004783973034714359),sofa (0.0035859972908459693),furniture (0.0007261051100674082),couch (0.0007109355557961536)
 ",chair,chair|chair|chair|chair|chair|chair|chair|chair|in chair|in chair
3968215,396821,In what states might this person be doing this activity?," california
Context: The couple is posing in the snow with a surfboard, dressed in their bathing suits with Santa hats and weather boots.
 Question: Where did this sport originate?
 Candidates: hawaii (0.9678024890379879),california (0.8096316090755682),usa (0.7132159447216811),florida (0.6938565078471299),us (0.14296837663525788)
 ",california,california hawaii|california hawaii|california hawaii|california hawaii|california hawai'i|california hawai'i|california florida washington oregon massachussetts new york|california florida washington oregon massachussetts new york|hawaii and california|hawaii and california
3287805,328780,What kind of cat is that?," bombay
Context: THERE IS A CAT THAT IS LYING ON THE BED
 Question: What breed of cat is this?
 Candidates: persian (0.9669725569844834),siamese (0.9398960315182335),domestic (0.7965959116551922),domestic shorthair (0.15501840700696695),tabby (0.06480012965971078)
 ",siamese,black cat|black cat|black cat|black cat|american shorthair|american shorthair|black|black|domestic short hair|domestic short hair
5304665,530466,Who was the artist that painted this train car?," graffiti
Context: A truck is covered all over in graffiti
 Question: What type of art is covering this truck?
 Candidates: graffiti (0.9995861621097921),grafitti (0.48853406194633164),mural (0.052955771964790704),paint (0.012274084778302075),art (0.009898932940742629)
 ",graffiti,banksy|banksy|banksy|banksy|van gogh|van gogh|graffiti|graffiti|street artist|street artist
1828345,182834,What item normally used by stair climbers to maneuver forward with their arms is not on view here?," stair
Context: people riding on the backs of elephants with a sky background
 Question: What is the silver item with many steps used for in this situation?
 Candidates: ladder (0.9927122472383363),stair (0.5016011391983994),step (0.02454191020784906),walkway (0.021290153508701202),chair lift (0.005051449841660704)
 ",ladder,rail|rail|rail|rail|hand rail|hand rail|rail|rail|rail|rail
113645,11364,What california national park are these known to be seen?," new york
Context: A bear with black-brown fur, from front, facing and looking into camera with green grass in mouth, standing in grass, rocks, and bushes outside.
 Question: What area is this bear habitating?
 Candidates: forest (0.9278190225728884),wood (0.6771374423233197),wild (0.07731879236093905),mountain (0.012826417691575012),north pole (0.00947731641260156)
 ",yosemite,yosemite|yosemite|yosemite|yosemite|sequoia|sequoia|yellowstone|yellowstone|sequoia and king canyon national park|sequoia and king canyon national park
3874295,387429,What kind of ties are the men wearing?," bow
Context: a man dressed with yellow clothes and hat on a street corner
 Question: What is around this mans neck that's orange in color?
 Candidates: bow tie (0.9966913629387961),bowtie (0.9555638303555656),tie (0.9050879881441958),bow (0.03722706194378722),scarf (0.0011652413145789124)
 ",bow tie,bowties|bowties|bowties|bowties|bowties|bowties|bowties|bowties|bow tie|bow tie
5723995,572399,Should you leave the toilet seat up like this photo or down?," down
Context: This is a downhill winter skier wearing light blue.
 Question: Is she skiing up or down the hill?
 Candidates: down (0.9898655518524073),downhill (0.9787853960384288),both (0.013744951102806904),up (0.012893881972172082),ski (0.0030282985508292603)
 ",up,down|down|down|down|down|down|down|down|leave it up|leave it up
3312425,331242,What treat is the vender selling?," hay
Context: A display in a grocery store filled with lots of fresh fruits and vegetables.
 Question: What desserts can be made with these?
 Candidates: pie (0.5423918053932922),apple pie (0.2464246588066939),pud (0.11686245136500609),fruit salad (0.07624455579482939),dessert (0.04846255826580883)
 ",donut,cotton candy|cotton candy|cotton candy|cotton candy|ice cream|ice cream|coffee|coffee|towel|towel
2100995,210099,What is this made of?," wicker
Context: A woman and a young man sitting in rocking chairs on their electronics.
 Question: What material is the gray rocking chair made of?
 Candidates: wicker (0.9897222345356864),wood (0.7054386485725507),bamboo (0.09486598046556681),rattan (0.05493053246712786),metal (0.008879526239626475)
 ",wicker,wicker|wicker|wicker|wicker|wicker|wicker|rattan|rattan|rattan|rattan
3036115,303611,What type of cheese was used?," mozzarella
Context: A pizza sitting on top of a plate covered in cheese and greens.
 Question: What kind of cheese is commonly on this dish?
 Candidates: mozzarella (0.9818763060204851),feta (0.055107718800663896),italian (0.013276523299158193),american (0.009908906389492218),french (0.006793202984497884)
 ",mozzarella,mozzarella|mozzarella|mozzarella|mozzarella|mozarella|mozarella|mozzerella|mozzerella|melted|melted
635655,63565,What is a state where this scene could take place?," california
Context: A bowl full of oranges near a tea kettle
 Question: What us state produces the most of this fruit?
 Candidates: florida (0.9781538074391581),california (0.07138344264793012),texas (0.07057806419903682),hawaii (0.032055446762956644),tree (0.01200015157110223)
 ",florida,south carolina|south carolina|south carolina|south carolina|california|california|nj|nj|florida|florida
5700395,570039,This activity helps to ensure that what remains fresh?," toothpaste
Context: A small infant sitting on a bathroom counter while someone holds the infant an brushes their teeth.
 Question: What paste is applied before doing this activity?
 Candidates: toothpaste (0.98899200086787),brush teeth (0.035034366883267554),clean teeth (0.023889713910536244),bleach (0.008256145875926525),brush (0.007755378996212627)
 ",air,brush teeth|brush teeth|brush teeth|brush teeth|breath|breath|breath|breath|brush|brush
300495,30049,When was the activity shown first invented?," 1769
Context: Man in all black swimsuit walking down a beach with his surfboard.
 Question: When was this piece of sporting equipment invented?
 Candidates: surfboard (0.16242214878587247),1960 (0.11529377763907646),1973 (0.11380162384747862),1965 (0.10390937572922318),1970 (0.10128683522617554)
 ",1973,1922|1922|1922|1922|1920s|1920s|1950|1950|1985|1985
5046705,504670,What is the brand name of the monitor?," samsung
Context: Two laptops sit next to a tv on a tv stand.
 Question: What company manufacture the television in this picture?
 Candidates: sony (0.9769691743566207),lg (0.7917654152030943),samsung (0.6014625212271576),flatscreen (0.0771209557378601),toshiba (0.05582385741852319)
 ",samsung,lg|lg|lg|lg|lg|lg|lg|lg|rca|rca
2935745,293574,Which type of glass is used for making the glass cups shown in this photo?," green
Context: A VASE WITH A GLASS TABLE ON THE WALL DISPLAY
 Question: Which type of glass is used to make this table?
 Candidates: clear (0.4246882176871075),fancy (0.022721219169664325),frosted (0.009592956634180227),pane (0.008532241050191902),wide angle (0.007236671527582105)
 ",wine glass,crystal|crystal|crystal|crystal|plexi|plexi|bordeaux|bordeaux|vase|vase
5253715,525371,What kind of vehicle is above the building?," airplane
Context: An airplane in the air with four propellers on it. 
 Question: What type of vehicle is this?
 Candidates: airplane (0.9925013806816514),plane (0.9571538372493221),jet (0.02078279032059326),air (0.0022467790815986232),boeing (0.0020642163962928525)
 ",airplane,airplane|airplane|airplane|airplane|airplane|airplane|airplane|airplane|plane|plane
3030065,303006,What activities could take place in this room?," eat
Context: A clean living room with a couch and small television.
 Question: What would you use this room for?
 Candidates: watch tv (0.9658921917602193),tv (0.5498215574358744),relax (0.3988859820908148),television (0.12880198371411022),live (0.0812048236012955)
 ",eat,read|read|read|read|play piano|play piano|read piano play|read piano play|relax|relax
3981385,398138,Where are these people?," scotland
Context: A large manufacturing facility next to a field with animals on it.
 Question: Where is this?
 Candidates: florida (0.7288929069436849),london (0.5072521473033936),new york (0.26399565767485145),pennsylvania (0.15747818964171445),city (0.09363602854166815)
 ",park,outside|outside|outside|outside|field|field|on hill|on hill|outdoor|outdoor
468895,46889,This small person's first set of teeth are called the what teeth?," front
Context: A dog is frolicking with a dirty white teddy bear.
 Question: Which tooth is named after this animal?
 Candidates: canine (0.9475039228991462),oral b (0.03563031625066966),fruit stripe (0.010182995879136854),herbivore (0.005306342778374345),doberman (0.003783959955186954)
 ",baby,baby|baby|baby|baby|baby|baby|baby|baby|baby|baby
3709805,370980,What animal is printed on this baby's clothes in this picture?," lizard
Context: some different stuffed bears a white tan and a green and gray one
 Question: What type of animal do these dolls depict?
 Candidates: bear (0.9854028466700927),teddy bear (0.029728594245504888),sheep (0.019285630223532642),giraffe (0.014276061332565409),lamb (0.004661561512634013)
 ",polar bear,turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle
5113635,511363,What tools are needed to construct this toy?," string
Context: A group of people stand with kite strings tangled.
 Question: What are the people trying to fly?
 Candidates: kite (0.9937392058074319),kite fly (0.018507412059923692),fly kite (0.007269106456482476),wind (0.005009271762111885),string (0.0018171507803366013)
 ",wind,screwdriver|screwdriver|screwdriver|screwdriver|needle|needle|screwdriver|screwdriver|knife and saw|knife and saw
1607615,160761,Why would this man be wearing these glasses?," to see
Context: A man in a blue shirt is brushing his teeth in front of a mirror.
 Question: Why am i doing this?
 Candidates: clean teeth (0.8908719515515202),brush teeth (0.11149192549264753),mirror (0.019734070445033204),clean (0.012758551051374113),selfie (0.010840673613984326)
 ",to see,correction|correction|correction|correction|injury to eye|injury to eye|vision difficulty|vision difficulty|eye out|eye out
516055,51605,Who is the home run leader in this sport?," babe ruth
Context: The baseball batter is getting ready to swing the bat. 
 Question: What player is ranked highest in this sport?
 Candidates: pitcher (0.8305825780699335),catcher (0.2023111862443583),batter (0.1542993928405939),babe ruth (0.08915924071288636),umpire (0.053595989066906054)
 ",babe ruth,babe ruth|babe ruth|babe ruth|babe ruth|papi|papi|jeter|jeter|kris bryant|kris bryant
4306525,430652,What sport is this?," horse race
Context: a girl riding a horse holding her hat
 Question: What sport is this?
 Candidates: polo (0.8177839335684772),horse race (0.7730997850202713),equestrian (0.6943467703292511),horseback ride (0.18094147993619494),horse jump (0.053807290128453956)
 ",horse race,horse race|horse race|horse race|horse race|horse race|horse race|horse race|horse race|polo|polo
1209775,120977,What type of architecture is shown in these buildings?," gothic
Context: A tower clock on display in the city
 Question: What style of architecture is photographaed?
 Candidates: classic (0.6761767358354489),victorian (0.5355137290308318),spanish (0.4636376017462092),gothic (0.37348778702769003),old (0.07019064352477361)
 ",gothic,gothic|gothic|gothic|gothic|tower|tower|baroque|baroque|dome|dome
4288125,428812,How long should i bake this for?," 15 minutes
Context: A piece of bread is covered with veggies.
 Question: How long do you thing you should cook this?
 Candidates: 10 minutes (0.22094393434233553),1 hour (0.10646255502277967),hour (0.06669926216790158),15 minutes (0.028714418262935974),30 minutes (0.028589168720717907)
 ",10 minutes,30 minutes|30 minutes|30 minutes|30 minutes|30 minutes|30 minutes|15 mins|15 mins|15 minutes|15 minutes
508295,50829,What type of cheese is on this sandwich?," mozzarella
Context: a close up of a pizza on a pan
 Question: What type of cheese is used in this food?
 Candidates: mozzarella (0.9969312150028496),american (0.02821179541663404),feta (0.021430820116897793),italian (0.014198378681046512),cheddar (0.0031917942439418823)
 ",american,swiss|swiss|swiss|swiss|american|american|american|american|monterey jack|monterey jack
13745,1374,When was this type of transportation invented?," 1804
Context: A large long train on a steel track.
 Question: When was this type of transportation first used in france?
 Candidates: 1804 (0.25535485743884223),1800's (0.24606265268559457),1800s (0.16806008347548432),1900 (0.16076126460134385),1920 (0.07053051929630587)
 ",1804,1804|1804|1804|1804|1804|1804|1804|1804|1800s|1800s
3086775,308677,What kind of sport is practiced is in this picture?," motocross
Context: A man on a motorcycle riding a dirt track.
 Question: What sport is this?
 Candidates: motorcross (0.8453618415788838),motocross (0.7196812721573321),dirt bike (0.5224162549551169),bmx (0.030255881046787798),dirt (0.02472523620127356)
 ",motorcross,bmx|bmx|bmx|bmx|bike|bike|mountain bike|mountain bike|motor cross|motor cross
2934255,293425,What topic is this event related to?," politic
Context: many people sitting around a table wearing business attire
 Question: What is this meeting about?
 Candidates: politic (0.5100013235879686),table (0.20210699244584723),meet (0.09827263940673432),business (0.022592828185752502),press conference (0.0198947764376599)
 ",politic,sport|sport|sport|sport|football|football|economic|economic|politic|politic
2056475,205647,What is in this truck?," fedex
Context: a track parked outside a very tall building
 Question: What is this truck used for?
 Candidates: delivery (0.9906083680656896),ship (0.2957115629130331),cargo (0.06581750236136584),haul (0.04870484346816273),transport (0.03536116888282456)
 ",food,package|package|package|package|fedex|fedex|mail|mail|box|box
1030175,103017,Name the clock model shown in this picture?," grandfather
Context: A LOT OF CLOCKS ARE ON THE WALL TO LOOK AT
 Question: What types of clocks are these called?
 Candidates: analog (0.6422711017285752),wall clock (0.33839399673842335),grandfather (0.10485654415353894),roman numeral (0.03344234412327823),old (0.009120637136328172)
 ",grandfather,wall|wall|wall|wall|wall|wall|seiko|seiko|wall clock|wall clock
4357835,435783,In an area like this what sort of animals might be seen in the trees?," elephant
Context: A group of men and women riding elephants through a jungle.
 Question: Besides horses what animals are these that you can ride?
 Candidates: elephant (0.998561161933339),dumbo (0.009616597866736616),grey (0.007650951683708068),0 (0.0028338997005400127),hindu (0.0016379771507384795)
 ",cow,monkey|monkey|monkey|monkey|bird|bird|elephant|elephant|giraffe|giraffe
1345425,134542,What is the most popular candy shown here?," mike and ike
Context: Vintage beige BMW motorcycle on display at a function.
 Question: What candy resembles the man's tie?
 Candidates: candy cane (0.01646227569110786),0 (0.015049292957501103),sprinkle (0.00934660508167728),fruit stripe (0.00793150419401781),lipstick (0.005330771568601948)
 ",candy,snicker|snicker|snicker|snicker|sucker|sucker|jelly bean|jelly bean|halloween|halloween
1326835,132683,What full scale train does this small one represent?," children
Context: a big thomas the train replica sits parked on display 
 Question: What was the conductors name of this famous kids television show?
 Candidates: thomas (0.9932348804609472),thomas train (0.027578567830211443),thomas tank engine (0.014505931240906733),train (0.005682050495142758),locomotive (0.004915555189332584)
 ",toy,locomotive|locomotive|locomotive|locomotive|caboose|caboose|thomas|thomas|polar express|polar express
2158125,215812,What are these used for?," urine
Context: A urinal is on the ground of a bathroom with cracked tiles.
 Question: What is that hole in the ground for?
 Candidates: toilet (0.6737704134901789),urine (0.2973138268584048),flush (0.06617607926319094),plumber (0.04379629663241689),pee (0.03256086264456161)
 ",urine,pee|pee|pee|pee|urine|urine|elimination|elimination|urination|urination
894595,89459,What did people put on this sign?," vandalism
Context: A basket filled with bananas with faces drawn on them.
 Question: Why would they paint the bananas?
 Candidates: for fun (0.9892848772589861),fun (0.9045548832156406),art (0.5696790940719869),halloween (0.046897595677947775),birthday (0.00580102475764597)
 ",graffiti,sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker
5758225,575822,What store could you find this item?," whole food
Context: A picture frame with a basket and fruits in it.
 Question: Where can i buy the fruit shown here?
 Candidates: grocery store (0.8076439288440967),supermarket (0.7412040795834962),store (0.3976307184425389),walmart (0.25614684884209493),farmer market (0.19691950445752857)
 ",supermarket,toy store|toy store|toy store|toy store|toy|toy|toy|toy|toy r us|toy r us
2213035,221303,What device did these remotes often fly into?," television
Context: A group of four people are playing a video game.
 Question: Are these people in a classroom or a store?
 Candidates: classroom (0.9304285525769804),store (0.840334213710542),school (0.054545213767129945),office (0.026329168237629083),room (0.013382041589971345)
 ",tv,wall|wall|wall|wall|tv|tv|tvs|tvs|tv's|tv's
1736935,173693,What derby is the horse apart of?," stallion
Context: A jockey riding a horse in an arena
 Question: What is the name of the sport being shown?
 Candidates: horse race (0.915920013022558),polo (0.33322691400197907),derby (0.04907634050035248),horseback ride (0.04293401270550768),horse jump (0.03426053152424061)
 ",horse race,kentucky|kentucky|kentucky|kentucky|kentucky|kentucky|kentucky|kentucky|horse race|horse race
2805365,280536,What brand of container are being used?," contain
Context: A table filled with festive Hanukkah food, such as latkes, donuts, and candy coins.
 Question: What is the brand of the red plastic cup?
 Candidates: dixie (0.19346328659151632),walmart (0.1545753822771501),columbia (0.032534721783164466),mattel (0.03032000284785965),build bear (0.03018716486733273)
 ",pink,tupperware|tupperware|tupperware|tupperware|tupperware|tupperware|rubbermaid|rubbermaid|plastic|plastic
2560915,256091,What letter of the alphabet do those animals names start with?," d
Context: A tennis player is on a purple tennis court.
 Question: What is the second letter from the left written on the ground?
 Candidates: o (0.9782140072975278),i (0.027511224100456463), (0.014987839844967848),large (0.013954083182367018),d (0.013673262679135252)
 ",i,z|z|z|z|z|z|z|z|g|g
206085,20608,How can be wool of sheep be used?," shear
Context: a couple of sheep stand in a grass land 
 Question: How do you remove this animal's hair?
 Candidates: shear (0.989891269119312),sheer (0.90686489715848),number (0.006362838059077535),brush (0.006234942252724658),cloth (0.0052604380416013405)
 ",shear,carded|carded|sweater|sweater|cloth|cloth|cloth|cloth|knit|knit
2029265,202926,What types of birds are those present?," seagull
Context: an image of a flock of birds flying in the air
 Question: What kind of birds are these?
 Candidates: geese (0.9708554169088716),seagull (0.7727778620238727),pelican (0.2975828710708954),sea gull (0.08914619162554659),duck (0.031447009800774466)
 ",seagull,pelican|pelican|pelican|pelican|pelican|pelican|seagull|seagull|seagull|seagull
1960855,196085,When discussing things over dinner what part of the body is it considered rude to place upon the table?," stomach
Context: A man sitting at a table with a pizza.
 Question: The dish before him is good for what part of the body?
 Candidates: stomach (0.9633844141433241),muscle (0.5419912440290032),brain (0.06732197002557308),eye (0.034338207566351836),bone (0.03428298927823558)
 ",arm,elbow|elbow|elbow|elbow|elbow|elbow|elbow|elbow|elbow|elbow
3004085,300408,What is the name of the garment this man is wearing?," wetsuit
Context: A man with a surfboard is walking along the shore.
 Question: What clothing does this person wear for this sport?
 Candidates: wet suit (0.9254104776460313),wetsuit (0.7783292617793758),swimsuit (0.6348803229968153),bath suit (0.2588581915784209),surf (0.013436273513353289)
 ",wetsuit,wetsuit|wetsuit|wetsuit|wetsuit|wetsuit|wetsuit|wet suit|wet suit|wet suit|wet suit
5813945,581394,Where is the luggage stored on the green bus?," front
Context: A silver locomotive with an observation deck on a track.
 Question: This that the front or back of the train?
 Candidates: back (0.9595066427250168),front (0.6114292652737469),side (0.007021303733734921),both (0.0058600496179892474),rear (0.003482386511627408)
 ",back,roof|roof|roof|roof|roof rack|roof rack|top|top|on roof|on roof
444675,44467,Who lost this teddy bear?," child
Context: A group of stuffed teddy bears sitting next to each other
 Question: Who might own one of these?
 Candidates: child (0.9633387699386836),kid (0.679740722148182),children (0.4902772941900327),baby (0.04535483091357178),toddler (0.016790527173748904)
 ",child,child|child|child|child|child|child|child|child|kid|kid
5742565,574256,What kind of bird is this?," hawk
Context: A falcon sitting on top of a black box.
 Question: What type of bird is this?
 Candidates: hawk (0.9660609437847849),falcon (0.3485360859630883),owl (0.08963062368973297),eagle (0.035939101817228564),pigeon (0.00858013777794226)
 ",hawk,hawk|hawk|hawk|hawk|hawk|hawk|eagle|eagle|halk|halk
1760075,176007,Before being used what are most cellphone likely connected to by those cords?," roku
Context: A child holding a cell phone and children on a bed.
 Question: What type of charger would this phone require?
 Candidates: usb (0.5984391656565754),samsung (0.13799875432153186),bluetooth (0.04563090088697243),battery (0.017417160967761535),led (0.012731593653713652)
 ",bluetooth,charger|charger|charger|charger|charger|charger|electrical outlet|electrical outlet|charge|charge
4632835,463283,What drink is this?," smoothie
Context: People enjoying an outdoor restaurant with giant drinks in the fountain
 Question: What type of drink is present in the photo?
 Candidates: beer (0.688292795160928),alcoholic (0.3608253561398735),alcohol (0.1065197003269675),margarita (0.08519177386944211),smoothies (0.03829335725246995)
 ",orange juice,lemonade|lemonade|lemonade|lemonade|cocktail|cocktail|cocktail|cocktail|juice|juice
3418385,341838,What is the purpose of the red decorations in this photo?," no idea
Context: A large tall tower with a clock on top.
 Question: What are the green lights on this clock for?
 Candidates: decoration (0.9962430856258397),light (0.0968935216314399),art (0.014310626350933468),go (0.008626478009153516),decor (0.006358118727760779)
 ",decoration,chinese new year|chinese new year|chinese new year|chinese new year|light|light|celebration|celebration|light|light
245605,24560,Where is this picture taken from?," shuttle
Context: THERE IS A BED WITH A SKY BACKGROUND
 Question: What planet do you recognize?
 Candidates: saturn (0.2926693521727603),airbus (0.01435706403463714),boeing (0.010327640763707605),mammal (0.009295914500893274),antarctica (0.007579859301519701)
 ",air,space|space|space|space|space|space|outer space|outer space|outer space|outer space
4983815,498381,What food does this animal eat?," fish
Context: A bird perched on a plant in the middle of a forest.
 Question: What food does this animal eat?
 Candidates: seed (0.8731694988468433),insect (0.5609897105171605),bug (0.502864269872611),mice (0.2886251046535203),worm (0.22916225332764356)
 ",seed,seed|seed|worm|worm|fish|fish|seed|seed|leaf|leaf
5416645,541664,This display is taken from what famous children's novel?," lego
Context: A white, green and red toy tow truck. 
 Question: What are the materials used for making this toy shown in this photo?
 Candidates: legos (0.9964720886163076),lego (0.9737057275852719),plastic (0.20742553366091168),metal (0.015869032275923695),wood (0.01130035792741103)
 ",lego,harry potter|harry potter|harry potter|harry potter|lion witch and wardrobe|lion witch and wardrobe|lego|lego|wrinkle in time|wrinkle in time
2341695,234169,How many different types of donuts are in this shop?," 8
Context: a crane standing next to what looks like a boat
 Question: How many floors are on the cruise ship?
 Candidates: 6 (0.9797425130581413),5 (0.885590558992186),9 (0.5711449159762069),12 (0.44606888426165003),7 (0.12400173115915616)
 ",8,6|6|6|6|3|3|4|4|8|8
1962445,196244,What is the average lifespan for this animal?," 30 years
Context: A car waits for a family of zebras to cross the road.
 Question: What is the lifespan of this animal?
 Candidates: 5 years (0.29752957422724924),30 years (0.2658439901143065),15 years (0.26102181119101947),20 years (0.24809308445974826),25 years (0.23352504677400018)
 ",20 years,30 years|30 years|30 years|30 years|25 years|25 years|50|50|40 years|40 years
5163415,516341,What do those stickers do?," work
Context: Laptop computer open with programming book atop of it
 Question: What is done on this computer?
 Candidates: work (0.9797906563060769),type (0.6094019702064566),code (0.2872889744375584),study (0.17564316609794095),compute (0.038354391420365)
 ",name,advertise brand|advertise brand|decoration|decoration|decorate|decorate|style|style|show your personality|show your personality
3285,328,Why are these men dressed like this?," halloween
Context: Woman in white blouse intently tying a colorful tie.
 Question: What event do people usually wear this to?
 Candidates: work (0.8672199729551177),formal (0.8517828020924283),wed (0.367417169583594),business (0.15572745894563014),tie (0.06476309376069976)
 ",wed,military|military|military|military|military|military|military|military|soldier|soldier
561585,56158,What brain parasite is much more likely to infect owners of these animals?," toxoplasmosis
Context: A cat lays on top of a rug on the floor.
 Question: This animal typically is a predator to which other animal?
 Candidates: mouse (0.9890320620969967),mice (0.35172995476669855),rat (0.08327013459806178),wolf (0.05577334919342976),feline (0.052261103085913405)
 ",toxoplasmosis,toxoplasmosis|toxoplasmosis|toxoplasmosis|toxoplasmosis|toxoplasmosis|toxoplasmosis|worm|worm|small one|small one
2434425,243442,What type of company is represented here?," refrigerator
Context: A refrigerator sits outside next to a stone wall.
 Question: What company makes this type of appliance?
 Candidates: samsung (0.556631568327983),ge (0.3729792877752146),frigidaire (0.3543390655246543),lg (0.2543475991890707),kenmore (0.14736131986470274)
 ",frigidaire,cater|cater|cater|cater|cater|cater|cater|cater|wed|wed
995435,99543,What long strap can be tied to the object around the animal's neck?," bow
Context: a man in a tux standing beside a snowboard
 Question: What kind of tie does the man have on?
 Candidates: bow tie (0.9908903581708138),bow (0.9739901228037283),bowtie (0.7960270753781137),tuxedo (0.0015566250292384008),red (0.0010650311561066308)
 ",bow tie,leash|leash|leash|leash|leash|leash|leash|leash|leash|leash
3946595,394659,What is the item with the burners and knobs?," stove
Context: a cooker and an oven well cleaned in a kitchen
 Question: What kind of machine is this?
 Candidates: stove (0.9913012807665963),oven (0.054808449307129206),electric (0.007239165894558887),bake (0.005530525973106777),cake (0.0016029052489035752)
 ",stove,stove|stove|stove|stove|stove|stove|stove|stove|stove|stove
2264965,226496,What is that paper on the ground called?," post it note
Context: A man is on the floor and is working on his computer.
 Question: What type of envelope is under the laptop?
 Candidates: window (0.004744963335399814),white (0.004531848720329222),large (0.003730235035469783),paper (0.0034984129849850274),brown (0.002769752291638642)
 ",shadow,litter|litter|litter|litter|flyer|flyer|newspaper|newspaper|cardboard|cardboard
4531665,453166,What kind of award is this?," marine
Context: a group of military men standing by a table with three holding a knife to a cake.
 Question: What branch of the miltary are these men in?
 Candidates: army (0.9834378939187467),marine (0.889395114281691),navy (0.7014132314147093),military (0.03188397832150586),airforce (0.023931057204428893)
 ",military,military|military|military|military|army|army|purple heart|purple heart|military service|military service
1675445,167544,What is the blue thing doing?," land
Context: A low flying airplane traveling over a beach.
 Question: What is this vehicle doing?
 Candidates: fly (0.9866210366400165),land (0.866988119294109),take off (0.0636627164476591),takeoff (0.044797610710591865),travel (0.03420607170292829)
 ",fly,fly|fly|fly|fly|fly|fly|fly|fly|fly through air|fly through air
5493005,549300,The rounded wheels belong to what type of vehicle?," tractor
Context: A woman with a walker boards a bus while others wait.
 Question: What is this older woman holding that has wheels?
 Candidates: walker (0.11754663346518446),stroller (0.04773514581412528),cane (0.021111637996730333),luggage (0.0164767735283864),tricycle (0.013907177916370547)
 ",wagon,wagon|wagon|wagon|wagon|car|car|carriage|carriage|carriage|carriage
999965,99996,What game is he playing?," fetch
Context: A person sitting in a chair next to a table holding a frisbee that is being bitten by a dog.
 Question: What game is this dog ready to play?
 Candidates: frisbee (0.8762410810951903),fetch (0.6736303316642457),catch (0.6534175212234461),disc golf (0.012962599347712763),hunt (0.009234194790523098)
 ",fetch,fetch|fetch|fetch|fetch|fetch|fetch|fetch|fetch|fetch|fetch
3494865,349486,Which tony jaa film contains this animal being rescued by the main character?," dumbo
Context: An elephant standing near a waterfall spouts water from it's trunk.
 Question: Name a movie that included this type of animal?
 Candidates: dumbo (0.9032809184127952),lion king (0.07065716277907734),forrest gump (0.021989419808174617),grey (0.010006817953073486),elephant (0.0074281583103912455)
 ",dumbo,ong bak|ong bak|ong bak|ong bak|ralph|ralph|tarzan|tarzan|warrior king|warrior king
94505,9450,What base are they standing on?," first
Context: A group of men on a field playing baseball.
 Question: What base is the runner headed to?
 Candidates: first (0.8814889831880038),1st (0.7315085134664039),home (0.694880219320592),first base (0.6217882027780396),second (0.10758077486323321)
 ",home,second|second|second|second|second|second|second|second|2nd base|2nd base
5474935,547493,What type of dinnerware is the food on?," presentation
Context: an image of a bathroom scene with a toilet and sink
 Question: Name the type of ceramic used to make this toilet shown in this picture?
 Candidates: porcelain (0.9855231674243532),white (0.5993196609683703),ceramic (0.08665178387040443),clay (0.05641481470380165),tile (0.050258728187658176)
 ",ceramic,plate|plate|plate|plate|plate|plate|plate|plate|plate|plate
5314955,531495,Places where the vehicles shown here can park are called what?," marina
Context: A long dock area full of small boats.
 Question: These boats are in a?
 Candidates: marina (0.9571079762729542),harbor (0.7420386855901573),dock (0.5876973188133571),water (0.020487851335589325),boat (0.01867499353874161)
 ",marina,dock|dock|dock|dock|boat|boat|harbour|harbour|dock|dock
3855865,385586,It is a boat or ship or fishboat?," tugboat
Context: A harbor filled with large boats floating on top of water.
 Question: What kind of boats are shown?
 Candidates: ship (0.7278994051301922),freight (0.5707886887029892),barge (0.5618652661669669),tanker (0.18342708070526956),cargo (0.1482028256979114)
 ",ship,ship|ship|ship|ship|ship|ship|ship|ship|fishboat|fishboat
4437845,443784,What brand racket is the player holding?," wilson
Context: Man using tennis racket to bounce a ball.
 Question: What raquet brand is he using?
 Candidates: wilson (0.9900341163396045),adidas (0.019279705795450287),head (0.010110334227913844),nike (0.00990155041769658),tennis (0.006615706045402268)
 ",wilson,wilson|wilson|wilson|wilson|wilson|wilson|prince|prince|champion|champion
4340895,434089,What is a male of this animal called?," ram
Context: There is a small herd of animals walking along a mountain 
 Question: What type of animal can survive that high on a mountain?
 Candidates: goat (0.9733975345184399),sheep (0.8323792588735025),ram (0.049600923956221996),cow (0.021733648591781545),ewe (0.006911944066662944)
 ",ram,ram|ram|ram|ram|billy|billy|steer|steer|horned|horned
