question_id,image_id,question,prediction,prediction_clean,answer_list
333455,33345,Where in this room could i sit?," cafe
 Context: a living room with a tv and a chair
 Question: Where in this room could i sit?
 Candidates: chair (0.9804771787576639),live room (0.02624153479386101),bench (0.021804541078190375)
 ",chair,chair|chair|chair|chair|chair|chair|chair|chair|in chair|in chair
3968215,396821,In what states might this person be doing this activity?," dive
 Context: a man riding a wave on top of a surfboard.
 Question: In what states might this person be doing this activity?
 Candidates: california (0.9660529772814814),hawaii (0.8468386393907419),florida (0.17919958789926677)
 ",california,california hawaii|california hawaii|california hawaii|california hawaii|california hawai'i|california hawai'i|california florida washington oregon massachussetts new york|california florida washington oregon massachussetts new york|hawaii and california|hawaii and california
3287805,328780,What kind of cat is that?," calico
 Context: a black cat is sleeping on a desk next to a computer.
 Question: What kind of cat is that?
 Candidates: black (0.3818889660503917),domestic (0.28644693336742155),siamese (0.11197063935681545)
 ",black,black cat|black cat|black cat|black cat|american shorthair|american shorthair|black|black|domestic short hair|domestic short hair
5304665,530466,Who was the artist that painted this train car?," karl benz
 Context: a train with graffiti on the side of it.
 Question: Who was the artist that painted this train car?
 Candidates: graffiti (0.17292631795840377),van gogh (0.05950651078428325),engineer (0.03251652825409284)
 ",graffiti,banksy|banksy|banksy|banksy|van gogh|van gogh|graffiti|graffiti|street artist|street artist
1828345,182834,What item normally used by stair climbers to maneuver forward with their arms is not on view here?," intersection
 Context: a living room filled with furniture and a red staircase.
 Question: What item normally used by stair climbers to maneuver forward with their arms is not on view here?
 Candidates: ladder (0.5957988750696631),stair (0.050824527436503994),step (0.010406251509558154)
 ",stair,rail|rail|rail|rail|hand rail|hand rail|rail|rail|rail|rail
113645,11364,What california national park are these known to be seen?," tropic
 Context: a black bear walking across a road near a forest.
 Question: What california national park are these known to be seen?
 Candidates: california (0.07014438179765688),new york (0.041981210007875455),0 (0.020213559896040168)
 ",california,yosemite|yosemite|yosemite|yosemite|sequoia|sequoia|yellowstone|yellowstone|sequoia and king canyon national park|sequoia and king canyon national park
3874295,387429,What kind of ties are the men wearing?," overcoat
 Context: a group of people sitting around a table.
 Question: What kind of ties are the men wearing?
 Candidates: bow tie (0.9435436314990877),bow (0.855126620112954),bowtie (0.3192280071146229)
 ",bow tie,bowties|bowties|bowties|bowties|bowties|bowties|bowties|bowties|bow tie|bow tie
5723995,572399,Should you leave the toilet seat up like this photo or down?," under
 Context: a white toilet sitting next to a bathroom sink.
 Question: Should you leave the toilet seat up like this photo or down?
 Candidates: up (0.9926225275502736),down (0.04235544920953407),both (0.003716558355322832)
 ",down,down|down|down|down|down|down|down|down|leave it up|leave it up
3312425,331242,What treat is the vender selling?," purina
 Context: a horse with a saddle walking on a beach.
 Question: What treat is the vender selling?
 Candidates: horse (0.08959526218119748),0 (0.06815890753187603),cake (0.01380214539114071)
 ",horse,cotton candy|cotton candy|cotton candy|cotton candy|ice cream|ice cream|coffee|coffee|towel|towel
2100995,210099,What is this made of?," steel
 Context: a cat sitting on top of a wooden chair.
 Question: What is this made of?
 Candidates: wicker (0.37597054996249885),wood (0.23076838215856005),chair (0.16963021278472587)
 ",wicker,wicker|wicker|wicker|wicker|wicker|wicker|rattan|rattan|rattan|rattan
3036115,303611,What type of cheese was used?," salami
 Context: a man sitting in front of a large pizza.
 Question: What type of cheese was used?
 Candidates: mozzarella (0.9957452433348872),american (0.04799457332947552),feta (0.03751449886210839)
 ",mozzarella,mozzarella|mozzarella|mozzarella|mozzarella|mozarella|mozarella|mozzerella|mozzerella|melted|melted
635655,63565,What is a state where this scene could take place?," farm
 Context: a group of people sitting on a beach next to the ocean.
 Question: What is a state where this scene could take place?
 Candidates: california (0.8674061636318013),hawaii (0.5390663069605853),florida (0.4442510182782744)
 ",florida,south carolina|south carolina|south carolina|south carolina|california|california|nj|nj|florida|florida
5700395,570039,This activity helps to ensure that what remains fresh?," herbivore
 Context: a woman is helping a baby brush his teeth.
 Question: This activity helps to ensure that what remains fresh?
 Candidates: clean (0.02840753226593623),air (0.018409745351219944),toothpaste (0.014084456016682413)
 ",toothpaste,brush teeth|brush teeth|brush teeth|brush teeth|breath|breath|breath|breath|brush|brush
300495,30049,When was the activity shown first invented?," 1973
 Context: a person is water skiing on a cloudy day.
 Question: When was the activity shown first invented?
 Candidates: 1948 (0.08674642202186776),1973 (0.0861593045260679),1970 (0.06804595379423072)
 ",1973,1922|1922|1922|1922|1920s|1920s|1950|1950|1985|1985
5046705,504670,What is the brand name of the monitor?," record player
 Context: a flat screen tv sitting on top of a wooden stand.
 Question: What is the brand name of the monitor?
 Candidates: toshiba (0.6488957014645274),samsung (0.4913562505944953),lg (0.2604548050347719)
 ",samsung,lg|lg|lg|lg|lg|lg|lg|lg|rca|rca
2935745,293574,Which type of glass is used for making the glass cups shown in this photo?," wicker
 Context: a table topped with a vase filled with flowers.
 Question: Which type of glass is used for making the glass cups shown in this photo?
 Candidates: wine (0.12374887468748401),wine glass (0.09637430233788725),clear (0.03763525755120804)
 ",wine glass,crystal|crystal|crystal|crystal|plexi|plexi|bordeaux|bordeaux|vase|vase
5253715,525371,What kind of vehicle is above the building?," electrical
 Context: a large yellow building with a plane flying over it.
 Question: What kind of vehicle is above the building?
 Candidates: airplane (0.9346673131275249),plane (0.18187225223944528),jet (0.04975721330414598)
 ",airplane,airplane|airplane|airplane|airplane|airplane|airplane|airplane|airplane|plane|plane
3030065,303006,What activities could take place in this room?," watch tv
 Context: a living room filled with furniture and a piano.
 Question: What activities could take place in this room?
 Candidates: read (0.4552718994625798),eat (0.37698082007281786),relax (0.16509246420256224)
 ","read, eat, relax",read|read|read|read|play piano|play piano|read piano play|read piano play|relax|relax
3981385,398138,Where are these people?," bar
 Context: a group of people flying kites in a field.
 Question: Where are these people?
 Candidates: park (0.29592378090991717),outside (0.1845316991200344),field (0.17310058360283742)
 ",bar,outside|outside|outside|outside|field|field|on hill|on hill|outdoor|outdoor
468895,46889,This small person's first set of teeth are called the what teeth?," beak
 Context: a little boy with a toothbrush in his mouth.
 Question: This small person's first set of teeth are called the what teeth?
 Candidates: canine (0.07652045407379732),baby (0.03071924651829035),oral b (0.028470093886032846)
 ",baby,baby|baby|baby|baby|baby|baby|baby|baby|baby|baby
3709805,370980,What animal is printed on this baby's clothes in this picture?," saint bernard
 Context: a baby sleeping on a bed with a white blanket.
 Question: What animal is printed on this baby's clothes in this picture?
 Candidates: giraffe (0.23010545112541245),polar bear (0.06449842328423395),bear (0.034015935065419604)
 ",polar bear,turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle|turtle
5113635,511363,What tools are needed to construct this toy?," knit needle
 Context: a man is working on a kite in the grass.
 Question: What tools are needed to construct this toy?
 Candidates: wind (0.05248406523509133),fiberglass (0.02299671056567368),kite (0.019765498872449813)
 ",fiberglass,screwdriver|screwdriver|screwdriver|screwdriver|needle|needle|screwdriver|screwdriver|knife and saw|knife and saw
1607615,160761,Why would this man be wearing these glasses?," sombrero
 Context: a man is brushing his teeth in the mirror.
 Question: Why would this man be wearing these glasses?
 Candidates: to see (0.2347222161139783),clean teeth (0.1233051217345474),brush teeth (0.021358993042886062)
 ",to see,correction|correction|correction|correction|injury to eye|injury to eye|vision difficulty|vision difficulty|eye out|eye out
516055,51605,Who is the home run leader in this sport?," bode miller
 Context: a baseball player swinging a bat at a ball
 Question: Who is the home run leader in this sport?
 Candidates: babe ruth (0.11039660224180893),batter (0.06739465696379587),ty cobb (0.03881556949794807)
 ",babe ruth,babe ruth|babe ruth|babe ruth|babe ruth|papi|papi|jeter|jeter|kris bryant|kris bryant
4306525,430652,What sport is this?," wind surf
 Context: a group of men riding on the backs of horses.
 Question: What sport is this?
 Candidates: polo (0.9604677844325085),horse race (0.5842832350565503),race (0.10813382727071279)
 ",wind surf,horse race|horse race|horse race|horse race|horse race|horse race|horse race|horse race|polo|polo
1209775,120977,What type of architecture is shown in these buildings?," mid evil europe
 Context: a city with a large clock tower and a bird flying over it.
 Question: What type of architecture is shown in these buildings?
 Candidates: gothic (0.8609105211023378),victorian (0.2285304751758988),classic (0.21849333229195872)
 ",victorian,gothic|gothic|gothic|gothic|tower|tower|baroque|baroque|dome|dome
4288125,428812,How long should i bake this for?," 165
 Context: a pizza sitting on top of a metal pan.
 Question: How long should i bake this for?
 Candidates: 1 hour (0.5060890435804095),10 minutes (0.29298931840666625),hour (0.1442250953733226)
 ",10 minutes,30 minutes|30 minutes|30 minutes|30 minutes|30 minutes|30 minutes|15 mins|15 mins|15 minutes|15 minutes
508295,50829,What type of cheese is on this sandwich?," mozzarella
 Context: a white plate topped with a sandwich and a cup of fries.
 Question: What type of cheese is on this sandwich?
 Candidates: american (0.36500088844199563),mozzarella (0.28209928492228176),swiss (0.13907514786954775)
 ",american,swiss|swiss|swiss|swiss|american|american|american|american|monterey jack|monterey jack
13745,1374,When was this type of transportation invented?," 1804
 Context: a blue and yellow train traveling down train tracks.
 Question: When was this type of transportation invented?
 Candidates: 1804 (0.2916591964647822),1800's (0.24965196252931754),1800s (0.19639790130661086)
 ",1804,1804|1804|1804|1804|1804|1804|1804|1804|1800s|1800s
3086775,308677,What kind of sport is practiced is in this picture?," celebration
 Context: a man riding a bike through a forest filled with trees.
 Question: What kind of sport is practiced is in this picture?
 Candidates: motorcross (0.7573332820069536),motocross (0.5862569551022141),dirt bike (0.40663763924244034)
 ",motorcross,bmx|bmx|bmx|bmx|bike|bike|mountain bike|mountain bike|motor cross|motor cross
2934255,293425,What topic is this event related to?," game convention
 Context: a man in a suit and tie standing in front of a microphone.
 Question: What topic is this event related to?
 Candidates: politic (0.2980305173317513),sport (0.16898049151955563),meet (0.07405139244055349)
 ",sport,sport|sport|sport|sport|football|football|economic|economic|politic|politic
2056475,205647,What is in this truck?," park meter
 Context: a semi truck driving down a highway near a mountain.
 Question: What is in this truck?
 Candidates: fedex (0.5749331924889357),food (0.18680190028591612),cargo (0.10918260022868206)
 ",fedex,package|package|package|package|fedex|fedex|mail|mail|box|box
1030175,103017,Name the clock model shown in this picture?," samsung
 Context: a bedroom with a bed, mirror and a clock on the wall.
 Question: Name the clock model shown in this picture?
 Candidates: grandfather (0.16558227574046233),big ben (0.05946569367573609),analog (0.0314142611781517)
 ",grandfather,wall|wall|wall|wall|wall|wall|seiko|seiko|wall clock|wall clock
4357835,435783,In an area like this what sort of animals might be seen in the trees?," goat
 Context: an elephant is standing in a field with palm trees.
 Question: In an area like this what sort of animals might be seen in the trees?
 Candidates: elephant (0.9991240888316235),cow (0.1604360999374029),horse (0.020239778209000376)
 ",cow,monkey|monkey|monkey|monkey|bird|bird|elephant|elephant|giraffe|giraffe
1345425,134542,What is the most popular candy shown here?," glaze
 Context: a newspaper with a variety of candy on it.
 Question: What is the most popular candy shown here?
 Candidates: candy (0.08649098349146211),chocolate (0.047853154690140245),sprinkle (0.012874305899561605)
 ",candy,snicker|snicker|snicker|snicker|sucker|sucker|jelly bean|jelly bean|halloween|halloween
1326835,132683,What full scale train does this small one represent?," passenger train
 Context: a small train is on display in a store
 Question: What full scale train does this small one represent?
 Candidates: toy (0.2213807280956991),kid (0.027886623216380548),children (0.021932787272850578)
 ",toy,locomotive|locomotive|locomotive|locomotive|caboose|caboose|thomas|thomas|polar express|polar express
2158125,215812,What are these used for?," travel
 Context: a couple of urinals sitting next to each other.
 Question: What are these used for?
 Candidates: pee (0.24891003838072331),urine (0.19842459383559247),urinal (0.050801103696273636)
 ",travel,pee|pee|pee|pee|urine|urine|elimination|elimination|urination|urination
894595,89459,What did people put on this sign?," stop
 Context: a pedestrian crossing sign with stickers on it.
 Question: What did people put on this sign?
 Candidates: graffiti (0.02547471725591484),person (0.010386128118269089),sky (0.006290006451542502)
 ",graffiti,sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker|sticker
5758225,575822,What store could you find this item?," highway
 Context: a bunch of stuffed animals are on a shelf
 Question: What store could you find this item?
 Candidates: walmart (0.5857106811919254),target (0.09856142814293817),supermarket (0.09667730602928179)
 ",walmart,toy store|toy store|toy store|toy store|toy|toy|toy|toy|toy r us|toy r us
2213035,221303,What device did these remotes often fly into?," window
 Context: a group of men playing a game with nintendo wii controllers.
 Question: What device did these remotes often fly into?
 Candidates: game (0.03287011422846442),computer (0.029558391557049663),tv (0.024022856385551492)
 ",game,wall|wall|wall|wall|tv|tv|tvs|tvs|tv's|tv's
1736935,173693,What derby is the horse apart of?," gray
 Context: a couple of men riding on the back of horses.
 Question: What derby is the horse apart of?
 Candidates: race (0.12171148083630048),horse race (0.10373754273214957),stallion (0.07228427284356709)
 ",race,kentucky|kentucky|kentucky|kentucky|kentucky|kentucky|kentucky|kentucky|horse race|horse race
2805365,280536,What brand of container are being used?," rossignol
 Context: a group of four plastic containers filled with food.
 Question: What brand of container are being used?
 Candidates: plastic (0.3915812093466971),pink (0.017949155961336873),walmart (0.006161316824227499)
 ",walmart,tupperware|tupperware|tupperware|tupperware|tupperware|tupperware|rubbermaid|rubbermaid|plastic|plastic
2560915,256091,What letter of the alphabet do those animals names start with?," roman numeral
 Context: a herd of zebra standing on top of a dirt field.
 Question: What letter of the alphabet do those animals names start with?
 Candidates: i (0.33267339967348397),o (0.20052669881728713), (0.12081543042793738)
 ",i,z|z|z|z|z|z|z|z|g|g
206085,20608,How can be wool of sheep be used?," kitten
 Context: a sheep standing next to a fence and a bird feeder.
 Question: How can be wool of sheep be used?
 Candidates: shear (0.5497317825239599),sheer (0.22410776368668453),clean (0.011804501197383152)
 ",shear,carded|carded|sweater|sweater|cloth|cloth|cloth|cloth|knit|knit
2029265,202926,What types of birds are those present?," geese
 Context: a flock of birds standing on a beach next to the ocean.
 Question: What types of birds are those present?
 Candidates: pelican (0.9354529212815724),seagull (0.8915294589577),geese (0.17103509380837958)
 ",pelican,pelican|pelican|pelican|pelican|pelican|pelican|seagull|seagull|seagull|seagull
1960855,196085,When discussing things over dinner what part of the body is it considered rude to place upon the table?," defecation
 Context: a group of people sitting around a table eating food.
 Question: When discussing things over dinner what part of the body is it considered rude to place upon the table?
 Candidates: arm (0.5961696452606143),hand (0.2947054901593125),stomach (0.10928451125845451)
 ",stomach,elbow|elbow|elbow|elbow|elbow|elbow|elbow|elbow|elbow|elbow
3004085,300408,What is the name of the garment this man is wearing?," wetsuit
 Context: a young boy riding a wave on top of a surfboard.
 Question: What is the name of the garment this man is wearing?
 Candidates: wetsuit (0.977722343095673),wet suit (0.5334966176232259),swimsuit (0.060278745718309046)
 ",wetsuit,wetsuit|wetsuit|wetsuit|wetsuit|wetsuit|wetsuit|wet suit|wet suit|wet suit|wet suit
5813945,581394,Where is the luggage stored on the green bus?," british
 Context: a group of people standing around a green bus.
 Question: Where is the luggage stored on the green bus?
 Candidates: back (0.2819723626828343),front (0.18362880718810037),bus (0.08437282552937216)
 ",back,roof|roof|roof|roof|roof rack|roof rack|top|top|on roof|on roof
444675,44467,Who lost this teddy bear?," child
 Context: a teddy bear laying on the ground next to a rock.
 Question: Who lost this teddy bear?
 Candidates: child (0.35739133977981913),kid (0.2037666117027901),someone (0.07775657667399088)
 ",child,child|child|child|child|child|child|child|child|kid|kid
5742565,574256,What kind of bird is this?," sandpiper
 Context: a bird perched on top of a tree branch.
 Question: What kind of bird is this?
 Candidates: hawk (0.9537178028381087),falcon (0.6137183829516613),owl (0.09215308578997551)
 ",sandpiper,hawk|hawk|hawk|hawk|hawk|hawk|eagle|eagle|halk|halk
1760075,176007,Before being used what are most cellphone likely connected to by those cords?," rein
 Context: a group of cell phones sitting on top of a couch.
 Question: Before being used what are most cellphone likely connected to by those cords?
 Candidates: phone (0.09256510409273982),bluetooth (0.0585068663016353),cellphone (0.05124601699157234)
 ",cellphone,charger|charger|charger|charger|charger|charger|electrical outlet|electrical outlet|charge|charge
4632835,463283,What drink is this?," whiskey
 Context: a glass of orange juice sitting on top of a table.
 Question: What drink is this?
 Candidates: lemonade (0.35078046341115937),juice (0.29242223860629285),orange (0.15408523400351076)
 ",whiskey,lemonade|lemonade|lemonade|lemonade|cocktail|cocktail|cocktail|cocktail|juice|juice
3418385,341838,What is the purpose of the red decorations in this photo?," water
 Context: a car driving down a street next to a row of red boxes.
 Question: What is the purpose of the red decorations in this photo?
 Candidates: decoration (0.8441908975272524),art (0.02672820513402058),decor (0.006766205794215967)
 ",decoration,chinese new year|chinese new year|chinese new year|chinese new year|light|light|celebration|celebration|light|light
245605,24560,Where is this picture taken from?," lake
 Context: two teddy bears dressed in space suits on a planet.
 Question: Where is this picture taken from?
 Candidates: air (0.015969938829616816),sky (0.014202737584511337),above (0.014037560924874215)
 ",air,space|space|space|space|space|space|outer space|outer space|outer space|outer space
4983815,498381,What food does this animal eat?," cat food
 Context: a bird flying through the air near a tree.
 Question: What food does this animal eat?
 Candidates: seed (0.7919056733827358),fish (0.6996780120601537),bug (0.38806098001275346)
 ",cat food,seed|seed|worm|worm|fish|fish|seed|seed|leaf|leaf
5416645,541664,This display is taken from what famous children's novel?," despicable me
 Context: a toy is standing on top of a keyboard
 Question: This display is taken from what famous children's novel?
 Candidates: lego (0.7767500555249357),legos (0.01337428125778751),star war (0.004174060063449287)
 ",the adventures of tom sawyer,harry potter|harry potter|harry potter|harry potter|lion witch and wardrobe|lion witch and wardrobe|lego|lego|wrinkle in time|wrinkle in time
2341695,234169,How many different types of donuts are in this shop?," glazed
 Context: a display case in a bakery filled with lots of donuts.
 Question: How many different types of donuts are in this shop?
 Candidates: 6 (0.4133540135361746),12 (0.3022816026306164),8 (0.28358904997452195)
 ",12,6|6|6|6|3|3|4|4|8|8
1962445,196244,What is the average lifespan for this animal?," 30 years
 Context: a zebra standing next to a baby zebra on a dirt road.
 Question: What is the average lifespan for this animal?
 Candidates: 5 years (0.15742755168066),30 years (0.12550133556049808),25 years (0.12139197541345623)
 ",30 years,30 years|30 years|30 years|30 years|25 years|25 years|50|50|40 years|40 years
5163415,516341,What do those stickers do?," movie
 Context: a man sitting in front of a laptop computer.
 Question: What do those stickers do?
 Candidates: name (0.008851483101466466),work (0.004667064879252121),compute (0.0036727917258802464)
 ",name,advertise brand|advertise brand|decoration|decoration|decorate|decorate|style|style|show your personality|show your personality
3285,328,Why are these men dressed like this?," tuxedo
 Context: a group of three men sitting on top of a bench.
 Question: Why are these men dressed like this?
 Candidates: uniform (0.3066765089177922),play (0.12475140395654817),work (0.1054131403449982)
 ",work,military|military|military|military|military|military|military|military|soldier|soldier
561585,56158,What brain parasite is much more likely to infect owners of these animals?," y
 Context: a cat laying on a rug on the floor.
 Question: What brain parasite is much more likely to infect owners of these animals?
 Candidates: mice (0.08648335459972498),bee (0.032912098824722374),mouse (0.02647780520290075)
 ",mouse,toxoplasmosis|toxoplasmosis|toxoplasmosis|toxoplasmosis|toxoplasmosis|toxoplasmosis|worm|worm|small one|small one
2434425,243442,What type of company is represented here?," sprint
 Context: a man standing next to a refrigerator freezer.
 Question: What type of company is represented here?
 Candidates: refrigerator (0.905526356543779),fridge (0.2437281888026546),food (0.01251672894704253)
 ",refrigerator,cater|cater|cater|cater|cater|cater|cater|cater|wed|wed
995435,99543,What long strap can be tied to the object around the animal's neck?," apron
 Context: a dog sitting on the floor next to a stuffed animal.
 Question: What long strap can be tied to the object around the animal's neck?
 Candidates: bow (0.25011069843969064),bow tie (0.041527399371442064),tag (0.012715091838123216)
 ",bow tie,leash|leash|leash|leash|leash|leash|leash|leash|leash|leash
3946595,394659,What is the item with the burners and knobs?," bread
 Context: a kitchen with a stove and a sink
 Question: What is the item with the burners and knobs?
 Candidates: stove (0.9901777015912123),oven (0.10296121264088874),gas (0.01068084106140054)
 ",stove,stove|stove|stove|stove|stove|stove|stove|stove|stove|stove
2264965,226496,What is that paper on the ground called?," shovel
 Context: a motorcycle with a side cart on the back of it.
 Question: What is that paper on the ground called?
 Candidates: trash (0.14452163047383076),shadow (0.07263082861186894),wax (0.05696394864732582)
 ",trash,litter|litter|litter|litter|flyer|flyer|newspaper|newspaper|cardboard|cardboard
4531665,453166,What kind of award is this?," desk
 Context: a group of men in military uniforms standing next to each other.
 Question: What kind of award is this?
 Candidates: military (0.9527482364663027),army (0.3841854172594764),marine (0.37894103736123896)
 ",military,military|military|military|military|army|army|purple heart|purple heart|military service|military service
1675445,167544,What is the blue thing doing?," drink
 Context: a large blue airplane flying in the sky.
 Question: What is the blue thing doing?
 Candidates: fly (0.9894838669281405),land (0.08227810103027247),travel (0.061524937723161)
 ",fly,fly|fly|fly|fly|fly|fly|fly|fly|fly through air|fly through air
5493005,549300,The rounded wheels belong to what type of vehicle?," mercedes
 Context: a vase with flowers and a wagon wheel in the background.
 Question: The rounded wheels belong to what type of vehicle?
 Candidates: bicycle (0.0388849398428197),wheel (0.036026824941908744),wagon (0.015179593755589976)
 ",wagon,wagon|wagon|wagon|wagon|car|car|carriage|carriage|carriage|carriage
999965,99996,What game is he playing?," ping pong
 Context: a black dog laying on top of a sandy beach.
 Question: What game is he playing?
 Candidates: frisbee (0.1587284678094587),fetch (0.03780667848456531),catch (0.03209744007091406)
 ",fetch,fetch|fetch|fetch|fetch|fetch|fetch|fetch|fetch|fetch|fetch
3494865,349486,Which tony jaa film contains this animal being rescued by the main character?," hot dog
 Context: an elephant standing next to a tree trunk.
 Question: Which tony jaa film contains this animal being rescued by the main character?
 Candidates: dumbo (0.8449050330727198),lion king (0.14491847319055381),forrest gump (0.04165684229360799)
 ",dumbo,ong bak|ong bak|ong bak|ong bak|ralph|ralph|tarzan|tarzan|warrior king|warrior king
94505,9450,What base are they standing on?," sweden
 Context: a couple of young boys standing on top of a baseball field.
 Question: What base are they standing on?
 Candidates: home plate (0.8137972815747514),home (0.7136036595274241),first (0.26646451849752684)
 ",home plate,second|second|second|second|second|second|second|second|2nd base|2nd base
5474935,547493,What type of dinnerware is the food on?," tomato
 Context: a white plate topped with different types of food.
 Question: What type of dinnerware is the food on?
 Candidates: ceramic (0.2690646760570651),white (0.08135916611172021),square (0.06119434944106103)
 ",ceramic,plate|plate|plate|plate|plate|plate|plate|plate|plate|plate
5314955,531495,Places where the vehicles shown here can park are called what?," courtyard
 Context: a harbor filled with lots of boats next to a city.
 Question: Places where the vehicles shown here can park are called what?
 Candidates: marina (0.8910760589951958),harbor (0.49448937139730675),dock (0.3864773621194724)
 ",marina,dock|dock|dock|dock|boat|boat|harbour|harbour|dock|dock
3855865,385586,It is a boat or ship or fishboat?," truck
 Context: a large boat traveling across a body of water.
 Question: It is a boat or ship or fishboat?
 Candidates: ship (0.2329594639458937),barge (0.09781649233128256),boat (0.05594469370616947)
 ",ship,ship|ship|ship|ship|ship|ship|ship|ship|fishboat|fishboat
4437845,443784,What brand racket is the player holding?," new balance
 Context: a woman standing on a tennis court holding a racquet.
 Question: What brand racket is the player holding?
 Candidates: wilson (0.9863988822791189),tennis (0.11502219458372875),nike (0.05862210965767143)
 ",wilson,wilson|wilson|wilson|wilson|wilson|wilson|prince|prince|champion|champion
4340895,434089,What is a male of this animal called?," kitten
 Context: a sheep with large horns eating from a wooden trough.
 Question: What is a male of this animal called?
 Candidates: ram (0.9087388392503903),goat (0.2827558719479657),sheep (0.14905236415288076)
 ",ram,ram|ram|ram|ram|billy|billy|steer|steer|horned|horned
3058005,305800,What are these people celebrating?," mardi gras
 Context: a group of people standing around a table with wine glasses.
 Question: What are these people celebrating?
 Candidates: anniversary (0.6593728961294574),christmas (0.21917772055080922),birthday (0.10775433453994418)
 ",birthday,wine taste|wine taste|wine taste|wine taste|wine|wine|wed|wed|new year|new year
1121105,112110,What is the lighting in this space?," overhead
 Context: a man standing on top of a piece of luggage.
 Question: What is the lighting in this space?
 Candidates: dark (0.9474689753104469),night (0.07813217337631),dim (0.032638661815210156)
 ",dark,street lamp|street lamp|street lamp|street lamp|ground light|ground light|low|low|dark|dark
1063305,106330,Where can i buy a bear similar to this one?," amazon
 Context: a white teddy bear sitting next to a white wall.
 Question: Where can i buy a bear similar to this one?
 Candidates: store (0.7097695455410374),walmart (0.588990989797549),online (0.21634066200531557)
 ",store,toy store|toy store|toy store|toy store|target|target|gundt|gundt|walmart|walmart
4029315,402931,What were they doing?," ride
 Context: two people riding snow boards on a snowy surface
 Question: What were they doing?
 Candidates: snowboard (0.38124005922614296),sled (0.08687859595354701),slide (0.07164401864006813)
 ",snowboard,sled|sled|sled|sled|sled|sled|snowboard|snowboard|ski|ski
1006245,100624,What device is the woman talking into?," guitar
 Context: a woman talking on a cell phone while walking down a street.
 Question: What device is the woman talking into?
 Candidates: cell phone (0.895495258543814),cellphone (0.23240198086491096),phone (0.17990670541936452)
 ",cell phone,cell phone|cell phone|cell phone|cell phone|cell phone|cell phone|cell|cell|cellphone|cellphone
1082445,108244,To what profession is the hat depicted frequently linked?," barber
 Context: a black cat wearing a pirate hat sitting in a box.
 Question: To what profession is the hat depicted frequently linked?
 Candidates: pirate (0.9994990817159746),0 (0.07464869060331958),cub (0.0073644520961487075)
 ",pirate,pirate|pirate|pirate|pirate|pirate|pirate|pirate|pirate|piracy|piracy
5087315,508731,Is this type of animal more closer to the character babar or the character snoopy?," baloo
 Context: a large elephant standing in a dirt field.
 Question: Is this type of animal more closer to the character babar or the character snoopy?
 Candidates: dumbo (0.2764769481964497),zoo (0.00988097031610048),tusk (0.009321542698704272)
 ",zoo,babar|babar|babar|babar|babar|babar|babar|babar|barbar|barbar
166065,16606,What can this be used for?," fly
 Context: a computer mouse sitting on top of a table.
 Question: What can this be used for?
 Candidates: work (0.2634456823641763),mouse (0.1610414410340936),computer (0.12516837798721706)
 ",work,mousepad|mousepad|mousepad|mousepad|computer|computer|point and click|point and click|interact with computer|interact with computer
603635,60363,What is the purpose of the white circle?," float
 Context: a large clock on the side of a building.
 Question: What is the purpose of the white circle?
 Candidates: tell time (0.7939799337763347),time (0.5543131670437227),to tell time (0.019407393369951183)
 ",tell time,time tell|time tell|time tell|time tell|clock tell time|clock tell time|tell time|tell time|clock|clock
3160075,316007,What popular term is given for what the person in the background is doing?," paddle
 Context: a couple of people that are walking in the snow.
 Question: What popular term is given for what the person in the background is doing?
 Candidates: snowboard (0.9551730694632238),ski (0.005331555417400503),snowboarder (0.005209318510697716)
 ",snowboard,photo bomb|photo bomb|photo bomb|photo bomb|photo bomb|photo bomb|photobombing|photobombing|photobomb|photobomb
860015,86001,In this game a poorly hit ball has what in common with a chicken?," lacrosse
 Context: a baseball player swinging a bat at a ball
 Question: In this game a poorly hit ball has what in common with a chicken?
 Candidates: home run (0.07893590416817682),homerun (0.04801230033402644),run (0.025416675694260867)
 ",home run,foul|foul|foul|foul|foul|foul|name|name|baseball|baseball
3680805,368080,Where in the world is this located?," switzerland
 Context: a large sign that reads "" public market "" with a clock on it.
 Question: Where in the world is this located?
 Candidates: seattle (0.4545413631052437),usa (0.03819407998915748),us (0.03459381198898174)
 ",seattle,seattle|seattle|seattle|seattle|san francisco|san francisco|seattle usa|seattle usa|boston massachusetts|boston massachusetts
4196245,419624,How fast do these trains go?," 100 mph
 Context: a train is traveling down the tracks near a fence.
 Question: How fast do these trains go?
 Candidates: 100 mph (0.5718740116470912),fast (0.5032266899036709),80 mph (0.4994964303288771)
 ",100 mph,50 mph|50 mph|50 mph|50 mph|140mph|140mph|80 mph|80 mph|100 mph|100 mph
3239255,323925,What vegetables are shown?," lime
 Context: a small bowl of food with a stuffed animal in it
 Question: What vegetables are shown?
 Candidates: broccoli (0.474426967113278),tomato (0.1807051979167573),lettuce (0.09753584089346247)
 ","tomato, broccoli",tomato|tomato|tomato|tomato|broccoli|broccoli|bento|bento|tomato carrot lettuce|tomato carrot lettuce
