question_id,image_id,question,prediction,prediction_clean,answer_list
1431325,143132,How does item this work?," battery
Context: a phone that is in some kind of phone holder
 Question: How was that device powered?
 ",battery,hydraulic|hydraulic|hydraulic|hydraulic|balance|balance|electricity|electricity|stand|stand
4403875,440387,How tall are these mountains?," 20 feet
Context: The tower of giraffes is roaming the grassy plain for food.
 Question: How tall are the animals in this picture?
 ",2000 feet,15000 feet|15000 feet|15000 feet|15000 feet|50 miles|50 miles|8848 meters|8848 meters|400 ft|400 ft
4920515,492051,What type of wall is in this part of the house?," striped
Context: An abandoned bathroom has a broken toilet and dust on every surface.
 Question: What type of material is the wall made of?
 ",wallpaper,wallpaper|wallpaper|wallpaper|wallpaper|non load bear|non load bear|patterned|patterned|wall paper|wall paper
2386915,238691,What is the item the man is resting on used for?," travel
Context: a green bench with a light blue suitcase on it and a bottle
 Question: What is the bag used for?
 ",travel,luggage|luggage|luggage|luggage|host baggage from passenger in airport|host baggage from passenger in airport|carry luggage|carry luggage|luggage then style|luggage then style
4566795,456679,What types of food does this breed of elephant consume?," peanut
Context: Large elephant standing near the wall of it's zoo habitat
 Question: What do these animals eat?
 ",leaf,plant|plant|plant|plant|vegetable|vegetable|grass|grass|green plant|green plant
1731835,173183,Can you tell me what the symbol in the board indicates?," crossroad
Context: This is a bunch of street signs beside a night light in a town. 
 Question: What do these signs mean?
 ",crossroad,street name|street name|street name|street name|street sign|street sign|city|city|build number|build number
2278065,227806,What is the title of the individual in the photo?," bartender
Context: A street train cart making a left turn as a woman waits.
 Question: What kind of job does the lady do?
 ",construction worker,flagger|flagger|flagger|flagger|road builder|road builder|cross guard|cross guard|cross gaurd|cross gaurd
2854185,285418,What kind of cat is that?," calico
Context: A calico cat sitting outside under a table.
 Question: What breed of cat is this?
 ",calico,domestic|domestic|domestic|domestic|tabby|tabby|shorthair|shorthair|american|american
1979185,197918,What is the boy doing to the girl's hair?," brush
Context: A dog standing on a bed with a brush in its mouth.
 Question: What is the object that the dog is holding used for?
 ",brush,brush it|brush it|brush it|brush it|brush it|brush it|brush|brush|comb|comb
3727565,372756,What species of bird is this?," parakeet
Context: a cage full of birds is shot in black and white
 Question: Name the type of birds shown in the cage?
 ",parrot,parakeet|parakeet|parakeet|parakeet|parrot|parrot|parrot|parrot|macaw|macaw
4291745,429174,What church is this?," christian
Context: A large group of people are at a meeting with breakfast refreshments.
 Question: What religion is in this church?
 ",catholic,catholic|catholic|catholic|catholic|basilica|basilica|church|church|st paul|st paul
4394725,439472,What do you do in this room?," sit
Context: a living room with a television and a brown couch
 Question: What activities could you do in this room?
 ",watch tv,watch tv|watch tv|watch tv|watch tv|relax|relax|live room|live room|read|read
3202185,320218,What is this animal doing with it's head down?," graze
Context: a cow stands inside of a holing area 
 Question: What is the calve doing?
 ",eat,graze|graze|graze|graze|horse|horse|smell ground|smell ground|eat|eat
2899435,289943,What type of sign is this?," street
Context: A street sign and a tree in front of a brick wall. 
 Question: What kind of sign is in the picture?
 ",street,street|street|street|street|street|street|street sign|street sign|street name|street name
547125,54712,Who is a famous for this sport?," tony hawk
Context: A crowd watching a skate boarder slide down a rail 
 Question: Who is most known for doing this act?
 ",tony hawk,tony hawk|tony hawk|tony hawk|tony hawk|tony hawk|tony hawk|skateboard|skateboard|sean white|sean white
2928195,292819,The wire filaments inside the rubber wheel are called what?," power
Context: a public transit bus on a city street
 Question: What sort of wires are above the vehicle?
 ",spokes,spoke|spoke|spoke|spoke|spoke|spoke|spoke|spoke|spoke|spoke
3866505,386650,Is it a table or a bench?," table
Context: Friends sharing lunch together at an outdoor picnic table
 Question: What type of outdoor bench is that?
 ",bench,bench|bench|bench|bench|bench|bench|bench|bench|bench|bench
5643525,564352,Where in the world could you ride on a boat such as this?," venice
Context: A bike chained to a fence on a lake pier.
 Question: Which city in europe has the most of these?
 ",river,venice|venice|venice|venice|venice|venice|erie canal|erie canal|italy|italy
937665,93766,What media is this horse made from?," bronze
Context: A statue of a silver horse on top of a table.
 Question: What is this made of?
 ",bronze,bronze|bronze|bronze|bronze|metal|metal|metal|metal|steel|steel
4816285,481628,In the nursery rhyme the duckling is what?," swan
Context: A group of three geese floating in the water
 Question: What type of bird is this?
 ",lost,ugly|ugly|ugly|ugly|ugly|ugly|swim|swim|swim|swim
1576015,157601,Where can i buy clothes similar to hers online?," amazon
Context: 2 zebra patterned suitcases and a red suitcase
 Question: Where can you buy these luggages?
 ",amazon,amazon|amazon|amazon|amazon|gap|gap|kohl|kohl|old navy|old navy
5085385,508538,What group do these boys belong to?," osage
Context: This is a contoured picture of students in a classroom.  
 Question: How would you best describe these people?
 ",skateboard,skater|skater|skater|skater|youth|youth|skateboard|skateboard|punk|punk
1496415,149641,What vegetables are on this plate?," carrot
Context: A small bowl of assorted fruits and vegetables.
 Question: What vegetables are present in this photo?
 ",carrot and broccoli,carrot avocado cabbage|carrot avocado cabbage|carrot cabbage|carrot cabbage|carrot radish|carrot radish|carrot|carrot|carrot cabbage|carrot cabbage
5273795,527379,What does the traffic signal indicate drivers should do?," go
Context: A street scene with a railroad crossing and traffic lights.
 Question: What happens when the railroad lights flash and the light is green?
 ",go,go|go|go|go|go|go|go|go|go|go
4568655,456865,Which brand of aeroplane is shown in this picture?," delta
Context: Looking out an airplane window at another plane on the tarmac
 Question: Which brand of aeroplane is shown in this photo?
 ",delta,boeing|boeing|boeing|boeing|boing|boing|china eastern|china eastern|sas|sas
1558855,155885,These birds found near water are called what?," seagull
Context: there are many small boats laid on the beach
 Question: What type of birds are being shown in this picture?
 ",seagull,seagull|seagull|seagull|seagull|seagull|seagull|raven|raven|water bird or aquatic bird|water bird or aquatic bird
2836985,283698,What event could this be taking place at?," concert
Context: Several people are attending a medieval life presentation. 
 Question: What kind of event is this?
 ",farmers market,farmer market|farmer market|farmer market|farmer market|birthday|birthday|market|market|picnic|picnic
5278465,527846,Where do these foods grow?," tree
Context: Bananas and sugar sitting inside a glass blender bowl. 
 Question: Where do these fryut grow?
 ",farm,tree|tree|tree|tree|tree|tree|in tree|in tree|on tree|on tree
4637715,463771,What type of apples is the woman using in this recipe?," granny smith
Context: A bunch of oranges with an apple on top
 Question: What is the type of the apple shown in the picture?
 ",granny smith,granny smith|granny smith|granny smith|granny smith|granny smith|granny smith|green apple|green apple|sour|sour
5364005,536400,What kind of dog is in this picture?," pit bull
Context: two small dogs running in the water on a beach.
 Question: What breed of dogs are these?
 ",rottweiler,rottweiler|rottweiler|rottweiler|rottweiler|rottweiler|rottweiler|st bernard|st bernard|beagle|beagle
5538525,553852,Who makes the motorcycle pictured in the corner?," yamaha
Context: A white scooter is parked next to a blue motorcycle on a street in front of a white building.
 Question: What company manufactured the yellow bike?
 ",harley davidson,honda|honda|honda|honda|manufacturer|manufacturer|harley davidson|harley davidson|bicing|bicing
864265,86426,What kind of computer is shown?," desktop
Context: A desk cluttered with books, paper, a computer, containers and other stuff
 Question: What model of computer is this?
 ",desktop,desktop|desktop|desktop|desktop|desktop|desktop|desk top|desk top|apple|apple
5707095,570709,Can you guess the model of tv shown in this picture?," flatscreen
Context: A tv playing a show that has a man sitting at a table.
 Question: What type of tv is this?
 ",samsung,lg|lg|lg|lg|samsung|samsung|sony|sony|jvc|jvc
648225,64822,What is this on top of?," clock
Context: A close shot of a red clock in the daylight. 
 Question: What object is this?
 ",building,coffee shop|coffee shop|coffee shop|coffee shop|cafe|cafe|resturant|resturant|restaurant|restaurant
512035,51203,Which color seen on a garment here is often seen on flowering bushes?," blue
Context: A yellow old fashioned kitchen with minimal counter space.
 Question: What is the complimentary color to the wall?
 ",pink,pink|pink|pink|pink|pink|pink|rose|rose|rose|rose
3688215,368821,What is the style of the room?," gothic
Context: A man painting the side of a building hanging in a harness.
 Question: What type of architecture is this?
 ",victorian,victorian|victorian|victorian|victorian|antique|antique|antique|antique|colonial|colonial
3262845,326284,What kind of board is this?," surf board
Context: A young woman is riding a surfboard in the ocean.
 Question: What is the board called that the lady is on?
 ",surf board,boogie|boogie|boogie|boogie|surf|surf|boogie board|boogie board|body|body
2690585,269058,What position is this team member playing?," pitcher
Context: A group of people playing baseball on a field.
 Question: What position is the person in the middle of the photo?
 ",pitcher,pitcher|pitcher|pitcher|pitcher|pitcher|pitcher|pitcher|pitcher|pitcher|pitcher
3316465,331646,What was the use of the biggest equipment on the board?," electron
Context: some wires and mouses sitting on top of a pile of keyboards
 Question: What are these items used for?
 ",video game,light up|light up|light|light|power|power|light|light|radio|radio
3266585,326658,What can this be used for?," cut
Context: Orange handled small scissors lying on a shirt.
 Question: What activity is depicted in this photo?
 ",cut,craft|craft|craft|craft|poster|poster|write|write|draw|draw
3666115,366611,Why does this animal have this object?," kick
Context: A beige cat is looking from under a board.
 Question: Is the cat frightened or playing?
 ",play,play|play|play|play|play|play|ball|ball|ball|ball
1822365,182236,What kind of laptop is that?," macbook
Context: A wooden desk topped with a laptop computer.
 Question: What kind of laptop is pictured?
 ",macbook,mac|mac|mac|mac|dell|dell|apple|apple|silver laptop|silver laptop
618625,61862,What kind of camera is she using?," digital
Context: A boy plays with a remote and a video camera.
 Question: What kind of camera is the man using?
 ",digital,digital|digital|digital|digital|35 mm|35 mm|proffesional|proffesional|dslr|dslr
4083645,408364,What state is this child most likely in?," ohio
Context: A green street sign attached to a light pole under a bridge.
 Question: In what state can this street be found?
 ",massachusetts,massachusetts|massachusetts|massachusetts|massachusetts|massachusetts|massachusetts|boston|boston|united state|united state
1974995,197499,What year did the company advertising on the side of this bag open for business?," 1995
Context: A menu on a brick wall inside of a restaurant.
 Question: What year was this resturaunt founded?
 ",1971,1936|1936|1936|1936|1970|1970|1950|1950|1976|1976
1162525,116252,Why is the device on the right there?," move cursor
Context: Various computer products sitting out with instruction manuals around them. 
 Question: What can i use these for?
 ",to type,mouse|mouse|mouse|mouse|to click|to click|to click|to click|to point|to point
5662495,566249,What is this street made of?," cobble
Context: People walking down a large metropolitan city street in the rain.
 Question: What material makes up the ground these people are walking on?
 ",brick,cobblestone|cobblestone|brick|brick|stone|stone|cobblestone|cobblestone|brick|brick
3832095,383209,What electronic device is this?," television
Context: The back of a flat screened tv connected to a ipad .
 Question: Which mount is this?
 ",tv,television|television|television|television|television|television|tv|tv|tv|tv
1413435,141343,What type of bear is in the front of the store?," teddy
Context: A woman sitting on the floor with a teddy bear
 Question: What kind of bear is the person holding?
 ",teddy,teddy|teddy|teddy|teddy|teddy bear|teddy bear|stuffed bear|stuffed bear|stuffed|stuffed
4132755,413275,Which of those trucks can carry the most weight?," semi
Context: Several trucks are parked together on a lot of grass.
 Question: What kind of trucks are these?
 ",semi,right|right|right|right|1 on right|1 on right|blue 1|blue 1|left|left
5690595,569059,Why would we suspect that this office is in a home?," clean
Context: An overhead view of a desk setup with multiple laptops, monitors, and a printer.
 Question: Why would we suspect this office belongs to a vintage car enthusiast?
 ",personal,decor|decor|decor|decor|set up and decor|set up and decor|decoration|decoration|deal sozer|deal sozer
59925,5992,What breed of sheep is this?," merino
Context: A man loads sheep into a trailer while another man looks on. 
 Question: What breed of sheep is this?
 ",merino,merino|merino|merino|merino|merino|merino|furry|furry|american|american
1286695,128669,How fast can you you be going?," 20 mph
Context: A train passing by several stacked containers and buildings. 
 Question: How fast does this vehicle typically go?
 ",100 mph,40 mph|40 mph|40 mph|40 mph|slow|slow|30 miles hour|30 miles hour|35 mph|35 mph
960755,96075,Where can i store these vehicles?," dock
Context: A boat of some sort near a harbour.
 Question: What do you call the place where this boat is tied to?
 ",dock,marina|marina|marina|marina|marina|marina|dock|dock|dock|dock
2322875,232287,What type of cooking could be done using the black appliance on the counter?," microwave
Context: Multiple rows of stainless steal microwaves are on the counters.
 Question: What is this item used for?
 ",toast,fry|fry|fry|fry|popcorn|popcorn|bread bake|bread bake|fry|fry
2984405,298440,What model plane is this?," boeing 737
Context: An airplane flies into the pale blue sky.
 Question: What's model is this airplane?
 ",747,747|747|747|747|boing|boing|boeing 474|boeing 474|boeing 737 86n|boeing 737 86n
5231955,523195,Why might we assume that the vehicle on the left was more modern?," double decker bus
Context: a double decker bus goes down the road after picking up passengers

 Question: What do you call a bus with two levels?
 ",it is a double decker bus,design|design|design|design|glass geomitry|glass geomitry|design is more artsy compared to other vehicle in it class|design is more artsy compared to other vehicle in it class|height|height
1103925,110392,What is the person doing?," phone call
Context: A man talks on his cell phone in front of a store.
 Question: Cellphones can do what?
 ",talk on cell phone,talk on phone|talk on phone|talk on phone|talk on phone|talk on phone|talk on phone|talk on phone|talk on phone|talk|talk
2530365,253036,What produced that light?," sun
Context: A kitchen cart stands in the middle of a kitchen with wooden cupboards.
 Question: What is the source of light in this picture?
 ",sun,sun|sun|sun|sun|reflection|reflection|sun glare|sun glare|light pole|light pole
832175,83217,What utensil is needed to eat this meal?," fork
Context: A glass table holding food that includes salad and onion.s
 Question: What utensils are being used?
 ",fork,fork|fork|fork|fork|fork|fork|fork|fork|fork|fork
1651575,165157,Why is the leaf on the ground?," broken
Context: A pack of zebras walks by a group of antelope.
 Question: Why is the grass discolored?
 ",fall,autumn|autumn|autumn|autumn|it is fall|it is fall|gravity|gravity|fall|fall
4052485,405248,These plants are called what?," cactus
Context: A view of a bunch of moss sitting on the bottom of a vase.
 Question: What kind of plants are in this terrarium?
 ",succulent,succulent|succulent|succulent|succulent|succulent|succulent|plant|plant|house plant|house plant
1933805,193380,What is this location called?," dock
Context: A view of fishing boats in the water at the moorage.
 Question: What type of location does this seem to be?
 ",dock,dock|dock|dock|dock|dock|dock|seattle|seattle|harbor|harbor
5818315,581831,What year was the first game of this sport played?," 2002
Context: A girl on her phone sitting on the floor.
 Question: What year did these hand held items hit the market?
 ",1863,1863|1863|1863|1863|1863|1863|1800 1950|1800 1950|1945|1945
3611405,361140,What type of architectural design is this living room?," gothic
Context: an image of a set of chairs with clocks attached to them
 Question: What architectural style is the furniture in this picture?
 ",victorian,victorian|victorian|victorian|victorian|victorian|victorian|modern|modern|modern|modern
1833905,183390,What gender is this animal?," male
Context: Some bulls are walking on the pavement of a road.  
 Question: Horns grow on what gender of cow bull?
 ",female,female|female|female|female|female|female|male|male|male|male
441365,44136,What kind of knot did the man on the left tie his bowtie with?," half windsor
Context: a man in a gray suit adjusting his tie 
 Question: What style of tie knot does this man have?
 ",windsor,bow|bow|bow|bow|bow tie|bow tie|tight|tight|batwing|batwing
3286615,328661,What is the weather like?," clear
Context: A person in a sweatshirt is flying a kite
 Question: What kind of day is it?
 ",clear,clear|clear|clear|clear|clear|clear|sunny|sunny|sunny|sunny
378655,37865,Excessive consumption of this sort of food could possibly lead to what types of health conditions?," unhealthy
Context: A large chili dog with cheese and onions on a plate with a knife and fork.
 Question: What is a common condition that affects a person after they eat too much of this?
 ",obesity,obesity|obesity|obesity|obesity|obesity|obesity|diabetes|diabetes|bad|bad
2946985,294698,How long is that sandwhich?," 8 inches
Context: the numbers pad on a keyboard and a mouse
 Question: How long is the cord for this mouse?
 ",12 inches,12 inches|12 inches|12 inches|12 inches|1 foot|1 foot|foot long|foot long|foot|foot
3163425,316342,What material is this counter top made of?," granite
Context: A TOILET IN A BATHROOM WITH A TELEPHONE AND WIPING TOWELS AROUND.
 Question: What material is the surface of the vanity?
 ",marble,granite|granite|granite|granite|granite|granite|plastic|plastic|granet|granet
5361665,536166,Name the place where these horses are seen in this picture?," desert
Context: a horse grazing in a pasture next to a wooden shed
 Question: Can you guess the place name where the horse is shown in this picture?
 ",ranch,ranch|ranch|ranch|ranch|ranch|ranch|ranch|ranch|field|field
543345,54334,What are the fabric coverings on the window called?," curtain
Context: A living room filled with furniture and a sliding glass door.
 Question: What is covering the window?
 ",curtain,drape|drape|drape|drape|curtain|curtain|curtain|curtain|lace|lace
5445385,544538,What kind of cold meet is this?," cafeteria
Context: A glass case show cases different sandwiches for sale.
 Question: Where in the supermarket would you find this food?
 ",hot dog,hotdog|hotdog|hotdog|hotdog|hot dog|hot dog|pork|pork|beef|beef
3570245,357024,What game system is this?," playstation
Context: A number of remote controls for various devices are depicted lined up on a table.
 Question: What console are the three video game controllers used for?
 ",wii,arcade|arcade|arcade|arcade|atari|atari|neo geo|neo geo|arcade machine|arcade machine
3064265,306426,What occupation is the womans?," baker
Context: Assortment of baked pastry items displayed on plate.
 Question: Which profession can make this?
 ",baker,baker|baker|baker|baker|baker|baker|baker|baker|cook|cook
5657425,565742,What type of animal is this and are they mentioned in the bible?," sheep
Context: A sheep standing next to a baby sheep in a lush green field.
 Question: What type of animal is this?
 ",sheep,sheep yes|sheep yes|sheep yes|sheep yes|sheep yes|sheep yes|sheep|sheep|sheep|sheep
3982465,398246,What is this walkway used for?," safe to cross
Context: traffic lights a stop sign and street lights
 Question: What do the white lines indicate?
 ",crosswalk,pedestrian|pedestrian|pedestrian|pedestrian|cross street|cross street|cross|cross|cross road|cross road
347545,34754,Is he right or left handed?," left
Context: A baseball player with a helmet and gloves on holding a bat.
 Question: What is the batter's dominant hand?
 ",left,left|left|left|left|left|left|left|left|left handed|left handed
1633095,163309,What type of food is shown?," meatball
Context: This pizza restaurant worker is satisfied with his calzones
 Question: What is the food in the picture called?
 ",sandwich,sandwich|sandwich|sandwich|sandwich|sandwich|sandwich|sub|sub|sandwich|sandwich
4674575,467457,Why is it good to eat oranges often?," doctor
Context: a desk top with paperwork and pieces of fruit
 Question: Healthy or unhealthy?
 ",vitamin c,vitamin|vitamin|vitamin|vitamin|they are high in vitamin c|they are high in vitamin c|vitamin c|vitamin c|it healthy|it healthy
2261715,226171,Which of the two liquid receptacles on the desk would be better for holding a hot drink?," bottle
Context: A laptop computer sitting on a desk next to a cup coffee.
 Question: What is this receptacle generally called?
 ",mug,cup|cup|cup|cup|cup|cup|mug|mug|coffee cup|coffee cup
5229095,522909,Name the type of flooring shown in this picture?," carpet
Context: A little girl crawling out of a piece of luggage.
 Question: What is material is the surface that the girl is one made of?
 ",carpet,carpet|carpet|carpet|carpet|carpet|carpet|carpet|carpet|carpet|carpet
4228335,422833,What brand is this computer?," hp
Context: A wooden desk topped with a laptop computer.
 Question: What kind of laptop is pictured?
 ",dell,hp|hp|hp|hp|hp|hp|||apple|apple
3048535,304853,Where would he use this?," vacation
Context: Several different types of suitcases on the road.
 Question: Where would you take these?
 ",park,outside|outside|outside|outside|outside|outside|camp|camp|outdoor|outdoor
3069725,306972,Who rides this?," richard trevithick
Context: A train passing through a train cross track.
 Question: What type of person drives the yellow train?
 ",child,children|children|children|children|children|children|kid|kid|train engineer|train engineer
80655,8065,What action is the baseball player doing in this scene?," swing
Context: A baseball batter is close to hitting a baseball.
 Question: What will the batter try to do?
 ",swing,bat|bat|bat|bat|swing|swing|swing|swing|hit|hit
2570845,257084,What is this boarders stance called?," ollie
Context: A man skateboarding on a metal bar near steps
 Question: What is this skateboarding trick called?
 ",goofy,regular|regular|regular|regular|grind|grind|grind|grind|goofy|goofy
4626875,462687,How many chromosomes do these creatures have?," 23
Context: A man holding a tennis racquet and two tennis balls.
 Question: How many points do you need to win this game?
 ",23,46|46|46|46|46|46|46|46|32|32
5462455,546245,What are the flowers in?," vase
Context: An urn resting on a tree on a beach.
 Question: What is the object leaning agains the pole?
 ",vase,vase|vase|vase|vase|vase|vase|vase|vase|vase|vase
4107125,410712,How do we know there may be a school nearby?," sign
Context: A yellow sign in front of some trees.
 Question: What does this sign signify?
 ",sign,sign|sign|sign|sign|sign|sign|yellow sign|yellow sign|crosswalk|crosswalk
4527765,452776,Is this a landline or cellular phone?," land line
Context: A man talking on a cell phone while holding another cell phone.
 Question: What type of phone does he have in his hand?
 ",cellular,cellular|cellular|cellular|cellular|cellular|cellular|flip phone|flip phone|cell phone|cell phone
1241355,124135,Which part of the body might be particularly benefited by the use of this beverage?," stomach
Context: A woman sitting before a pasta dish on a table with water bottles and utensils.
 Question: The dish before you is good for which parts of the body?
 ",stomach,eye|eye|eye|eye|eye|eye|eye|eye|brain|brain
4964025,496402,What game is being played?," wii
Context: a little girl at a diner holding a pink umbrella
 Question: What pattern are the tiles on the floor?
 ",chess,chess|chess|chess|chess|chess|chess|chess|chess|chess|chess
349155,34915,Are the foods in the fridge mostly healthy or unhealthy?," healthy
Context: Proportion carries grapes and chicken spice in container
 Question: Is this a healthy meal or unhealthy meal?
 ",healthy,healthy|healthy|healthy|healthy|healthy|healthy|healthy|healthy|vegetable|vegetable
4528665,452866,Are they celebrating an anniversary or her birthday?," wed
Context: A table decorated with cakes, flowers, and white and pink decor. 
 Question: What do you think is the reason for the decoration?
 ",anniversary,anniversary|anniversary|anniversary|anniversary|anniversary|anniversary|anniversary|anniversary|anniversary|anniversary
2652005,265200,What is on the table?," sausage
Context: The Bay scallops sub looks just like the picture in the book.
 Question: What kind of food is this?
 ",sausage,scissor|scissor|scissor|scissor|sasuage|sasuage|sausage|sausage|sissors|sissors
4387075,438707,What might this animal have as a staple diet?," fish
Context: A small white bird sitting on top of a rock near the ocean.
 Question: What is this bird looking for to eat?
 ",fish,worm|worm|worm|worm|fish|fish|fish|fish|bug|bug
857645,85764,What type of vegetable is on the topmost portion of the plate?," lettuce
Context: a plate that has a bunch of food on it
 Question: What is the green vegatable in the salad?
 ",lettuce,bok choy|bok choy|bok choy|bok choy|lettuce|lettuce|kale|kale|alfalfa sprout|alfalfa sprout
4655505,465550,What kind of polygon is shown in this picture?," octagon
Context: A stop sign has graffiti spray painted on it
 Question: What shape is this sign?
 ",octagon,octogon|octogon|octogon|octogon|octagon|octagon|octagon|octagon|stop sign|stop sign
1405565,140556,Why do these workers wear a vest for?," safety
Context: a couple of police officers are riding on horses
 Question: What is the purpose of the green fabric around the horses ankles?
 ",safety,safety|safety|safety|safety|safety|safety|safety|safety|safety|safety
4773055,477305,What was happening here?," parade
Context: Many people are joining a special event with many other. 
 Question: What kind of event is this?
 ",race,race|race|race|race|marathon|marathon|marathon|marathon|demonstration|demonstration
3755035,375503,What is made out of wood?," door
Context: A rusty fire hydrant sits at the corner of an abandoned building.
 Question: What could you enter through?
 ",desk,staircase|staircase|staircase|staircase|banister|banister|rail|rail|bannister|bannister
3843375,384337,In what sort of building might this be found?," hospital
Context: Three women are gathered around a hospital bed.
 Question: Where are these people located?
 ",hospital,hospital|hospital|hospital|hospital|hospital|hospital|jail|jail|college dormitory|college dormitory
4265785,426578,The activity that the man in the photo is doing can increase which vital signs?," swim
Context: A young boy standing in the ocean holding a surfboard.
 Question: Is the boy swimming or doing another water activity?
 ",heart rate,heart rate|heart rate|heart rate|heart rate|heart rate|heart rate|walk|walk|heat rate|heat rate
45515,4551,Who do you think enjoys the statue the most?," tourist
Context: Two double decker busses passing under an overpass.
 Question: Who is likely riding in these buses?
 ",kid,children|children|children|children|children|children|kid|kid|people|people
1915855,191585,What are these peole pulling?," suitcase
Context: A boy rides a suitcase while walking with two people.
 Question: What is the child riding on as he is being pulled?
 ",suitcase,luggage|luggage|luggage|luggage|luggage|luggage|suitcase|suitcase|travel|travel
3793325,379332,What english city is famous for a tournament for the sport this man is playing?," wimbledon
Context: a person holding a surf board near the water 
 Question: What city is known for hosting the us open of this sport?
 ",wimbledon,wimbledon|wimbledon|wimbledon|wimbledon|london|london|wimbleton|wimbleton|tennis|tennis
2513435,251343,Name the kind of lighting used in this kitchen shown?," overhead
Context: The first floor of a messy house with a gate over the door
 Question: What type of lighting is noticeably absent from this room?
 ",overhead,overhead|overhead|overhead|overhead|led|led|lightbulb|lightbulb|underlighting|underlighting
4609725,460972,Where could you find these animals?," pond
Context: Two white geese standing outside in the grass
 Question: What type of environment do these animals live in?
 ",lake,north america|north america|north america|north america|canada|canada|pond|pond|lake|lake
921455,92145,What sort of farm is this?," dairy
Context: Several cows grazing in a field under a tree.
 Question: Which farmer of song fame is often associated with these animals?
 ",dairy,dairy|dairy|dairy|dairy|cow|cow|cow farm|cow farm|diary|diary
5020125,502012,What industry are these for?," taxi
Context: A couple of trucks parked next to each other in a parking lot.
 Question: What kind of company's do these trucks work for?
 ",delivery,internet|internet|internet|internet|tv service provider|tv service provider|cable repair|cable repair|cablevision|cablevision
5714375,571437,Is the large yellow object a fruit or a vegetable?," vegetable
Context: street signs on metal poles on the side of a street in front of green bushes.
 Question: Is the food on the sign a fruit or a vegetable?
 ",fruit,vegetable|vegetable|vegetable|vegetable|vegetable|vegetable|vegetable|vegetable|vegetable|vegetable
4593965,459396,What products do we get from cows?," milk
Context: Two brown and white cows standing in grass together.
 Question: The pictured animals produce what drink?
 ",milk and meat,dairy|dairy|dairy|dairy|milk|milk|milk|milk|meat leather milk|meat leather milk
4148525,414852,Can you guess the type of flooring shown in this picture?," linoleum
Context: A living room with a large couch and a couple of windows.
 Question: Name the type of flooring shown in this picture?
 ",tile,stone|stone|stone|stone|tile|tile|tile|tile|linoleum|linoleum
1824415,182441,What activity is this man engaging in?," swim
Context: A group of people flying kites over a body of water.
 Question: What do you commonly do near this body of water?
 ",bird watch,bird watch|bird watch|bird watch|bird watch|stare|stare|walk|walk|contemplation|contemplation
967555,96755,How is this food cooked?," grilled
Context: Meat with sauce and vegetables displayed on white plate.
 Question: How is the the meat in this dish prepared?
 ",grill,grilled|grilled|grilled|grilled|grilled|grilled|toasted|toasted|baked|baked
2938325,293832,Is this the bathroom of a single person or family?," alone
Context: A cup of toothbrushes is reflected in the mirror.
 Question: Why might there be multiple of these items?
 ",family,family|family|family|family|family|family|family|family|family|family
3438525,343852,What kind of hat is the man wearing?," bowler
Context: A man in a derby hat is standing in a large room.
 Question: What kind of hat is being worn?
 ",fedora,fedora|fedora|fedora|fedora|fedora|fedora|fedora|fedora|brim hat|brim hat
1201295,120129,What kind of cat is this?," ragdoll
Context: A cat is resting its paws on a keyboard while lounging across a chair.
 Question: What breed of cat is this?
 ",calico,maine coon|maine coon|maine coon|maine coon|tabby|tabby|long hair|long hair|domestic|domestic
5367085,536708,How was the meat in this photo prepeared?," grilled
Context: A kitchen scene looking at all the pans of hot dogs and sausage.
 Question: How do you cook this meat?
 ",grilled,grilled|grilled|grilled|grilled|grilled|grilled|fried|fried|cooked|cooked
2489535,248953,What is the name of this trick?," grind
Context: A person is riding down a rail on a snowboard.
 Question: What trick is this snowboarder doing?
 ",grind,rail slide|rail slide|rail slide|rail slide|grind|grind|board slide|board slide|rail flip|rail flip
2840285,284028,What past time activity could be supported by the items stacked on the side table?," read
Context: A desk with a laptop computer, calculator and books.
 Question: What activity do the objects in this picture suggest is taking place?
 ",read,read|read|read|read|read|read|read|read|erading|erading
2350935,235093,What direction is the wind from?," west
Context: Birds are flying in the air amongst the tree tops.
 Question: What direction are these birds flying?
 ",west,right|right|right|right|east|east|north|north|south east|south east
1158235,115823,What three letters are used to identify hotly debated flying objects that could look like this white disc?," mattel
Context: A man is talking on the phone in a park.
 Question: What winged items might be up in the trees?
 ",ufo,ufo|ufo|ufo|ufo|ufo|ufo|ufo|ufo|drone|drone
2554835,255483,The sharp objects are doing what?," write
Context: A pair of blue scissors next to a ball of yarn.
 Question: What is the general purpose of this cutting device?
 ",cut,cut|cut|cut|cut|cut|cut|cut|cut|cut|cut
4255265,425526,How might this be prepared?," grilled
Context: A meal consisting of a sandwich and corn.
 Question: How is this sandwich cooked?
 ",saute,fried|fried|fried|fried|fried|fried|pan|pan|frypan|frypan
990535,99053,What other sauces are popular with this dish?," hollandaise
Context: Blurry photograph of a bacon and broccoli salad
 Question: What kind of sauce is this?
 ",teriyaki,soy|soy|soy|soy|soy sauce|soy sauce|plum sauce|plum sauce|soy teriyaki|soy teriyaki
4972995,497299,Is this high tide or low tide?," low
Context: Father and daughter flying a kite on an ocean beach.
 Question: In this picture is the ocean tide high or low?
 ",low,low|low|low|low|low|low|low|low|high|high
