question_id,image_id,question,prediction,prediction_clean,answer_list
436785,43678,What did the plane just do?," land
 Context: a large jetliner flying through a blue sky.
 Question: What did the plane just do? ",": land
 Context: a large jetliner flying through a blue sky",take off|take off|take off|take off|take off|take off|take off|take off|take off|take off
3017625,301762,What type of batter in pictured?," soup
 Context: a pot of food with a spoon in it.
 Question: What type of batter in pictured? ",pancake,cake batter|cake batter|cake batter|cake batter|cake batter|cake batter|cake|cake|cake|cake
3024055,302405,What equipment are they using to ski?," snowboard
 Context: a man standing on top of a snow covered slope.
 Question: What equipment are they using to ski? ",ski,snow board|snow board|snow board|snow board|snowboard|snowboard|slolomn|slolomn|snowboard|snowboard
688145,68814,What might you do in this room?," work
 Context: a desk with a computer, keyboard, mouse and other items.
 Question: What might you do in this room? ",work,work|work|work|work|work|work|type|type|home office work|home office work
4124195,412419,What is this person using in this game?," bat
 Context: a baseball player swinging a bat at a ball.
 Question: What is this person using in this game? ",bat,bat|bat|bat|bat|bat|bat|bat|bat|umpire|umpire
1684165,168416,What kind of bird is this?," cardinal
 Context: a red bird is sitting on a bird feeder.
 Question: What kind of bird is this? ",": cardinal
 Context: a red bird is sitting on a bird feeder",cardinal|cardinal|cardinal|cardinal|cardinal|cardinal|cardinal|cardinal|cardinal|cardinal
3217985,321798,How many calories are in this meal?," 400
 Context: a person sitting in a seat with a tray of food.
 Question: How many calories are in this meal? ",1000,400|400|400|400|1200|1200|1000|1000|500|500
3907955,390795,Why are the electric lights not on currently?," dark
 Context: a large clock in a room with a large window.
 Question: Why are the electric lights not on currently? ",daylight,daytime|daytime|daytime|daytime|day time|day time|it is daytime|it is daytime|it daytime|it daytime
3932885,393288,What is this building made of?," brick
 Context: a large church with a large steeple and a cross on top.
 Question: What is this building made of? ",brick,church|church|brick stone|brick stone|brick|brick|brick|brick|red brick|red brick
4572305,457230,What are these people participating in?," security
 Context: a group of men riding on the backs of white horses.
 Question: What are these people participating in? ",parade,parade|parade|parade|parade|riot|riot|standoff|standoff|blockaid|blockaid
3498605,349860,What is he riding?," skateboard
 Context: a man flying through the air while riding a skateboard.
 Question: What is he riding? ",skateboard,skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard
5738235,573823,How can we change this screen?," remote
 Context: a laptop computer sitting in front of a tv.
 Question: How can we change this screen? ",remote,control panel|control panel|refresh browser|refresh browser|click|click|click|click|remote|remote
2570605,257060,How healthy is this?," not very
 Context: a person holding a knife over a pizza on a table.
 Question: How healthy is this? ",not very,not|not|not|not|not very|not very|unhealthy|unhealthy|moderately|moderately
251655,25165,When was this object first created?," 1981
 Context: a person holding a remote control in their hand.
 Question: When was this object first created? ",1955,1950|1950|1950|1950|1950|1950|1950|1950|50's|50's
5302205,530220,What are some safety precautions to take when riding this vehicle?," wear helmet
 Context: a motorcycle with a helmet on the front of it.
 Question: What are some safety precautions to take when riding this vehicle? ",wear helmet,wear helmet|wear helmet|wear helmet|wear helmet|wear helmet|wear helmet|helmet|helmet|seat foot peg wheel guard|seat foot peg wheel guard
2189475,218947,Where do you think this man could be?," mountain
 Context: a man riding skis down a snow covered slope.
 Question: Where do you think this man could be? ",mountain,in alp|in alp|mountain|mountain|alp|alp|antartica|antartica|mountain|mountain
2627035,262703,What happened to this person?," fall
 Context: a person on a snowboard laying in the snow.
 Question: What happened to this person? ",fall,fell|fell|fell|fell|fell|fell|crash|crash|crashed|crashed
2831635,283163,What type of surface is the plane landing on?," tarmac
 Context: a large jetliner taking off from an airport runway.
 Question: What type of surface is the plane landing on? ",tarmac,asphalt|asphalt|asphalt|asphalt|concrete|concrete|concrete|concrete|pavement|pavement
3728615,372861,How long is this size bed?," king
 Context: a bed with a red and yellow comforter and pillows.
 Question: How long is this size bed? ",8 feet,75 inches|75 inches|75 inches|75 inches|6 feet|6 feet|7ft|7ft|80 inches|80 inches
2006995,200699,What breed of cow is in the picture?," holstein
 Context: a black and white cow standing on top of a lush green field.
 Question: What breed of cow is in the picture? ",holstein,holstein|holstein|holstein|holstein|bovine|bovine|holstein friesian|holstein friesian|bull|bull
4496345,449634,What city was this picture taken in?," berlin
 Context: a train traveling down tracks next to a train station.
 Question: What city was this picture taken in? ",berlin,moscow|moscow|moscow|moscow|somewhere|somewhere|korea|korea|chicago|chicago
5282325,528232,What is the scientific name of these animals?," giraffe
 Context: a couple of giraffe standing next to each other.
 Question: What is the scientific name of these animals? ",giraffa camelopardalis,giraffe|giraffe|giraffe|giraffe|giraffe|giraffe|giraffa|giraffa|giraffa|giraffa
1200615,120061,Which companies make these type of ovens?," ge
 Context: a man in a wheelchair looking into an oven.
 Question: Which companies make these type of ovens? ",ge,ge|ge|ge|ge|whirlpool samsun|whirlpool samsun|kitchenaid|kitchenaid|amana|amana
3723165,372316,Approximately what time do you think this photo was taken?," 10pm
 Context: a city street at night with a lot of traffic.
 Question: Approximately what time do you think this photo was taken? ",10pm,9 pm|9 pm|9 pm|9 pm|8pm|8pm|night|night|9pm|9pm
614185,61418,How big is the ship that these people are on?," cruise ship
 Context: a group of children playing ping pong on a pier.
 Question: How big is the ship that these people are on? ",cruise ship,very big|very big|very big|very big|very big|very big|big|big|large|large
570725,57072,What is the type of knife that was used to cut this bread?," serrated
 Context: a knife and some bread on a table.
 Question: What is the type of knife that was used to cut this bread? ",serrated,serrated|serrated|serrated|serrated|serrated|serrated|bread knife|bread knife|bread knife|bread knife
3852485,385248,What is the chain of bars where these girls most likely work?," hell angel
 Context: a couple of women riding on the back of a red motorcycle.
 Question: What is the chain of bars where these girls most likely work? ",hooters,hooter|hooter|hooter|hooter|hooter|hooter|hooter|hooter|tilted kilt|tilted kilt
3627125,362712,What kind of shirt is the man on the right wearing?," dress shirt
 Context: two men standing next to each other holding wii controllers.
 Question: What kind of shirt is the man on the right wearing? ",dress shirt,sweatshirt|sweatshirt|sweatshirt|sweatshirt|hoodie|hoodie|t shirt|t shirt|megadeath|megadeath
4482785,448278,What other birds come to this type of lake?," geese
 Context: a bunch of ducks are in a pond
 Question: What other birds come to this type of lake? ",goose,seagull|seagull|seagull|seagull|geese|geese|geese|geese|0|0
4114055,411405,What year is this computer from?," 2010
 Context: a teddy bear sitting in front of a computer.
 Question: What year is this computer from? ",2010,2010|2010|2010|2010|2000|2000|2000|2000|1999|1999
269675,26967,What are the people queuing for?," carry bag
 Context: a group of people standing around a luggage carousel.
 Question: What are the people queuing for? ",luggage,luggage|luggage|luggage|luggage|luggage|luggage|airport security|airport security|airplane|airplane
2357885,235788,What is the brand of this van?," volkswagen
 Context: a red and white van parked on top of a grass covered field.
 Question: What is the brand of this van? ",volkswagen,volkswagon|volkswagon|volkswagon|volkswagon|vw|vw|volkswagen|volkswagen|volkwagan|volkwagan
526615,52661,What kind of boat is shown here?," sailboat
 Context: a boat that is sitting on the ground.
 Question: What kind of boat is shown here? ",sailboat,sailboat|sailboat|sailboat|sailboat|sailboat|sailboat|sail|sail|sail|sail
1965655,196565,What type of surfboard is this man using?," shortboard
 Context: a man riding a wave on top of a surfboard.
 Question: What type of surfboard is this man using? ",shortboard,longboard|longboard|longboard|longboard|full size|full size|long|long|waverunner|waverunner
2349635,234963,What are these cables used for?," electricity
 Context: a group of people standing in front of a food truck.
 Question: What are these cables used for? ",electricity,power|power|power|power|electricity|electricity|communication|communication|phone line|phone line
3962175,396217,What long strap can be tied to the object around his neck?," collar
 Context: two dogs are standing next to each other on the floor.
 Question: What long strap can be tied to the object around his neck? ",leash,leash|leash|leash|leash|leash|leash|leash|leash|leash|leash
508285,50828,What is the name of the item on the beds?," sheet
 Context: a hotel room with four beds and a desk.
 Question: What is the name of the item on the beds? ",pillow,pillow|pillow|pillow|pillow|pillow|pillow|bed|bed|bed|bed
3892585,389258,How does the child relate to the adult?," mother and son
 Context: a woman and a little girl sitting under an umbrella.
 Question: How does the child relate to the adult? ",daughter,daughter|daughter|daughter|daughter|daughter|daughter|mother|mother|happy|happy
3772355,377235,What time of day is it?," afternoon
 Context: a group of people sitting at tables under red umbrellas.
 Question: What time of day is it? ",": afternoon
 Context: a group of people sitting at tables under red umbrellas",noon|noon|noon|noon|morn|morn|morn|morn|afternoon|afternoon
4801815,480181,How much sugar are in the fruit in this photo?," lot
 Context: a plate with a pig made out of apples.
 Question: How much sugar are in the fruit in this photo? ",10,19g|19g|19g|19g|1tbsp each|1tbsp each|19 grams|19 grams|4 grams|4 grams
1361405,136140,Name the mobile model or brand shown in this picture?," razor
 Context: a person holding a cell phone in their hands.
 Question: Name the mobile model or brand shown in this picture? ",razor,sidekick|sidekick|sidekick|sidekick|nokia|nokia|cricket|cricket|blackberry|blackberry
1786915,178691,What type of neighborhood is this?," urban
 Context: a man is eating a hot dog in a park.
 Question: What type of neighborhood is this? ",urban,urban|urban|urban|urban|downtown|downtown|city|city|chicago|chicago
1182375,118237,What is this picture comparing?," couch
 Context: a living room filled with furniture and a book shelf.
 Question: What is this picture comparing? ",before and after,live room|live room|live room|live room|room|room|wallpaper|wallpaper|cat|cat
2474075,247407,What age group does the human facing the camera fall into?," toddler
 Context: a young child wearing a neck tie and a neck tie.
 Question: What age group does the human facing the camera fall into? ",1,toddler|toddler|toddler|toddler|toddler|toddler|2 3|2 3|todler|todler
3936825,393682,What popular restaurant is named for after this dessert?," martha
 Context: a plate with a fork and a piece of cake on it.
 Question: What popular restaurant is named for after this dessert? ",baskin robbin,cheesecake factory|cheesecake factory|cheesecake factory|cheesecake factory|cheesecake factory|cheesecake factory|cheesecake factory|cheesecake factory|cheescake factory|cheescake factory
2822875,282287,How many hours does this animal sleep?," 12
 Context: a dog wearing a hat and sandals in a living room.
 Question: How many hours does this animal sleep? ",12,12|12|12|12|12|12|14|14|6|6
209925,20992,What are the ingredients used for making the dish eaten by the lady?," hot dog
 Context: a woman eating a hot dog on a bun.
 Question: What are the ingredients used for making the dish eaten by the lady? ",hot dog,bread|bread|bread|bread|meat and bread|meat and bread|bread and meat|bread and meat|hot dog bun|hot dog bun
1212425,121242,What is the red item the horses are pulling?," carriage
 Context: a couple of men riding on the back of a horse drawn carriage.
 Question: What is the red item the horses are pulling? ",carriage,carriage|carriage|carriage|carriage|fire wagon|fire wagon|fire engine|fire engine|tractor|tractor
2503015,250301,What animal attacks persons doing this activity?," shark
 Context: a group of people walking on a beach with surfboards.
 Question: What animal attacks persons doing this activity? ",shark,shark|shark|shark|shark|shark|shark|shark|shark|shark|shark
2189885,218988,What kind of harmful physiological effects does the depicted appliance have on a consumer's health?," frost bite
 Context: a silver microwave oven sitting on top of a counter.
 Question: What kind of harmful physiological effects does the depicted appliance have on a consumer's health? ",radiation,radiation|radiation|radiation|radiation|hurt eye|hurt eye|radation|radation|headaches|headaches
4879905,487990,What type of instrument is this?," guitar
 Context: a person is putting a doughnut in a box on a table.
 Question: What type of instrument is this? ",guitar,ukelele|ukelele|ukelele|ukelele|ukulele|ukulele|guitar|guitar|eukalaylee|eukalaylee
1483955,148395,How old is this vehicle?," 100 years
 Context: an old truck is on display in a showroom.
 Question: How old is this vehicle? ",100 years,100 years|100 years|100 years|100 years|84 years old|84 years old|110 years|110 years|69|69
3235645,323564,What would you call this device if it only had one wheel?," bike
 Context: a bicycle with a bottle of water on the side of the road.
 Question: What would you call this device if it only had one wheel? ",tricycle,unicycle|unicycle|unicycle|unicycle|unicycle|unicycle|unicycle|unicycle|unicycle|unicycle
5041525,504152,What kind of objects are these?," drawer
 Context: a room filled with lots of different types of tools.
 Question: What kind of objects are these? ",tool,tool|tool|tool|tool|tool|tool|tool|tool|tool|tool
1315815,131581,What is this man wearing on his head?," hat
 Context: a man riding a bike next to a train.
 Question: What is this man wearing on his head? ",hat,cap|cap|cap|cap|ballcap|ballcap|durag|durag|blue fez|blue fez
4108805,410880,This fake represents what kind of real bear?," stuffed
 Context: a large teddy bear sitting outside of a store.
 Question: This fake represents what kind of real bear? ",panda,grizzly|grizzly|grizzly|grizzly|polar bear|polar bear|polar bear|polar bear|polar|polar
1929325,192932,What areas of the united states would this sport be common in?," colorado
 Context: a woman riding skis down a snow covered slope.
 Question: What areas of the united states would this sport be common in? ",colorado,north|north|north|north|minnesota|minnesota|muntains|muntains|mountain|mountain
2309325,230932,Which mannequin looks more like a real person?," pink 1
 Context: a group of three dolls wearing hats and ties.
 Question: Which mannequin looks more like a real person? ",middle,left|left|left|left|left|left|leftmost|leftmost|on left|on left
2937055,293705,Who staged this room?," owner
 Context: a living room filled with furniture and a dog laying on the floor.
 Question: Who staged this room? ",interior designer,staged 4 more|staged 4 more|staged 4 more|staged 4 more|staged 4 more|staged 4 more|design|design|staged4more|staged4more
3224805,322480,Would this be considered a formal or informal meal?," informal
 Context: a sandwich with cheese and vegetables on a plate.
 Question: Would this be considered a formal or informal meal? ",informal,informal|informal|informal|informal|informal|informal|informal|informal|formal|formal
4407095,440709,What kind of retail environment would one typically find this in?," grocery
 Context: a pile of oranges sitting on top of a counter.
 Question: What kind of retail environment would one typically find this in? ",grocery store,grocery store|grocery store|grocery store|grocery store|grocery store|grocery store|mall|mall|market|market
898845,89884,What type of place is this?," poolside
 Context: a couple of lawn chairs sitting next to a pool.
 Question: What type of place is this? ",poolside,resort|resort|resort|resort|resort|resort|pool|pool|fancy|fancy
4038175,403817,What makes this animal raise its head?," pure
 Context: a cat sitting in front of a laptop computer.
 Question: What makes this animal raise its head? ",curiosity,noise|noise|noise|noise|noise|noise|something that has it attention|something that has it attention|light|light
1811795,181179,What type of nutrition does the food on the counter provide?," protein
 Context: a kitchen counter with a lot of food on it
 Question: What type of nutrition does the food on the counter provide? ",protein,protein|protein|protein|protein|health|health|protien|protien|high nutrition|high nutrition
5715855,571585,What is this machine used for?," refrigeration
 Context: two refrigerators with the doors open in a kitchen.
 Question: What is this machine used for? ",refrigeration,keep food cold|keep food cold|keep food cold|keep food cold|refrigeration|refrigeration|refrigeration|refrigeration|food fresh|food fresh
1147175,114717,What brand of teddy bear is this?," build bear
 Context: a baby laying next to a teddy bear on a bed.
 Question: What brand of teddy bear is this? ",build bear,gund|gund|gund|gund|brown|brown|teddy ruxpin|teddy ruxpin|unknown|unknown
624745,62474,What is the weather like?," sunny
 Context: a train yard in the middle of a city.
 Question: What is the weather like? ",sunny,foggy|foggy|foggy|foggy|overcast|overcast|sunny|sunny|cold|cold
1274945,127494,What kind of veggies is this?," kale
 Context: a plate of food with a spoon on a table.
 Question: What kind of veggies is this? ",kale,asparagus|asparagus|asparagus|asparagus|asparagus|asparagus|spinach|spinach|kale|kale
4800755,480075,How would the wheels on this vehicle go?," snowplow
 Context: a group of people getting on a green and white bus.
 Question: How would the wheels on this vehicle go? ",round,engine|engine|engine|engine|around|around|round|round|round and round|round and round
4597215,459721,What are these people doing?," get married
 Context: a bride and groom are cutting their wedding cake.
 Question: What are these people doing? ",getting married,cut cake|cut cake|cut cake|cut cake|cut cake|cut cake|cut wed cake|cut wed cake|wed|wed
330735,33073,Who invented this mode of transportation?," blaise pascal
 Context: a bus driving down a street next to a bridge.
 Question: Who invented this mode of transportation? ",blaise pascal,blaise pascal|blaise pascal|blaise pascal|blaise pascal|germans|germans|henry ford|henry ford|woman|woman
3496425,349642,What breed of dog is this?," labradoodle
 Context: a person sitting on a bench with a dog.
 Question: What breed of dog is this? ",": labradoodle
 Context: a person sitting on a bench with a dog",labradoodle|labradoodle|labradoodle|labradoodle|sheepdog|sheepdog|shitzu|shitzu|retreiver|retreiver
1892035,189203,What kind of animal does this resemble?," shark
 Context: two airplanes are flying in the blue sky.
 Question: What kind of animal does this resemble? ",bird,bird|bird|bird|bird|bird|bird|bird|bird|bird|bird
952955,95295,What is the furniture item directly to the left of the people?," boat
 Context: a couple of men sitting on top of a boat.
 Question: What is the furniture item directly to the left of the people? ",couch,couch|couch|couch|couch|couch|couch|couch|couch|sofa|sofa
4741195,474119,What type of phone is this man using?," flip
 Context: a man sitting on a toilet talking on a phone.
 Question: What type of phone is this man using? ",cell phone,landline|landline|landline|landline|land line|land line|touch tone|touch tone|lan line|lan line
3359765,335976,Is this a meal or snack?," meal
 Context: a bowl of food with broccoli and other vegetables.
 Question: Is this a meal or snack? ",meal,snack|snack|snack|snack|snack|snack|meal|meal|meal|meal
825765,82576,What kind of boat is this?," tug
 Context: a boat that is sitting in the water.
 Question: What kind of boat is this? ",tug,canoe|canoe|canoe|canoe|gondola|gondola|sailboat|sailboat|boat|boat
5011165,501116,What color do these lights turn?," red
 Context: a traffic light hanging over a street next to a red house.
 Question: What color do these lights turn? ",red,red green yellow|red green yellow|red green yellow|red green yellow|red yellow and green|red yellow and green|red yellow green|red yellow green|red|red
672075,67207,What activity are they doing?," play wii
 Context: two women are playing a video game together.
 Question: What activity are they doing? ",play video game,video game|video game|video game|video game|wii|wii|wii|wii|game|game
4651295,465129,What kind of garment is this person wearing?," robe
 Context: a woman in a white dress is putting something in a pot.
 Question: What kind of garment is this person wearing? ",robe,robe|robe|robe|robe|robe|robe|night gown|night gown|bathrobe|bathrobe
2239055,223905,What are the people standing on?," platform
 Context: a black and white photo of a train in a train station.
 Question: What are the people standing on? ",platform,platform|platform|platform|platform|platform|platform|concrete platform|concrete platform|train station|train station
3894805,389480,Where is the evidence of an ax or hatchet?," log
 Context: a woman holding a yellow frisbee next to a man.
 Question: Where is the evidence of an ax or hatchet? ",log,log|log|log|log|wood log|wood log|smooth cut|smooth cut|log used for split|log used for split
4030655,403065,What kind of car is driving along the beach?," suv
 Context: a car on a beach with people flying a kite.
 Question: What kind of car is driving along the beach? ",suv,truck|truck|truck|truck|truck|truck|truck|truck|jeep|jeep
1261105,126110,How long do these animals stay awake in a day?," 1 month
 Context: a black dog sitting in the back of a yellow truck.
 Question: How long do these animals stay awake in a day? ",12 hours,8 hours|8 hours|8 hours|8 hours|12 hours|12 hours|12|12|10 hours|10 hours
5444325,544432,What has this woman done?," cook
 Context: a group of people in a kitchen preparing food.
 Question: What has this woman done? ",cook,mixed|mixed|mixed|mixed|taught cook|taught cook|cupcake|cupcake|poured drink|poured drink
1744235,174423,What is a group of these called?," flock
 Context: a black bird sitting on top of a striped umbrella.
 Question: What is a group of these called? ",flock,flock|flock|flock|flock|flock|flock|bird|bird|murder|murder
3374985,337498,What type of pizza is this?," deep dish
 Context: a slice of pizza sitting on top of a white plate.
 Question: What type of pizza is this? ",": deep dish
 Context: a slice of pizza sitting on top of a white plate",deep dish|deep dish|deep dish|deep dish|deep dish|deep dish|chicago style|chicago style|meat|meat
2368665,236866,What celestial body affects the behavior of this water?," moon
 Context: a man standing on top of a beach holding a surfboard.
 Question: What celestial body affects the behavior of this water? ",moon,moon|moon|moon|moon|moon|moon|moon|moon|ocean|ocean
1422405,142240,What us holiday typically involves cooking one of these?," thanksgiving
 Context: a woman is taking a turkey out of the oven.
 Question: What us holiday typically involves cooking one of these? ",thanksgiving,thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving|thanksgiving
5319955,531995,Why might a cat do this?," clean
 Context: a black and white cat playing with a black boot.
 Question: Why might a cat do this? ",play,curious|curious|curious|curious|it curious|it curious|curious|curious|smell|smell
799205,79920,Can you guess the model of tv shown in this picture?," flatscreen
 Context: a flat screen tv sitting in a living room next to a fire place.
 Question: Can you guess the model of tv shown in this picture? ",samsung,samsung|samsung|samsung|samsung|samsung|samsung|samsung|samsung|lg|lg
3173305,317330,What style of dress is that man wearing?," business
 Context: a man with glasses and a tie looking at the camera.
 Question: What style of dress is that man wearing? ",business,formal|formal|formal|formal|classic|classic|suit|suit|old|old
1040025,104002,What sound do these animals make?," moo
 Context: a herd of cattle grazing on a lush green field.
 Question: What sound do these animals make? ",moo,neigh|neigh|neigh|neigh|neigh|neigh|moo|moo|moo|moo
730455,73045,What is a type of pastry in the photo?," doughnut
 Context: a bunch of doughnuts that are on display.
 Question: What is a type of pastry in the photo? ",doughnut,donuts|donuts|donuts|donuts|donut|donut|doughnut|doughnut|sweet thing|sweet thing
310495,31049,What breed of dog is shown in the picture?," golden retriever
 Context: a brown and white dog laying on top of a couch.
 Question: What breed of dog is shown in the picture? ",golden retriever,labrador|labrador|labrador|labrador|labrador|labrador|golden retriever|golden retriever|golden retriever|golden retriever
1417555,141755,Can you name an animal that lives in the same environment as those shown here?," duck
 Context: a group of birds sitting on top of a rock.
 Question: Can you name an animal that lives in the same environment as those shown here? ",fish,duck|duck|duck|duck|rhinoceros|rhinoceros|bird|bird|fox|fox
1190885,119088,Is that a lake or a river?," river
 Context: a group of men playing frisbee in the water.
 Question: Is that a lake or a river? ",river,river|river|river|river|river|river|river|river|lake|lake
5197165,519716,What style of weave was used to make that blanket?," plaid
 Context: a white cat is sleeping on a blanket in a chair.
 Question: What style of weave was used to make that blanket? ",plaid,knit|knit|knit|knit|black|black|plaid|plaid|wool|wool
560365,56036,What activity can be done using the items below the clock?," read
 Context: a room with a clock, books and a speaker.
 Question: What activity can be done using the items below the clock? ",read,read|read|read|read|read|read|read|read|read|read
1777145,177714,What are the bright pieces of food?," yam
 Context: a plate of food with chicken, potatoes, and carrots.
 Question: What are the bright pieces of food? ",carrot,carrot|carrot|carrot|carrot|carrot|carrot|carrotts|carrotts|vegetable|vegetable
1523605,152360,Are the leaves of the plant that produce this yellow fruit long or short?," short
 Context: a bunch of green bananas hanging from a building.
 Question: Are the leaves of the plant that produce this yellow fruit long or short? ",long,long|long|long|long|long|long|long|long|long|long
5186045,518604,Is it daytime or nighttime?," nighttime
 Context: a small bird perched on top of a tree branch.
 Question: Is it daytime or nighttime? ",daytime,daytime|daytime|daytime|daytime|daytime|daytime|day|day|day|day
3165225,316522,What does jak stand for?," tour bus
 Context: a blue bus driving down a street next to a tall building.
 Question: What does jak stand for? ",johnson,company's name|company's name|company's name|company's name|something|something|trip|trip|jackson|jackson
2094685,209468,An animal born the color of this dog and also having pink eyes could be a what?," puppy
 Context: a woman in a kitchen with a dog and a laptop.
 Question: An animal born the color of this dog and also having pink eyes could be a what? ",dalmatian,albino|albino|albino|albino|albino|albino|pitbull|pitbull|cat|cat
2522165,252216,What is the animal to the left?," llama
 Context: a couple of animals that are in a field.
 Question: What is the animal to the left? ",horse,llama|llama|llama|llama|horse|horse|goat|goat|alpaca|alpaca
212175,21217,What is the process called that was used to make this food?," age
 Context: a bowl of cereal and two apples on a table.
 Question: What is the process called that was used to make this food? ",grow,puree|puree|puree|puree|process|process|sauce|sauce|blend|blend
2007395,200739,What decade is this?," early 1900's
 Context: a black and white photo of a city street.
 Question: What decade is this? ",1950's,1930|1930|1930|1930|1930|1930|1940|1940|1930s|1930s
5348455,534845,What kind of home is this?," apartment
 Context: a teddy bear hanging from a clothes line.
 Question: What kind of home is this? ",apartment,apartment|apartment|apartment|apartment|apartment|apartment|apartment|apartment|modern|modern
3395125,339512,What is on the ears of the cattle in this photo?," tag
 Context: a herd of cows standing on top of a lush green field.
 Question: What is on the ears of the cattle in this photo? ",tag,tag|tag|tag|tag|tag|tag|tag|tag|tag|tag
1729955,172995,What topping is on the food?," pickle
 Context: a person holding a hot dog with a pickle on it.
 Question: What topping is on the food? ",pickle,pickle|pickle|pickle|pickle|pickle|pickle|pickle|pickle|relish|relish
2112945,211294,The red vehicle in the image fights what?," fire truck
 Context: a red fire truck driving down a street next to a bus.
 Question: The red vehicle in the image fights what? ",fire,fire|fire|fire|fire|fire|fire|fire|fire|fire|fire
5030085,503008,What breed of cow is this?," holstein
 Context: a man holding a red flag while walking a cow down a street.
 Question: What breed of cow is this? ",": holstein
 Context: a man holding a red flag while walking a cow down a street",bull|bull|bull|bull|jersey|jersey|yak|yak|longhorn|longhorn
2889555,288955,What is the dog eating off of?," plate
 Context: a black dog sitting on the floor with a plate of food.
 Question: What is the dog eating off of? ",plate,plate|plate|plate|plate|plate|plate|plate|plate|plate|plate
4272455,427245,What kind of meats are on this pizza?," pork
 Context: a couple of people sitting at a table with a pizza.
 Question: What kind of meats are on this pizza? ",sausage,sausage|sausage|sausage|sausage|sausage|sausage|pork|pork|bacon sausage|bacon sausage
2745495,274549,How cold is it?," freeze
 Context: a man riding skis down a snow covered slope.
 Question: How cold is it? ",freeze,very cold|very cold|very cold|very cold|snowy|snowy|cold|cold|freeze|freeze
5064835,506483,What media was used to create the tigers face?," photoshop
 Context: a car parked next to a mural of a chair and a bench.
 Question: What media was used to create the tigers face? ",paint,paint|paint|paint|paint|balloon|balloon|photograph|photograph|rubber|rubber
239815,23981,What are these animals famous for?," stripe
 Context: a herd of zebra standing on top of a lush green field.
 Question: What are these animals famous for? ",stripe,stripe|stripe|stripe|stripe|stripe|stripe|have stripe|have stripe|their stripe|their stripe
1678545,167854,What style of dress is this woman wearing?," jean
 Context: a woman standing on a beach holding two umbrellas.
 Question: What style of dress is this woman wearing? ",dress,line|line|line|line|sleeveless|sleeveless|sun|sun|mini|mini
4936285,493628,What is this persons gender?," female
 Context: a woman laying on a bed in a room.
 Question: What is this persons gender? ",female,female|female|female|female|female|female|female|female|female|female
3295685,329568,Where is this?," museum
 Context: a couple of stoves that are sitting on the grass.
 Question: Where is this? ",outside,flea market|flea market|flea market|flea market|austria|austria|auction|auction|antique market|antique market
4897985,489798,What event might this be?," picnic
 Context: a group of men sitting around a table with food.
 Question: What event might this be? ",picnic,family reunion|family reunion|family reunion|family reunion|party|party|party|party|picnic|picnic
2683715,268371,When would you see this?," air show
 Context: a group of fighter jets flying through a gray sky.
 Question: When would you see this? ",air show,air show|air show|air show|air show|at airshow|at airshow|at 4th of july|at 4th of july|event|event
4602665,460266,What kind of cake is on the plate?," lemon
 Context: a piece of cake and a fork on a plate.
 Question: What kind of cake is on the plate? ",vanilla,cheesecake|cheesecake|cheesecake|cheesecake|flan|flan|sponge|sponge|cheese cake|cheese cake
3496115,349611,What type of knot is shown here?," windsor
 Context: a man wearing a purple jacket and a purple tie.
 Question: What type of knot is shown here? ",windsor,windsor|windsor|windsor|windsor|necktie|necktie|tie|tie|slip|slip
355265,35526,Home bathroom or hotel bathroom?," home
 Context: a bathroom with a sink, mirror, and bathtub.
 Question: Home bathroom or hotel bathroom? ",home,home|home|home|home|home|home|home|home|hotel|hotel
1400765,140076,What genus of flower is placed inside the vase?," tulip
 Context: a table with a vase of flowers on it
 Question: What genus of flower is placed inside the vase? ",tulip,tulip|tulip|tulip|tulip|tiger lily|tiger lily|daisy|daisy|aloe|aloe
4973755,497375,What source of heat is the pot using?," coal
 Context: a group of people preparing food on top of a counter.
 Question: What source of heat is the pot using? ",gas,gas|gas|gas|gas|gas|gas|electric|electric|flame or gas|flame or gas
2701485,270148,What is the breed of the cat in this picture?," calico
 Context: a cat is sleeping on a red blanket next to teddy bears.
 Question: What is the breed of the cat in this picture? ",calico,domestic shorthair|domestic shorthair|domestic shorthair|domestic shorthair|calico|calico|long haired|long haired|tortie|tortie
15915,1591,What kind of monitor is shown?," crt
 Context: a black and white photo of a person sitting in a chair
 Question: What kind of monitor is shown? ",crt,crt|crt|crt|crt|computer|computer|television|television|tv|tv
4803115,480311,What century is this?," 19th
 Context: a group of young men and women posing for a picture.
 Question: What century is this? ",": 19th
 Context: a group of young men and women posing for a picture",19th|19th|19th|19th|1950s|1950s|15th|15th|19|19
2275505,227550,What is the outside temperature?," 60
 Context: a man riding a wave on top of a surfboard.
 Question: What is the outside temperature? ",70,70|70|70|70|50 degrees|50 degrees|70 degrees|70 degrees|85f|85f
5324265,532426,What breed of dog is this?," poodle
 Context: a dog is standing next to a car and a motorcycle.
 Question: What breed of dog is this? ",mutt,sheepdog|sheepdog|sheepdog|sheepdog|spaniel|spaniel|poodle|poodle|bearded collie|bearded collie
2794915,279491,What's her side dish?," potato
 Context: a man and woman preparing food in a kitchen.
 Question: What's her side dish? ",potato,salad|salad|salad|salad|corn|corn|cake|cake|potato|potato
